product_id,also_viewed_item_prouduct_id
1772224116,"['161771981', '34131711', '90440244', '1812252998', '1829493113', '5339940270', '334466820', '1173949232', '1772250418', '1812242024', '47904509', '1809766811', '185844201', '181882888', '1790298133', '284393542', '285454538', '1891733252', '285453569', '47904532', '44831973', '1901271387', '120008773', '69748594', '39109118', '309539970', '1062775026', '143592726', '2305514682', '14071752', '206834465', '5496768881', '90444805', '255068544', '5499209823', '39107718', '5166461404', '5352177', '1972692930', '65667242', '5196066168', '4528995234', '34131716', '5002577869', '765528', '1338885203', '338474141', '182030371', '20208231', '2040618269', '4533466027', '1231855172', '252308539', '97627864', '6022841', '327208611', '175256591', '140518057', '24718252', '1336182884', '346888538', '267034634', '44831856', '4368040099', '4339701361', '1626348106', '341306883', '2058700105', '26345699', '1766942241', '1338932122', '182030247', '6177261', '202252461', '28878585', '1954556037', '1825885332', '182030360', '50613189', '41068685', '49817713', '1594284129', '294257688', '254857042', '121855169', '119135061', '169169146', '2634191', '1501314301', '1639472', '1194143240', '29584661', '260078372', '62630142', '54912201', '1708558', '119130085', '9725172', '1182744839', '205944348']"
4577687222,"['4315102567', '2372177157', '202909467', '165416299', '1516722617', '1954556037', '1829493909', '4866561357', '1516723285', '2155528940', '209367891', '212334396', '165416498', '4315102636', '298380461', '5002773166', '25138144', '1231649161', '175256591', '129175397', '212463746', '1914536362', '4791612809', '25138149', '1337849276', '212438161', '225475303', '1357520867', '1058415715', '2235277925', '2086361746', '66097383', '207073974', '234223823', '175358456', '215119177', '1628731183', '129921045', '81143352', '1689096531', '4339701361', '81143104', '1827646833', '2044209949', '212746255', '209368943', '4610788054', '234223536', '207860496', '207862633', '212476028', '153024853', '1319469084', '216227958', '197162925', '25282595', '5077150749', '310223298', '247688750', '1358887011', '1315500107', '2086389955', '4689848160', '1464395351', '306092613', '2029098583', '2310251974', '4542199526', '2164130543', '156017040', '66097384', '264145770', '1060979452', '2310251957', '81143087', '5018253449', '197293704', '81143111', '216226542', '113140208', '207860251', '2261507885', '298473981', '2058699847', '258199354', '1631103477', '207860305', '5238725953', '23755842', '2305514682', '128301263', '257451083', '4633242615', '4776107030', '1815560300', '129138546', '23755853', '127223448', '1410337807', '1792688566']"
5398468477,"['1401559740', '2627331', '133484986', '2011893824', '5399878498', '1306926674', '295552610', '4565154777', '5284690331', '35289538', '4586928015', '4803477933', '46845326', '5339561980', '5276833236', '1429699009', '1129835', '5526939920', '2146870154', '4604849960', '1588938873', '1105311096', '2004341155', '5391864169', '2082645126', '5313982452', '1658364699', '24828844', '5532286325', '5391858606', '4568853856', '4587869176', '5353359859', '247855254', '5466848308', '1941498140', '1918898206', '189620019', '2360558171', '284948831', '67541749', '37366739', '95839848', '11779319', '1584863949', '1657636450', '79242555', '1504239192', '157657788', '92488197', '2532121', '5359358042', '230214564', '157657968', '5392946520', '70957631', '5072868098', '5258572306', '4521683474', '332759566', '113662025', '37366733', '5471844768', '243997550', '4393734367', '5126345737', '37366752', '188755460', '113574976', '2144865708', '248389243', '18425559', '1598587816', '2570336', '36763309', '21720953', '248388384', '1999749520', '1255333264', '1409478448', '1711610703', '1546133861', '5410096579', '1262546716', '13180563', '4534182158', '5300533348', '1661242798', '6238238', '4366758007', '4344946217', '132726756', '4612102751', '36351020', '1657067025', '4392980963', '101598026']"
2348955629,"['2261399264', '1430679753', '1430679804', '1518441205', '1279827691', '1138972742', '1279825201', '1254973639', '204391387', '1291494197', '1689450873', '1182744839', '1291494178', '4911466542', '1138972718', '1096195704', '5348062131', '2321794721', '1629016296', '1066927530', '2348955633', '1766942241', '1138972775', '10607696', '264669826', '319972513', '1430679737', '216149154', '4515835453', '4528995234', '83965193', '4925678102', '1177414245', '4831583546', '1767793928', '4522860405', '2034869278', '2035043539', '1085240574', '37164941', '2029098583', '1502556720', '1331608127', '2035043294', '1984949332', '295552610', '29824343', '4339701361', '2284479817', '144896234', '1090948730', '326444775', '1176812218', '317779771', '1758838803', '1683514409', '1548231448', '5215075500', '1360497345', '1917141290', '4760853740', '68271760', '1891682350', '1105311096', '1954556037', '2012074301', '4528995534', '41777917', '36555392', '1301183620', '2004838997', '2044209949', '1741544729', '1960868118', '205944348', '1930040199', '1502554750', '97627940', '1583802132', '94812194', '1272450635', '5002577869', '1242275378', '1911251180', '85043909', '1891733252', '169719526', '282800040', '90440244', '1816798010', '129138546', '141594475', '1928703468', '1223274184', '3355277', '4854744618', '185844201', '2434283', '3436115']"
5300522073,"['5300522140', '4703514609', '5184032113', '222095236', '4326230246', '5008205290', '5008205391', '182421938', '2170061822', '1885294085', '5300524551', '1420584695', '4348194438', '4326316706', '5300522333', '5181617288', '5300522281', '4879951033', '5300524601', '5300523984', '4588505257', '1799160341', '5300524543', '5300527322', '2034246980', '2309123131', '5124741400', '176890705', '1583679281', '1215045018', '5300514481', '1715500037', '5143917843', '4823874662', '179015577', '1420611519', '113827331', '5280919106', '1424973272', '332244628', '2171016081', '2316934300', '4364359652', '1133603180', '5300522343', '2261507885', '1954811532', '5008203767', '5008206354', '4364436518', '4823399841', '2087297107', '1420918310', '2310682711', '4348196723', '176925240', '4348197833', '89770315', '1885297148', '5008206403', '234540576', '5300517357', '4671627626', '1263761776', '1825463920', '1943110367', '1861637714', '58741839', '1425476360', '4372659708', '4823701315', '4364517138', '5018253449', '175372896', '4576646161', '85396022', '5300527610', '2203978928', '4348196949', '5008197391', '5273411718', '2309123393', '4348198194', '209368986', '182445768', '4348194221', '4348196773', '58741988', '5157793420', '123280090', '4823883734', '9095997', '4364402797', '271140746', '61223493', '5207770974', '1124170061', '4576998137', '1065945065', '164555864']"
2336333778,"['2336333568', '2012073789', '1914536182', '1829493909', '1960868118', '2336333658', '1893494135', '318424056', '2336333404', '1829493113', '2035043539', '2035042848', '1911251180', '2203173573', '2035043294', '318424002', '1362596919', '1885576158', '1914536362', '5465766552', '2035043478', '1395447593', '1960868041', '1893494217', '1893494199', '2045728977', '2336333644', '2012304837', '2012074301', '1960868121', '270945829', '4629931741', '4349355352', '2035044070', '1229958283', '1893494277', '2046506192', '271941671', '2046506380', '318424017', '4355473957', '4629931825', '4355473552', '271941763', '1566993131', '85593023', '4842106571', '318424000', '4528995926', '2035043537', '297609244', '4533466448', '2046505995', '2012074918', '112186944', '218025334', '2245139455', '345097247', '202909467', '1806680701', '4355473829', '1605737816', '2377790212', '1315500107', '1815560300', '4349579970', '1930040199', '4528995630', '1758838803', '1602944709', '1815559608', '1336182884', '2086361746', '4528994560', '1683514409', '2010087477', '2380468805', '207147861', '216663922', '4528995534', '1790298133', '4361438684', '1772662977', '73265267', '4528995234', '109332840', '53095533', '1968834574', '1096195704', '5337506694', '2316339901', '112473630', '1141993983', '318424105', '85588209', '4528995773', '110462003', '313689156', '4648389192', '215119177']"
1431026084,"['1960868118', '85588209', '297609244', '85593023', '1829493909', '81557116', '1431030497', '1829493113', '297598086', '1893494135', '85591394', '297602029', '1713269166', '284397881', '81556929', '1156975784', '2046335788', '1431027897', '297621716', '297592341', '230839949', '216663922', '1315500107', '5450373291', '115127768', '4349579970', '297614693', '127360536', '2245139455', '85587894', '156017040', '1577355684', '1431042717', '2336333568', '5469812865', '5465766552', '2212586864', '160048958', '4919393455', '5493181170', '5026313157', '1460017240', '200726602', '1431028165', '127362143', '81513636', '2176127916', '4533466878', '1914536182', '112186944', '1605737816', '1945028932', '4361438684', '4625190871', '1141993983', '85590634', '218025334', '297619132', '2012073789', '205256546', '1911251180', '81513555', '1631103477', '103754180', '127386710', '1914536362', '4575506788', '1602944709', '4521500327', '5221964144', '2010087477', '2140542006', '1772295049', '50725023', '2140511064', '127362194', '4542313926', '2012074301', '4533466448', '253702189', '273709235', '2316339901', '85591503', '1815560300', '85591446', '1767368463', '202909467', '4822631719', '3439472', '2305514682', '4557683266', '4776588094', '18342378', '2086389955', '4648389192', '234223536', '1762659551', '1336182884', '18192015', '85591017']"
4625495311,"['4625541917', '4657919370', '4889733873', '178885331', '4629368231', '4529393727', '4717560116', '4663851498', '2239600843', '4656012386', '2349952140', '1857006771', '4582360083', '4663886710', '4656133456', '161265796', '1654939664', '2111537579', '52849929', '2379478697', '4579210595', '4629420023', '1241426724', '325337842', '247688750', '17973458', '8804198', '4579213049', '2373651439', '1471687491', '207551509', '4704822962', '212791361', '142374773', '4382908176', '225837077', '65703285', '1605524352', '285472341', '4819053238', '1557892308', '1620164450', '1773250472', '2314550550', '3200263', '1342733797', '4746888247', '4792759515', '1731461070', '4528676584', '196169947', '4924401447', '4658444230', '1248485781', '288636983', '187545248', '50406571', '5077406902', '19178348', '1707474809', '1158528357', '1313626440', '1163984741', '1663837663', '1992392014', '279971038', '5183826323', '1460017240', '233031910', '314334339', '4537271090', '281770475', '228793005', '1201957450', '333178421', '2316368188', '2020563984', '302994864', '14561369', '225586917', '284881596', '5076956031', '230953805', '1773249545', '1310197751', '225566302', '27560338', '5736724', '21078411', '4753876076', '247086161', '216748844', '48570806', '1631103477', '1217727460', '322744802', '187536932', '102407096', '116663194', '53375855']"
1709272212,"['283267882', '1816492647', '2000917651', '1365379922', '215378469', '1319942542', '1890561402', '234208101', '2354751719', '1771691883', '1876655381', '54989547', '1955367598', '1709275784', '175945295', '1407000637', '1358436262', '1218444718', '227903003', '88269119', '119456619', '56587417', '1984080427', '227901182', '1709280549', '1709283307', '176606910', '227902143', '176607009', '1816389123', '4793737238', '4793734898', '215760296', '2259504097', '54968438', '1393208599', '295552610', '1404617773', '2373184931', '207270848', '176606720', '5361203', '204843148', '2380044355', '1418860362', '1407092640', '15721087', '1791954457', '1709276343', '1709276397', '5243747492', '4679198908', '4356168034', '204834698', '1956440163', '1659727495', '1500574162', '5166777880', '1709281146', '1709272582', '4700335905', '4793732490', '1709281874', '54648156', '5444981106', '15715016', '1138848458', '2181171551', '335188174', '227900612', '3747432', '4584074059', '2093994479', '71886963', '251083833', '2019875927', '146724667', '176606659', '4721948124', '112248773', '2019879077', '1709283619', '251972229', '15712999', '204857251', '5244333143', '1709272325', '1731773034', '10755024', '162372649', '2019877271', '1830284078', '2367477810', '1709272907', '1407069160', '4793728781', '1458760', '5166867524', '1291052453', '46172654']"
4527048164,"['207608509', '4528995534', '1826430249', '4528995234', '4527077071', '207594791', '1519043674', '4507271459', '2035043294', '200268725', '200334565', '1772662977', '4372725245', '4527020967', '1430679753', '2261399264', '151005844', '1494959863', '204712827', '207608621', '4528995185', '4528995926', '322744802', '4372728952', '4528995773', '202252461', '4528994560', '4760853740', '4522860405', '2046506380', '1766942241', '4610871018', '229177770', '4506833219', '1138972742', '1968665155', '1336182884', '226902892', '2029098583', '39024544', '5485316046', '4528995630', '97627940', '1790298133', '205944348', '2305514682', '4527032119', '39024548', '235492070', '205945247', '5002577869', '4656835408', '4392772038', '28766780', '1349537850', '1887094112', '4372724367', '3436115', '174710636', '140425763', '226802916', '1797464928', '5330330517', '10591456', '1430679737', '1741379194', '1968834636', '258807510', '34102002', '202868495', '226080411', '128659939', '50613189', '174710602', '113588819', '2304220938', '2012074301', '2346525404', '4328272445', '18507433', '1654979762', '38907860', '313600795', '4372728922', '1747891574', '1968666029', '1279827691', '1175287750', '90440244', '81513688', '1917657536', '1254973639', '1148758930', '1954556037', '1338610777', '1229771520', '294257715', '4690012705', '169719526', '202252446']"
4629932306,"['4629931825', '4629931741', '1829493909', '2035043539', '1911251180', '2035043294', '1885576158', '2336333658', '2012073789', '1829494046', '78157524', '1960868118', '4711733658', '1829493113', '4349579970', '4355473552', '5262362136', '1914536182', '2035043478', '1678987146', '1679000208', '1893494277', '2035042888', '4361438684', '4528995926', '4528994560', '1460017240', '4528995185', '4355473957', '1960868041', '4349355352', '2012074301', '1631103477', '5465766552', '230839949', '1914536362', '1419043188', '1893494199', '2046335788', '2012304837', '2046506192', '1772662977', '1829493556', '1602944709', '297609244', '1276508201', '2309123281', '228528012', '270945829', '2045728977', '89866379', '2012074918', '4355473829', '34481171', '253686062', '1960868121', '2046506380', '1713269166', '83810781', '127362143', '4528995630', '1232564657', '200268725', '1315487598', '4528995773', '5220011307', '1683514409', '4528995534', '2305514682', '4528995234', '1336182884', '2336333778', '4751110289', '218025334', '322744802', '1767368463', '85593023', '174667559', '2176127916', '340150007', '5155530', '338415121', '2035043387', '112473630', '2035043537', '66107016', '92906331', '4648389106', '1141993983', '276885098', '2245139455', '73265267', '291783797', '313689156', '1566993131', '53095533', '1968666029', '220717802', '4711733156', '1096195704']"
4673494548,"['4673493908', '4711733658', '4805512431', '4673493944', '4673494046', '4507271393', '4673494080', '4528995926', '4673494175', '4673494123', '256677899', '322744802', '4673494148', '4507271316', '2299002000', '4673494202', '4673493959', '1806189388', '4673493898', '5233901850', '296115957', '5262361906', '2035043539', '200268725', '4507271189', '2336420778', '127392979', '95512235', '200334565', '5485316046', '4507271489', '1220521161', '150604885', '1741379194', '230953805', '4528995234', '4528995534', '5333801182', '195526556', '1826430249', '1201952594', '4520770688', '35587435', '1960868118', '1574579451', '1926202373', '202868495', '140425763', '1634668385', '2116870572', '4673494292', '1220549083', '204704494', '13951004', '89867065', '228528012', '3436115', '226900075', '1899608731', '1926204915', '4533466913', '1336182884', '340150007', '5101488762', '128659939', '1772662977', '5049930057', '5278240646', '174710602', '1852063771', '2012074918', '2286821049', '2316503415']"
1220507658,"['1220515428', '322744802', '1201952820', '1220521161', '2091558146', '1741379194', '1201952594', '1220518495', '202868495', '1220456210', '1220421365', '1220826229', '1201953671', '230953805', '296115957', '200268725', '1220827137', '60862539', '195526556', '2336420778', '4656835408', '1220367796', '151005367', '195526972', '4507271489', '1829493909', '1221443837', '1574579451', '4349355352', '5690473', '160249557', '1745487658', '2336420003', '5296333899', '282367468', '4360332977', '35587435', '1316793678', '205401905', '1220838556', '200334565', '1960748169', '230957221', '3436115', '230839949', '1180444248', '5183420273', '266144079', '121000543', '1220825660', '4507271658', '5010575984', '95512235', '1223421549', '4658189950', '2035043294', '2116870572', '3662549', '1494959863', '121521944', '1826430249', '1926202566', '1772662977', '160250488', '1911251180', '13951004', '297609244', '4528994560', '297614955', '127362143', '140425763', '1310396431', '128659939', '4528995630', '297602029', '5485238463', '1220513741', '2126809986', '345689521', '1220368843', '228528012', '1173306454', '341306883', '102330829', '121000383', '1096004532', '204704494', '1926202373', '1926204915', '112473630', '1220556620', '66712191', '1707474809', '1315500107', '1220820626', '1268322457', '1220547038', '3436194', '1776972877', '6637089']"
4517356284,"['295552610', '10755024', '46172654', '2360272403', '2083440667', '60659732', '4830312158', '5261935806', '1801552884', '5125849391', '5471866788', '5359524617', '5125772618', '5410866415', '5335598611', '21101591', '5369518181', '286156541', '5259395003', '110925026', '5353874934', '5429469867', '169613853', '5417255169', '4517271366', '5301820049', '5320324198', '92898246', '5009754884', '5526939920', '4513411171', '1895549418', '5324474759', '5542345119', '1801619381', '1458760', '4604849960', '218912675', '5347898691', '5410899473', '4343121741', '2087915123', '2358790214', '1713348', '4362832164', '5301919970', '2160039470', '1816492647', '5072181289', '2627325', '327985427', '5472024357', '6543164', '1370896429', '1735451501', '5526669439', '2358792340', '1631103477', '344040097', '1332049213', '1429699009', '5417295257', '3226430', '4854444973', '1129835', '5353932508', '5360126304', '1357872956', '5284690331', '308265564', '5339561980', '2287140789', '54989547', '2373184931', '5470117935', '4349850899', '4569428899', '2240204468', '5240047812', '32023744', '313670425', '5315472995', '12372816', '5259352410', '2082645126', '1401559740', '4392849873', '133484986', '5280901987', '5240049900', '1713311', '1919844245', '5399878498', '90440244', '57063884', '2354751719', '51860502', '175945295', '5057954046', '1796551284']"
140518057,"['153034962', '252308539', '113572333', '170038394', '52058023', '159740128', '153034744', '1082743749', '212918607', '1829493113', '116246513', '1837047118', '25769878', '13352344', '159745598', '1829493909', '98717288', '2086389955', '202909467', '313689156', '4562388626', '153034704', '129481818', '160250090', '52058706', '1707474809', '239230795', '1260733595', '86944296', '262867971', '1654826080', '4389460010', '2086361746', '113243246', '153034967', '267133922', '153034576', '1601100895', '66270814', '1082581752', '1315500107', '206832012', '267058431', '1266046457', '51417867', '26438856', '1315487598', '1960868118', '2112089835', '3488216', '1336182884', '2155528940', '2090567', '1148758930', '2082435814', '302364144', '129481811', '2010087477', '90440244', '2545208', '2360133831', '2111537579', '1104975064', '177508712', '2046335788', '1631103477', '284393542', '81302003', '291807883', '1069366468', '1790298133', '1606531088', '1825946713', '207073974', '238016570', '327645671', '20208228', '120008773', '116246561', '1802288', '1679751826', '291783797', '267034634', '5221964144', '4542196442', '44831973', '255068544', '41068685', '121855169', '85593023', '41607578', '1679789081', '2305514682', '341306883', '47904509', '340150007', '43055848', '1772662977', '4848722887', '226205359']"
4712271953,"['203036782', '1603559194', '2303285299', '1223274184', '47014655', '1831655550', '95396732', '1362849932', '5315199174', '70107146', '2135496111', '2040191081', '4760853740', '28372871', '1268514725', '5123330121', '2310374931', '4528995534', '1214210147', '1408771186', '1638205026', '103749868', '4535097942', '312646135', '97627940', '242404171', '70400022', '1603551951', '1603552087', '5330330517', '4349355352', '192071853', '2380423559', '5302413603', '85591394', '1408570570', '4584270494', '4922989837', '1783567288', '1829493909', '1129512574', '1058962294', '322744802', '4723974061', '1336182884', '2304173486', '4516698638', '237905600', '1930648337', '4689322931', '4790791999', '102593636', '5263139406', '5180306646', '1331608127', '341264676', '341306883', '4613445010', '5172677832', '2086361746', '4789711818', '4843668827', '1800476636', '49921960', '4747972429', '5313834101', '2353265077', '2304308936', '1218731339', '1821465499', '2304130518', '2029098583', '1960649831', '4328272445', '340150007', '4531799860', '1954556037', '81513636', '338427421', '207073974', '1766942241', '170080255', '1790298133', '5002577869', '5127139986', '1597728939', '4690012705', '2198576663', '4506833219', '1148758930', '1968666029', '1553363689', '18342378', '5222175356', '4866561357', '1548642872', '97183507', '4782991584', '2106824978', '185844201']"
215378469,"['1876655381', '1319942542', '227903003', '2354751719', '234208101', '56587417', '1816492647', '1771691883', '2000917651', '54648156', '1365379922', '54968438', '295552610', '1955367598', '1890561402', '1709272212', '283267882', '1218444718', '207444323', '1393208599', '175945295', '1709275784', '119456619', '88269119', '1358436262', '1407000637', '54989547', '176606720', '1984080427', '2380044355', '4793737238', '2373184931', '215760296', '2093994479', '204843148', '5361203', '2259504097', '1816389123', '251083833', '227901182', '10755024', '1731773034', '1404617773', '1138848458', '175631789', '207270848', '176606659', '176606910', '1791954457', '227902143', '4770593272', '204834698', '176607009', '251972229', '1407069160', '4678593876', '54690502', '146724667', '2083440667', '4793734898', '4584074059', '1709281874', '5444981106', '4390915100', '218912675', '4680202371', '4700335905', '110925026', '1291052453', '2627325', '4689914809', '1956440163', '3747432', '4793723967', '4793732490', '5415754967', '1659727495', '5027367463', '204967675', '1418860362', '2087297107', '71886963', '335188174', '4721948124', '1830284078', '15712999', '227900612', '5354549958', '5429469867', '1709283307', '162372649', '4356168034', '5164831515', '133484986', '1458760', '4531784710', '57063884', '88015253', '5165829761', '1709283619']"
5172064567,"['2044209949', '2305514682', '238016570', '141595143', '23755853', '2086361746', '4342653168', '1096195704', '4339701361', '38147708', '1914536362', '2074320460', '4794290476', '1410491', '2100583762', '2311444856', '4866561357', '284393542', '1891733252', '2058700105', '5314492844', '2012074301', '2035043294', '5159333038', '1338736526', '1349537850', '257451083', '1516722617', '1730657031', '2235277925', '1516722575', '25138149', '1954556037', '1621103313', '5002577869', '2086389955', '85592956', '1772662977', '2100575515', '5352312921', '215119177', '5171976512', '1812252998', '1976033676', '1968666029', '327208611', '175256591', '265607437', '255068544', '100172858', '1900822184', '4322659955', '5485238463', '23755842', '26345699', '165291117', '129138546', '4533466448', '2372177157', '18507433', '207860496', '165416299', '1891663215', '1807030329', '2261399264', '1388253977', '4776588094', '165416498', '2666817', '181882888', '1141993983', '207073974', '1410337807', '90440244', '1730536951', '2058699847', '112186944', '2029098583', '1105311096', '1241047393', '1792688566', '1336182884', '6147286', '50613189', '5197082834', '43055848', '185844201', '4400290621', '285453513', '62025945', '35315031', '282800040', '1190904398', '97627940', '4555239382', '1767368463', '44831973', '9669322', '1815695750', '1984949332']"
4712614421,"['4771030233', '4789885991', '4744103311', '4742756749', '2352880099', '324246576', '4758332818', '290781981', '1946884898', '4866625852', '4831587248', '4736439902', '4590239102', '125786482', '90437143', '181963060', '5341565846', '216143135', '1930085692', '1925620681', '2145429305', '4633687899', '1657244653', '1449059683', '1180158993', '4782405893', '4737501185', '1705927640', '16374109', '1893494217', '2080371305', '1571688599', '1368159959', '201838496', '88514401', '2273852721', '1330065385', '1583454574', '5233886185', '3323601', '88514424', '2004214476', '5190943824', '16374106', '208482074', '1844219861', '1597728939', '2074232851', '1791763477', '177226632', '10756127', '1748746936', '88514419', '2016636833', '15219352', '1449236007', '4382905540', '1449064017', '1478542681', '1930085609', '2074232873', '5393502029', '2105084125', '4541323606', '95535070', '194071046', '1920243315', '4327257697', '5257152737', '1357832867', '1731842967', '3439012', '4544377895', '2282377769', '21948312', '4549578239', '1583395774', '57063884', '5263139406', '5238663882', '2496306', '220857351', '1179844013', '88514447', '1464083772', '1702772648', '1658345154', '5512848', '4382908458', '1203790961', '208482070', '212568579', '2091944891', '1253953956', '331846155', '4823628062', '19327817', '4567910121', '51528775', '1196405888']"
1464395351,"['207073974', '1315500107', '1960868118', '1758838803', '1914536362', '257451083', '1954556037', '1217720142', '1829493113', '2012073789', '1914536182', '1194143240', '4533466448', '51417867', '1893494135', '1829493909', '1790298133', '1464397044', '2086389955', '207147861', '1911251180', '1336182884', '41068685', '1621092224', '50725023', '4542196442', '41607578', '2245139455', '2086361746', '4866561357', '112186944', '2305514682', '1141993983', '2010087477', '4648389192', '346978182', '4339701361', '264145770', '2044209949', '202909467', '175256591', '4842106571', '1812252998', '4648389106', '22169419', '1464396704', '1631103477', '255068544', '4562388626', '5010971612', '1792688566', '1625764476', '2372177157', '5352312921', '338415121', '267034634', '1082743749', '295552610', '1968834574', '165416498', '97627940', '291783797', '4506833219', '341306883', '44831973', '285454538', '2040618269', '2316339901', '1410491', '216663922', '4535657859', '5002577869', '90440244', '284393542', '1096195704', '1772662977', '1179820210', '4790664806', '181882888', '185844201', '62120704', '4841297815', '4829605016', '121855169', '1807030329', '73188419', '10755024', '274477824', '38907860', '44831856', '1968666029', '4776588094', '313689156', '129138546', '1464395074', '1984949332', '1766942241', '43055848', '1338931368', '1105311096']"
174710636,"['28766780', '174710602', '173513758', '4760853740', '4528995926', '226802916', '4528995234', '4528995185', '207608621', '200268725', '207608509', '1766942241', '2091558146', '39024544', '2012074918', '205944348', '2029098583', '1494959863', '1826430249', '2261399264', '1519070564', '1772662977', '202252461', '1138972742', '200334565', '204712770', '4528995534', '322744802', '204704494', '1829493909', '1096004532', '1790298133', '4528995630', '173513795', '3436115', '1336182884', '4562388626', '90440244', '202868495', '1115241196', '235492070', '4610871018', '4522860405', '4528995773', '1201952594', '140425763', '1954556037', '89867065', '207594791', '1201952820', '128659655', '97627940', '1891733252', '128659939', '51417867', '226902892', '1254973639', '4506833219', '85591394', '313689156', '38907860', '1315500107', '2012074301', '1430679753', '204704456', '149060850', '2044209949', '1141993983', '2305514682', '1430679737', '1758838803', '226080411', '50613189', '3355841', '291783797', '3436194', '6637089', '1812252998', '185844201', '1220556620', '267034634', '120008773', '230953805', '1741379194', '341306883', '1926204915', '2321794721', '279857284', '1279827691', '1194143240', '39024548', '2086361746', '5002577869', '18507433', '34102002', '1621103313', '255068544', '7645821', '1747891574', '121855169']"
2316402122,"['1829493909', '1829493113', '2086361746', '1679789081', '2086389955', '1315500107', '202909467', '5308464965', '1914536182', '52058023', '2035043294', '2035043478', '5108248192', '2035042888', '4829605016', '1914536362', '4562388626', '2155571434', '1566993131', '2305514682', '1960868118', '1315487598', '1911251180', '18342378', '4776103588', '1566985290', '1315498278', '185338111', '2336333658', '1735576409', '4542196442', '4648389192', '1336182884', '212463746', '2012073789', '4355473552', '4533466448', '1825946713', '181389562', '212334396', '5002813803', '2176127916', '4866561357', '1790298133', '252308539', '291783797', '207073974', '341306883', '276949665', '85593023', '4542199526', '2045728977', '116246513', '291807883', '2010087477', '216228750', '340150007', '1141993983', '165416498', '1954556037', '338415121', '267034634', '1596622247', '44831973', '1792688566', '1148758930', '218025334', '43055848', '174667559', '313689156', '2140542006', '1631103477', '4776588094', '302364144', '1625764476', '2012074301', '2316339901', '62120704', '4328272445', '1464395351', '4790664806', '2245139455', '216663922', '1772662977', '1606531088', '112473630', '1082743749', '1460017240', '23165006', '18192010', '2336333568', '90440244', '212746255', '4842106571', '52058706', '128301263', '196837390', '284393542', '1430985602', '1797464928']"
1750743260,"['174679218', '57063884', '1194148073', '194092694', '7318076', '160133810', '218912675', '1472027989', '78757060', '206554206', '1441182958', '2375008579', '60951423', '2373651439', '86942540', '4846352797', '1186986621', '284209670', '2196909053', '30267111', '1854785168', '1171524828', '184631209', '133097891', '49300701', '50733118', '4813671200', '295552610', '32023744', '4526702040', '205151854', '2111755526', '160136871', '243707416', '2040240914', '1194143240', '94089844', '1205128839', '3393767', '136081082', '69694660', '281354834', '1796888337', '41068685', '10755024', '4361114303', '115130927', '174676141', '91631116', '2276183804', '4576549337', '1910763384', '247648836', '1692650416', '285454538', '2021630451', '1119670850', '276309393', '496052', '115130948', '4656346446', '199256314', '8721576', '1758652959', '9859206', '4356581421', '4800000179', '14080952', '1713292293', '1941498140', '1449469566', '71877764', '198181555', '310249205', '15698471', '1171555397', '297672834', '241793829', '691577', '51860502', '15553708', '5074042553', '179801238', '202886660', '5181659011', '167023749', '5062840381', '1611460711', '1885307572', '5286476788', '59817121', '295853878', '260564486', '115130910', '51417867', '327985427', '4533466302', '540814']"
169721583,"['266119003', '35315031', '97627940', '1410491', '22723694', '119463288', '97852661', '1829493909', '90440244', '1772662977', '1336182884', '50613189', '1141993983', '38907860', '4924275304', '2035043294', '1968834574', '1829493113', '1911251180', '255068544', '341306883', '1790298133', '18342378', '4648389192', '1960868118', '2012074301', '2305514682', '256005383', '216663922', '1156975784', '338415121', '43367862', '1968666029', '4528995234', '34131717', '1683514409', '4506833219', '23165006', '295594578', '41607578', '97627936', '85591394', '2010087477', '4648389106', '169175115', '181882888', '44831856', '1968665155', '2086389955', '1891733252', '228528012', '161771981', '43055848', '4533466448', '4671679893', '98281421', '44831973', '174089277', '4776588094', '4841297815', '1758838803', '340150007', '2086361746', '4690012705', '338427421', '119135061', '1501314301', '1995859488', '18507433', '1315500107', '1984949332', '4328272445', '1504817909', '1826430249', '1105311096', '14071752', '2311444856', '267034634', '1968834636', '1767368463', '291808864', '1610964169', '119130085', '24567867', '1430679753', '3387430', '227087590', '2044209949', '322744802', '4528995534', '313689156', '5002577869', '274477824', '231606029', '294257715', '30107405', '62653931', '3436115', '1148758930', '1954556037']"
5333761353,"['295552610', '2627331', '286156541', '10755024', '2819895', '5336212882', '5339561980', '46172654', '53321782', '4833787302', '181019241', '301664495', '1816747137', '9048024', '5125849391', '175631789', '1370896429', '230733939', '110925026', '169613853', '155825805', '66947386', '5072181289', '184649208', '1458760', '2240204468', '2245897091', '1401559740', '1129835', '2627325', '1555433138', '6543164', '2083440667', '79242555', '133484986', '234448246', '5359524617', '98046737', '145323302', '251217096', '168496875', '5320324198', '3330289', '1919074693', '21101591', '1713348', '253119279', '2358790214', '256898346', '175945249', '30395044', '60659732', '2358792340', '313670425', '327985427', '3226430', '191213851', '68761165', '2160039470', '1098884411', '4354081837', '81106656', '2360272403', '1801552884', '1977590666', '92898246', '344034799', '1919071122', '204290591', '202020920', '8392043', '4362832164', '1357872956', '2287140789', '1713311', '1478758885', '1915564112', '147009167', '130006662', '1539425008', '222715214', '125825177', '92488197', '231459821', '335188174', '105634503', '2341456384', '209452436', '46845326', '2082645126', '112531201', '105634502', '5382819847', '218501851']"
