,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,인테리어,재질,사이즈,설치,색상,매트리스포함,침대 프레임
632,819,184562,"세븐뷰티 접이식침대 전용가방 쿠션캐리백, 검정(:23498.)",18000,1060193441,False,0,5.0,1.0,False,세븐뷰티,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
633,821,184562,"웰퍼니쳐 리엔 저상형 퀸사이즈 침대프레임, 리엔 크림, 퀸",213000,13897957,False,0,4.0,8.0,False,웰퍼니쳐,착불배송,2.0,NULL,PU,퀸사이즈(150x200),NULL,베이지,별도구매,NULL
634,824,184562,"퍼니코 샤르망 앤틱 매립형 벨벳 침대 SS Q, 클래식 블루(Q)",309000,276885098,False,48,4.0,12.0,False,퍼니코,착불배송,8.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
635,825,184562,"동서가구 우노 원목 무헤드 평상형 슈퍼싱글 침대프레임 B1231, 내추럴",96900,1621103313,False,0,3.0,6.0,False,동서가구,착불배송,6.0,NULL,합성목재,NULL,NULL,NULL,별도구매,오픈형
636,826,184562,"리바트 뉴트 저상형 슈퍼싱글 침대 기본형(매트별도), 브라운",124520,7645821,False,38,4.0,11.0,False,리바트,0,6.0,NULL,합성목재,슈퍼싱글,NULL,브라운,별도구매,NULL
637,828,184562,"[삼익가구]자이 LED 빅서랍 3단 수납침대(매트제외-퀸), 화이트",239000,1431003414,False,50,5.0,2.0,False,삼익가구,착불배송,2.0,NULL,합성목재,NULL,NULL,NULL,별도구매,수납형
638,829,184562,라꾸라꾸 라꾸라꾸침대 전동라꾸라꾸8(온열패드+보관커버포함) 전동식(리모콘각도조절) 1인용 접이식침대 인조가죽(매트리스) 전동침대,350820,1816747137,False,0,5.0,4.0,False,라꾸라꾸,0,4.0,NULL,NULL,슈퍼싱글,NULL,NULL,NULL,NULL
639,830,184562,"[삼익가구]데니 밸런스 가죽 침대(슬립웰 7존 독립 매트-슈퍼싱글), 그레이",259900,1220547038,False,47,5.0,2.0,False,삼익가구,착불배송,2.0,NULL,인조가죽,NULL,NULL,NULL,매트리스포함,저상형
640,831,184562,"삼익가구 [삼익가구]케빈 2인용 가죽 접이식 소파베드, 그레이",134900,71877764,False,53,4.0,24.0,False,삼익가구,착불배송,14.0,NULL,"FPL 방수가죽, 합판, 스펀지, 플라스틱 다리 외",1240x870x770,NULL,NULL,NULL,NULL
641,832,184562,"[에몬스] [퀸Q] 휴레스트 투매트리스 침대, 색상:그레이",739200,318424000,False,29,5.0,2.0,False,,0,2.0,NULL,NULL,퀸,NULL,NULL,NULL,NULL
642,833,184562,"젠티스 카라 평상형 PU가죽 침대, 화이트, 프레임+참숯독립매트리스",299000,3439465,False,14,4.0,21.0,False,젠티스,착불배송,8.0,NULL,"인조가죽, 건조목","프레임(160 x 215 x 95cm), 매트리스(150 x 200 x 20cm)",NULL,NULL,NULL,NULL
643,834,184562,[삼익가구]프란다 월넛 도장 침대(양모 라텍스 독립 매트리스-킹),604900,297602029,False,57,4.5,5.0,False,삼익가구,0,5.0,NULL,합성목재,NULL,NULL,NULL,매트리스포함,밀폐형
644,835,184562,"동서가구 숲 편백 헤드 슈퍼싱글 원목침대+필로우탑9존독립 DF639099, 내추럴",548000,156017040,False,47,4.0,10.0,False,동서가구,착불배송,2.0,내추럴,NULL,슈퍼싱글,NULL,NULL,매트리스포함,오픈형
645,836,184562,"[삼익가구]무료배송 롤링 원목 침대프레임 매트리스깔판 저상형침대(MMS), 내추럴",36900,1242275378,False,53,4.5,2.0,False,삼익가구,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
646,837,184562,"삼익가구 위럭스 슈퍼싱글/퀸 원목침대(7존 독립 매트리스), 01.슈퍼싱글;내추럴",319000,2245139159,False,54,5.0,5.0,False,삼익가구,착불배송,5.0,NULL,원목,NULL,NULL,NULL,매트리스포함,오픈형
647,838,184562,"라꾸라꾸 라꾸라꾸침대 럭셔리라꾸라꾸(온열패드포함) 보관커버(사은품) 1인용 슈퍼싱글 등받이조절 접이식침대, 단일제품",242600,2360272403,False,0,5.0,4.0,False,라꾸라꾸,0,4.0,NULL,NULL,슈퍼싱글,NULL,NULL,NULL,NULL
648,839,184562,"모던바로크 LED 수납 침대 시리즈 (매트선택) 4colos (옵션확인), 비앙카-하이필로우탑(그레이)",419000,324801232,False,16,4.0,11.0,False,모던바로크,착불배송,7.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
649,842,184562,"토미 소나무 원목 분리형 이층침대 +단면 매트리스 2장 포함(싱글/슈퍼싱글), 싱글_네추럴원목, 직선사다리",459000,5077406902,False,34,,,False,퍼니코,착불배송,,NULL,원목,NULL,NULL,NULL,매트리스포함,NULL
650,843,184562,"모던아트 플라스틱 침대깔판, 블랙, 더블",50000,36555392,False,0,4.0,31.0,False,모던아트,0,3.0,NULL,플라스틱,더블,NULL,블랙,NULL,NULL
651,844,184562,"리빙힙 높낮이 조절이 가능한 누벨르 벙커침대 이층침대 철제침대, 누벨르 벙커침대 화이트 프레임만",189000,143693847,False,0,4.5,32.0,False,리빙힙,"55,000",10.0,NULL,철제,NULL,NULL,화이트,별도구매,
652,845,184562,"[삼익가구]테리 슬라이딩 빅수납 슈퍼싱글 침대프레임(안전가드+계단포함), 화이트",379000,5221964144,False,52,5.0,2.0,False,삼익가구,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
653,846,184562,"홈페리코리아 소그노클래식 슈퍼싱글침대 철제침대 철재침대 이케아침대, 소그노화이트(프레임+스프링매트리스)",208000,227348187,False,0,4.5,8.0,False,,"40,000",6.0,NULL,철제,207cm X 116cm X 98cm,NULL,NULL,NULL,NULL
654,848,184562,"가팡 원목 컴퓨터 책상, 4번",79100,2352880099,True,0,2.0,11.0,False,가팡,0,11.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
655,849,184562,"침대 [미즌하임 추천/인기상품]모노폴리 원목 철재침대 SS / 슈퍼싱글침대, DIY상품",145080,4504093426,False,7,4.0,6.0,False,,0,6.0,NULL,원목,NULL,NULL,NULL,별도구매,오픈형
656,850,184562,"레이디가구 스칸딕 핀란드 원목100% 침대프레임, 베이비핑크_매트제외",229000,4533467384,False,46,4.5,3.0,False,레이디가구,0,2.0,NULL,원목,슈퍼싱글,NULL,NULL,별도구매,NULL
657,851,184562,"[15조한정 추가쿠폰+포켓매트업그레이드]라이프 철재메탈 이층침대 A형 슈퍼싱글, 블랙_매트제외",164300,1655041332,False,3,4.5,61.0,False,에보니아,착불배송,24.0,NULL,철재,NULL,NULL,NULL,NULL,NULL
658,852,184562,라꾸라꾸침대본사 뉴 라꾸라꾸 침대 2인용 온열침대 CBK-004SD(온),224600,4513411171,False,0,5.0,1.0,False,라꾸라꾸,0,1.0,NULL,철제+매트리스,NULL,NULL,블루+그레이+화이트/스트라이프(온열패드:지브라그레이),NULL,NULL
659,853,184562,"어게인 LED 콘센트 수납형 서랍형 침대프레임 슈퍼싱글 퀸 SS Q, 그레이",170000,1338931368,False,50,3.5,3.0,False,퍼니하우스,착불배송,3.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
660,856,184562,"[튼튼] 원헤드 평상침대 원목침대 마루 실내 평상, 침대높이 추가",19000,207933505,False,0,5.0,18.0,False,,착불배송,15.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
661,858,184562,"각시방 쿠쉬 책장형 2단 서랍침대(슈퍼싱글) 프레임SS, 워시그레이",170500,149060850,False,0,4.0,17.0,False,,착불배송,14.0,NULL,NULL,NULL,NULL,NULL,별도구매,수납형
662,859,184562,"[마켓비] BERGEN 데이베드 침대 싱글 100200, 에그화이트 6144.6758",122000,120079584,False,0,4.5,13.0,False,,0,6.0,NULL,철재,NULL,NULL,NULL,별도구매,오픈형
663,860,184562,"아워스토리 안마침대 피부미용베드 경락침대, A형(실속형)",99900,215378469,False,0,4.5,14.0,False,,착불배송,5.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
664,861,184562,"국내산 PU가죽 저상형 패밀리침대, PE폼 2개 1세트",30000,1574192679,False,40,4.5,3.0,False,,착불배송,3.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
665,863,184562,"침대생각 로드맨 쇼파베드 3인 원룸 기숙사 인테리어 거실가구 접이식침대, 시크그레이",129000,19556288,False,42,4.0,88.0,False,침대생각,착불배송,3.0,NULL,패브릭,3인용,NULL,NULL,NULL,NULL
666,864,184562,"삼익가구 디엔 멀바우 헤드형 침대(매트제외-슈퍼싱글), 멀바우브라운",149900,85591153,False,48,5.0,1.0,False,삼익가구,착불배송,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
667,865,184562,"동서가구 스칸디 원목 1인용침대 미니싱글침대_심플형_매트포함, 내츄럴",203670,4317409428,False,7,,,False,동서가구,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
668,866,184562,"파란들 마이티 멀티수납더블침대(파워B.N매트포함), 브라운, 침대프레임+참숯파워B.N매트",229000,5227260,False,49,4.5,19.0,False,파란들,착불배송,3.0,NULL,MDF,더블,NULL,브라운,NULL,NULL
669,867,184562,"국민돌침대 S캔서 1인용 싱글 돌침대, 황토볼",550000,284717252,False,60,4.5,18.0,False,,0,14.0,NULL,합성목재,NULL,NULL,브라운,NULL,오픈형
670,869,184562,"젠티스 저상형 사각스퀘어 슈퍼싱글 세트, 화이트, 프레임+참숯콤포트매트",198000,3436194,False,38,4.5,73.0,False,젠티스,착불배송,8.0,NULL,PU인조가죽,NULL,NULL,화이트,NULL,NULL
671,871,184562,"라꾸라꾸 침대 바퀴 2개 1세트 소켓 일반 잠금형, 일반바퀴 1개+잠금바퀴 1개",15000,22875005,False,0,5.0,10.0,False,라꾸라꾸,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
672,872,184562,"휴도 제주 아이언 헤드리스 철제 침대 프레임 (S SS Q K), 퀸(HS01008)",164000,1681111995,False,41,4.0,8.0,False,,0,8.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
673,873,184562,"캠핑침대 프리미엄 접이식침대 야전침대 간이침대 (접이식침대+쿠션매트리스+전용가방), 네이비",84500,1478758885,False,0,5.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
674,875,184562,"베디스 우드깔판 침대깔판프레임 매트리스깔판 침대깔판 나무깔판 S SS Q K, 원목",39000,177511012,False,0,4.0,78.0,False,베디스,"15,000",4.0,NULL,원목,S,NULL,NULL,별도구매,NULL
675,877,184562,"동서가구 LV 레인 LED 1단수납 슈퍼싱글침대&퀸침대 (매트리스 선택), 메이플화이트콤비",179900,1924120780,False,37,4.0,212.0,False,동서가구,착불배송,40.0,NULL,합성목재,NULL,NULL,NULL,별도구매,수납형
676,878,184562,"파란들 트루디 평상형 와이드서랍 퀸(매트리스포함), 화이트, 프레임+참숯파워B.N매트",339000,5500831,False,3,4.5,15.0,False,파란들,착불배송,2.0,NULL,MDF,NULL,NULL,화이트,매트리스포함,NULL
677,880,184562,"로로스키니 접이식 소파 베드 1인 2인 3인 용 쇼파 간이 침대, 1인용(베개포함)메탈그레이",79000,1854785168,False,0,3.0,4.0,False,제우스,"40,000",4.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
678,881,184562,"뉴타임즈9 접이식침대 접이식침대 1인 점심시간 사무실 휴대용침대 성인대여방 목판철침대 ST01 A25, 01 넓이 75CM",53800,1504239192,False,0,4.0,16.0,False,,0,16.0,NULL,철제,NULL,NULL,그레이,NULL,NULL
679,882,184562,올쏘 네이처 아카시아 원목 슈퍼싱글침대프레임,159000,4535657859,False,0,4.5,3.0,False,올쏘,착불배송,3.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
680,883,184562,"모던아트 심플 저상형 패밀리침대 (매트리스포함), 아이보리, 퀸사이즈",220000,6637089,False,0,4.0,115.0,False,모던아트,착불배송,4.0,NULL,PU가죽,퀸사이즈,NULL,NULL,NULL,NULL
681,884,184562,"오키멧 북카페W 책상 침대 (싱글 수퍼싱글), 블랙(매트제외)",509000,53379066,False,0,4.5,19.0,False,오키멧,"50,000",4.0,NULL,NULL,NULL,NULL,블랙,별도구매,NULL
682,885,184562,"리바트 필로시 슈퍼싱글 침대(엔슬립 E3 SS), 화이트",558950,85498048,False,29,4.5,2.0,False,리바트,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
683,886,184562,라꾸라꾸침대본사 라꾸라꾸 소파베드 B 1인용 침대(2인용 소파) CBK-019,198000,5262166363,False,0,4.5,2.0,False,라꾸라꾸,0,2.0,NULL,철제+매트리스,소파2인용/베드 1인용,자가설치,블루,NULL,NULL
684,887,184562,"효암 프리미엄 돌침대 퀸사이즈 돌보료, 01_우레탄 엔틱 침대 HM1000SQ",890000,69155706,False,50,5.0,5.0,False,효암,착불배송,2.0,NULL,우레탄+PU가죽,퀸,NULL,멀티(혼합)컬러,NULL,NULL
685,888,184562,"인베스코 숨쉬는 침대깔판AIR 싱글S SS D Q프레임, 01.숨쉬는 침대깔판AIR 싱글S",22900,39056217,False,46,4.0,22.0,False,인베스코,착불배송,3.0,NULL,플라스틱,싱글S,NULL,NULL,NULL,NULL
686,889,184562,"셀레스타 저상형침대 코지 킹(K) 본넬매트포함, 네이비",266000,1926202373,False,36,3.0,2.0,False,,착불배송,2.0,NULL,"인조가죽,MDF(E324),스펀지,기타",NULL,NULL,네이비,매트리스포함,NULL
687,891,184562,"효암 프리미엄 돌침대 싱글사이즈 돌보료, 01_평상 HM2000SS",590000,68658764,False,50,5.0,14.0,False,효암,착불배송,5.0,NULL,원목,싱글,NULL,멀티(혼합)컬러,NULL,NULL
688,894,184562,장수돌침대 1545S_럭셔리 맥베드 - 싱글침대,1214400,271140626,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
689,895,184562,"지누스 베이직 메모리폼 매트리스 + 퀵스냅 침대 프레임 방문설치, 화이트 매트리스, 블랙 프레임",452100,2057060659,True,0,4.5,3.0,False,지누스,0,3.0,NULL,NULL,NULL,방문설치,NULL,매트리스포함,오픈형
690,897,184562,한샘 클로즈 침대 SS 슈퍼싱글 코튼그레이 (매트별도),361880,2268852621,False,17,,,False,한샘,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
691,899,184562,"동서가구 LV 미암 PU 흙침대 S.SS.Q 3종, 그레이",484900,263294773,False,38,4.0,18.0,False,동서가구,0,12.0,NULL,합성목재,NULL,NULL,그레이,NULL,밀폐형
692,900,184562,"지누스 트리샤 침대 프레임 블랙 (슈퍼싱글), 단품",141550,1504795501,False,33,5.0,1.0,False,지누스,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
693,901,184562,"에보니아 레이트 3인용 소파베드 A+B세트 방문설치, PU 투톤칼라",361740,2360233116,True,0,4.5,7.0,False,에보니아,0,7.0,NULL,NULL,NULL,방문설치,NULL,NULL,NULL
694,902,184562,"[삼익가구]러버 LED 4단 수납 원목 침대(YS 양모 라텍스 7존 독립스프링 매트리스-퀸), 내추럴",439000,1315508759,False,48,5.0,10.0,False,삼익가구,착불배송,10.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
695,903,184562,"세진침대 PE폼깔판 증정 코코 LED 저상형 패밀리 침대+파워본넬 매트리스 세트, 초코브라운",548000,322744802,False,0,4.5,113.0,False,세진침대,착불배송,81.0,NULL,인조가죽,NULL,NULL,NULL,매트리스포함,저상형
696,904,184562,"[삼익가구]베이직 파운데이션 매트리스 침대 하단 프레임(슈퍼싱글), 그레이",114900,2346525728,False,61,1.0,1.0,False,삼익가구,착불배송,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
697,906,184562,"마켓비 CHAMBER 벙커침대 슈퍼싱글 120200 KS1006BD/2, 실버",231800,332705684,False,5,4.5,3.0,False,마켓비,0,2.0,NULL,철재,NULL,NULL,NULL,NULL,NULL
698,907,184562,"라샘 저상형 패밀리침대 토퍼 Q+SS YSOT1928, 토퍼 Q+SS - YSOT1928",128000,1221511411,False,41,3.5,3.0,False,라샘,착불배송,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
699,908,184562,"필우드가구 알렉스 유니언잭 패브릭 소파베드, 레드+화이트+블루(혼합색상)",139000,88546858,False,22,4.0,62.0,False,,착불배송,4.0,내추럴,패브릭,3인용,NULL,멀티(혼합)컬러,NULL,NULL
700,909,184562,"동서가구 스텔라 LED 수납헤드 4서랍 침대 퀸+7존독립매트, 오크워시",369000,98268276,False,55,4.5,5.0,False,동서가구,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
701,910,184562,"동서가구 컨셉트MU-E122 수납형계단 벙커침대 h형책상 옷장세트 DF903041, 가드:화이트 / 책상상판:오크",1159000,116663194,False,33,4.5,23.0,False,동서가구,0,12.0,내추럴,NULL,NULL,NULL,NULL,NULL,NULL
702,911,184562,"퍼즐 라운드형 침대 SS (전체 서랍)+독립봉합 매트리스, 메이플",339000,4389460010,False,0,5.0,14.0,False,퍼닉에스엠,착불배송,14.0,NULL,합성목재,슈퍼싱글,NULL,NULL,NULL,수납형
703,912,184562,"레이디가구 데일리 원목 평상형 통깔판 침대 슈퍼싱글, SS",129900,2074320460,False,53,5.0,3.0,False,레이디가구,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
704,913,184562,"[삼익가구]무료배송 내츄럴 접이식 원목 매트리스깔판 저상형침대(Q), 내추럴",80900,1551012741,False,49,5.0,1.0,False,삼익가구,0,1.0,NULL,원목,NULL,NULL,NULL,별도구매,밀폐형
705,915,184562,"다니엘우드 원목 침대 헤드 침대프레임(수퍼싱글 퀸 사이드)헤드보드, 네추럴우드",49900,95396732,False,29,4.5,8.0,False,다니엘우드,착불배송,1.0,NULL,NULL,슈퍼싱글,NULL,NULL,NULL,NULL
706,916,184562,"가구야 퀸 540 터치LED+USB 저상형침대, 그레이(참숯양면매트리스)",199000,39024548,False,16,4.0,464.0,False,가구야,착불배송,26.0,NULL,NULL,퀸,NULL,NULL,매트리스포함,NULL
707,917,184562,아텍스 BE634N,498000,344040097,False,0,4.0,24.0,False,아텍스,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
708,919,184562,"다용도 접이식 휴대용 미니 테이블 캠핑 피크닉 베드트레이 차박, 아이보리",11800,5008105531,False,40,4.5,5.0,False,더쎈,"3,000",5.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
709,920,184562,[삼익가구]프로아 아이보리 도장 침대(매트제외-킹),419000,297609352,False,58,5.0,2.0,False,삼익가구,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
710,922,184562,"IYES 이동식 침대 노트북 테이블 IY-2912, 블랙",89900,4866625852,True,0,4.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
711,924,184562,"동서가구 *특가*엘가 모던 퀸 흙침대(황토볼보료) DF908273, 브라운",739900,39041500,False,35,4.5,18.0,False,동서가구,0,4.0,NULL,NULL,너비1700mmX깊이2250mmX높이950mm,NULL,브라운,NULL,오픈형
712,925,184562,[탑펠리즈] 피톤치드 편백원목 온열 침대 슈퍼싱글(SS),790000,4854188139,False,46,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
713,926,184562,"세진침대 마루 리클라이너 모션베드 전동침대+코지블루 천연라텍스 230T 매트리스, 마루 모션베드+천연라텍스230T(모카그레이)",899000,1460017240,False,25,4.0,4.0,False,세진침대,착불배송,5.0,NULL,NULL,NULL,NULL,NULL,매트리스포함,NULL
714,927,184562,"[일룸] 멘디 슈퍼싱글 침대(매트리스 포함), 뉴트럴밤나무+그레이매트(NCCGYM)",599000,4625190871,False,0,,,False,일룸,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
715,928,184562,"젠티스 끌레르 가죽 침대 세트 퀸, 화이트, 01. 퀸(프레임+깔판) 매트별도",269000,4276478,False,31,4.0,212.0,False,젠티스,착불배송,7.0,NULL,인조가죽,퀸,NULL,NULL,별도구매,NULL
716,929,184562,"홈페리코리아 소그노클래식 슈퍼싱글침대 철제침대 철재침대 이케아침대, 화이트",109000,31926368,False,0,4.5,6.0,False,,"40,000",,NULL,NULL,NULL,NULL,화이트,별도구매,오픈형
717,930,184562,"슬립스토아 호텔 메리미 LED 수납 침대 프레임 + 매트리스 세트 SS/Q/K, 화이트",299000,4557683266,False,21,5.0,4.0,False,,착불배송,4.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
718,932,184562,"리바트 뉴탐 저상형 침대 슬림형 프레임, 베이지",328510,4528995773,True,3,5.0,5.0,False,리바트,0,5.0,NULL,NULL,NULL,방문설치,NULL,별도구매,저상형
719,933,184562,"아메리카나베드 마르엘 슬라이딩 2단 싱글침대, 프레임단품",267800,1762652342,False,25,4.0,4.0,False,,착불배송,4.0,NULL,원목,NULL,NULL,NULL,별도구매,NULL
720,934,184562,"한샘 그루 원목침대 SS 데이베드형+노뜨LFK, 색상:B형: 화이트워시",379700,1634976283,False,17,,,False,한샘,0,,NULL,원목,NULL,NULL,NULL,매트리스포함,오픈형
721,935,184562,"핀란디아 저상형 패밀리 침대 SS Q 원목프레임 아기 가족 평상형 매트리스깔판, 참죽",179900,318289164,False,35,5.0,1.0,False,핀란디아,"20,000",,NULL,원목,NULL,NULL,NULL,NULL,NULL
722,936,184562,"택배배송 베디스 NEW 원목깔판, Q (퀸)",66930,341095313,False,3,4.0,6.0,False,,0,4.0,NULL,NULL,퀸,NULL,NULL,NULL,NULL
723,938,184562,[삼익가구]리몬 아이보리 도장 침대(독립스프링 매트리스-퀸),544900,297592362,False,58,5.0,1.0,False,삼익가구,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
724,940,184562,"[단독최적가!] 베드리움 플러스 빅수납침대 슈퍼싱글-매트리스 옵션, 오크",189000,1082581752,False,47,4.0,4.0,False,베드리움,착불배송,4.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
725,941,184562,"동서가구 솔트 로그 LED조명 원목 침대 SS 양면매트리스 mjd009, 내추럴",329000,1516723306,False,45,3.5,2.0,False,동서가구,0,2.0,NULL,원목,NULL,NULL,브라운,NULL,오픈형
726,943,184562,"지누스 디럭스 메모리폼 매트리스 + 1500H 메탈 침대 프레임 방문설치, 화이트 + 그레이 매트리스, 블랙 프레임",568200,2046506192,True,0,5.0,2.0,False,지누스,0,2.0,NULL,NULL,NULL,방문설치,NULL,매트리스포함,오픈형
727,944,184562,"올쏘 폴센 데이베드 아쿠아텍스 소파베드, 아카시아",219000,1063372010,False,51,4.0,3.0,False,올쏘,착불배송,3.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
728,946,184562,"가이온 폴린트 LED 높은서랍 침대 Q+포켓 CL라텍스40T, 메이플",419000,291807883,False,28,5.0,4.0,False,가이온,착불배송,3.0,NULL,합성목재,1510x2165x1090,NULL,NULL,매트리스포함,NULL
729,947,184562,"[11조한정 즉시할인+원목발판증정]]에보니아 럭키 좌식 철재벙커침대 그린폼매트+책상(대)+2단책장, 화이트_매트포함",396800,1721527198,False,11,4.0,10.0,False,,착불배송,9.0,NULL,철재,NULL,NULL,NULL,NULL,NULL
730,949,184562,"레이디가구 무브먼트 원목 소파베드, 01. 소파베드_프레임_매트제외_그레이",249000,2040240914,False,50,4.0,1.0,False,레이디가구,착불배송,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
731,950,184562,"동서가구 이즈 카이 LED 수납침대 C형+독립매트 SS ISG043, 오크그레이",232000,1190903744,False,28,4.0,2.0,False,동서가구,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
732,951,184562,"보루네오 가드 침대 단독형 Q, 아이보리",504000,4507271316,True,21,5.0,1.0,False,보루네오,0,1.0,NULL,NULL,NULL,방문설치,NULL,NULL,NULL
733,952,184562,"리바트 뉴탐 저상형 침대 쿠션형 프레임, 베이지",347620,4528995630,True,2,5.0,5.0,False,리바트,0,5.0,NULL,NULL,NULL,방문설치,NULL,별도구매,저상형
734,953,184562,"케이컴퍼니 이음낮은헤드 더블 서랍침대 프레임(매트없음), 화이트",199000,214710979,False,34,4.5,3.0,False,,착불배송,2.0,NULL,"E1등급 MDF, PB, 데코필름지",1370 X 2040 X 410mm,NULL,화이트,NULL,NULL
735,954,184562,"필웰 무노 베드테이블, 색상:메이플",44650,36762599,False,40,4.0,100.0,False,,착불배송,14.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
736,955,184562,"착한테이블 주문제작 통 원목 평상 침대 프레임 수납 서랍 슈퍼 싱글 더블 퀸 킹 라지킹 사이즈 나무 원룸 미니 1인용 깔판 맞춤 저상형 만들기, 싱글(S)",152000,175256591,False,0,4.5,22.0,False,,착불배송,17.0,NULL,NULL,싱글,NULL,NULL,별도구매,오픈형
737,956,184562,"세븐뷰티 속눈썹 반영구 피부 네일침대 모음, 아이래쉬 베드 Moe(:28044.)",275900,54968438,False,0,4.5,44.0,False,세븐뷰티,0,14.0,NULL,패브릭,상세페이지 참고,NULL,브라운,NULL,NULL
738,957,184562,"악마체어 90-180도 다각도조절 특대형 침대의자 침대각도 체어 접이식침대, TEXTILENE",54900,130006662,False,0,4.5,3.0,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
739,959,184562,"캠벨침대 캐서린 LED 패밀리 ㄷ형 침대 + 독립매트리스, 모카그레이",809000,296115957,False,0,5.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,그레이,NULL,NULL
740,960,184562,"[동서가구] M71 황옥 슈퍼싱글 침대 DF6381EE, 상세 설명 참조",1175940,182434966,False,5,,,False,동서가구,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
741,961,184562,"세진침대 스마일 LED 수납 범퍼형 패밀리침대, 6-2.스마일 범퍼형 패밀리침대+솔리드본넬_초코브라운",588000,230953805,False,0,3.5,38.0,False,세진침대,착불배송,25.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
742,962,184562,"명품의료기 DS 1211PU Q 홍칠보석 퀸 돌침대, 브라운",719000,5273415795,False,33,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
743,964,184562,"MAME 접이식 싱글 3단 간이침대 T0003, 와인",55120,5141175968,True,0,,,False,,0,,NULL,NULL,싱글,NULL,NULL,NULL,NULL
744,965,184562,"글로리가구 아모라 아쿠아텍스 이지클린 퀸침대 라이트그레이 블루(매트리스 미포함), 블루",419000,344094835,False,0,5.0,3.0,False,,착불배송,3.0,모던/심플,패브릭,NULL,NULL,블루,NULL,NULL
745,966,184562,"[삼익가구]마일드 일체형 매트리스 침대(슈퍼싱글), 그레이",159000,2104336801,False,54,5.0,1.0,False,삼익가구,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
746,967,184562,"뉴그린퍼니처 낮은헤드 수납형 싱글과슈퍼싱글 침대프레임, 화이트",114000,1772224116,False,0,5.0,1.0,False,,착불배송,1.0,NULL,합성목재,"싱글,슈퍼싱글",NULL,NULL,별도구매,NULL
747,968,184562,"동서가구 힐링 편백나무 침대프레임 싱글 슈퍼싱글 퀸 DF00101, 01.평상형 미니싱글침대, 매트없음",159000,4577687222,False,73,,,False,동서가구,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
748,969,184562,"다퍼남 YATAK 휴대용 접이식 간이 야전 침대, 면패드 쿠션 블랙",15000,5398468477,False,0,4.0,2.0,False,다퍼남,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
749,970,184562,"원목 매트리스 깔판 에어로, 혼합색상",6000,2348955629,True,0,4.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
