,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,인테리어
624,731,184589,"[동서가구] 리빙스JK 드레스룸 800긴옷장 DF901371, 크림화이트",67900,25231052,False,30,5.0,2.0,False,동서가구,착불배송,1.0,NULL,NULL,NULL,NULL
625,732,184589,"아씨방가구 갤러리 160cm 싱글+전신거울옷장, 그레이",199000,92606006,False,9,4.0,4.0,False,아씨방,착불배송,4.0,NULL,NULL,NULL,NULL
626,733,184589,"동서가구 탐스 2800 전신거울 옷장 착불 D129364, 민트",371070,4795109454,False,7,4.5,3.0,False,동서가구,착불배송,3.0,NULL,NULL,NULL,NULL
627,734,184589,"해해동동 플라워9자 장롱세트, 화이트",241000,30231613,False,16,4.0,9.0,False,해해동동,착불배송,6.0,W2430*D570*H1890mm,화이트,합성목재,NULL
628,735,184589,"100%원목 마리노 소나무원목 10자장롱세트, 소나무",1380000,249186221,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL
629,736,184589,"대도갤러리 키높이 클래시 하이그로시 10자 슬라이딩옷장, 라인-화이트",559900,5372913129,False,19,5.0,1.0,False,대도갤러리,착불배송,1.0,NULL,NULL,NULL,NULL
630,737,184589,"한샘 샘베딩 베이직 옷장세트 240cm(높이194cm) 선반형 5종, D형:화이트몸통+화이트도어(D)",572800,4712890102,False,20,4.0,1.0,False,한샘,0,1.0,NULL,NULL,NULL,NULL
631,738,184589,"리즈하임 드레스룸 900 옷장 롤스크린 완제품 붙박이장, 900옷장",75500,4938147626,False,0,,,False,,0,,NULL,NULL,NULL,NULL
632,740,184589,"[천삼백케이] [로쏘] 몰로 드레스룸 하이그로시 장롱 선반장 세트, 오크화이트",371900,4500084167,False,0,,,False,,0,,NULL,NULL,NULL,NULL
633,741,184589,"사라사 바퀴달린 4단서랍 드레스행거 800 옷방 원룸장, 오크브라운",341700,5499122765,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL
634,742,184589,"동서가구 솔트 2400 슬라이딩 거울 행거형 옷장세트 mcr125, 메이플그레이",709000,5325544322,False,0,,,False,동서가구,0,1.0,NULL,NULL,NULL,NULL
635,743,184589,"캐비넷캐치/캐비넷/문/도어 자석 문고정 캐비닛 고정 도어 ^ ju!na@, ※­선택:캐비넷캐치 BL01127▣",6100,5550048786,False,30,,,False,,0,,NULL,NULL,NULL,NULL
636,744,184589,"빅로드가구 NEW 나비 긴문 장롱, 2) 이불장_화이트",64900,88254024,False,7,4.0,44.0,False,,착불배송,15.0,NULL,NULL,합성목재,NULL
637,746,184589,"[마켓비] MKB 캐비넷 옷장 7602000, 화이트",239000,903067,False,0,4.0,4.0,False,,0,,NULL,화이트,철제,NULL
638,747,184589,"[한샘] 아임빅 슬라이딩 옷장 100cm 선반형 4종, A형: 메이플몸통+화이트도어",435120,317629265,False,16,,,False,,0,,NULL,NULL,합성목재,NULL
639,748,184589,"빅로드가구 프라임 옷장 시리즈, 6) 싱글 이불장_메이플",105000,84606913,False,3,4.5,59.0,False,,착불배송,16.0,NULL,NULL,합성목재,NULL
640,749,184589,"동서가구 아리아 옷장 DF909048, 메이플화이트",129000,64633293,False,36,3.5,4.0,False,동서가구,착불배송,,NULL,NULL,NULL,모던/심플
641,752,184589,"동서가구 켄델 슬라이딩 2400 싱글장 DF908381, 화이트네이비콤비",499000,58830909,False,35,5.0,1.0,False,동서가구,착불배송,1.0,NULL,NULL,NULL,NULL
642,753,184589,"서광퍼니처 코이린 13자 슬라이드 장롱 ndr2, 코이린13R투톤_B형",1349000,5505044965,False,0,,,False,서광퍼니처,0,,NULL,NULL,NULL,NULL
643,754,184589,"리바트 뉴트 붙박이장 누디베이지(자가실측3200~3300), 베이지",1046610,326841593,False,49,,,False,리바트,0,,NULL,NULL,NULL,NULL
644,755,184589,"400 원룸 실용적 틈새 2단 행거 옷장 롱옷장 높은 (3일이내 배송일정 전화안내), 그레이",138900,4721837412,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL
645,757,184589,미스티 슬라이딩 붙박이장 밀크그레이 330cm 실속,940000,5302122422,False,0,,,False,에몬스홈,0,,NULL,NULL,NULL,NULL
646,758,184589,"레이400 거울옷장, 기본",85900,1630495268,False,0,,,False,비바체,착불배송,,NULL,NULL,NULL,NULL
647,759,184589,"[디자인벤처스] 콜린스빈티지 이불장, 상세 설명 참조",1242000,182404668,False,17,,,False,디자인벤처스,0,,NULL,NULL,NULL,NULL
648,760,184589,"[가격인하+빠른배송] 포더홈 스페이서 슬라이딩 옷장 (고급댐퍼도어 거울선택) 장롱 장농 이불장 싱글장 서랍장 수납장 슬라이드옷장 시스템옷장 주니어장 행거 선반 이케아st, 바디 : 화이트 + 도어 : 그레이",89900,5469015057,False,57,5.0,9.0,False,포더홈,착불배송,9.0,NULL,화이트,합성목재,NULL
649,761,184589,"동서가구 탐스 800 이불장 착불 D129352, 화이트",92070,4794251146,False,7,,,False,동서가구,착불배송,,NULL,NULL,NULL,NULL
650,763,184589,"파란들 오던 옷걸이 수납행거 B형 옷걸이 스틸행거 철제행거, 화이트",42900,212475306,False,71,5.0,1.0,False,파란들,0,1.0,W625 x D380 x H1290 mm,화이트,철제,NULL
651,765,184589,"솜씨방가구 엣지장롱 거울형 이단봉장, 화이트",81900,1403843603,False,24,4.5,4.0,False,솜씨방가구,착불배송,4.0,NULL,NULL,NULL,빈티지
652,766,184589,"[친환경 편백아트] 삼나무 편백나무 드림옷장1 긴옷장, 04.편백나무 드림옷장1-원목",990000,9497422,False,0,,,False,,착불배송,,900mm x 620mm x 2000mm,NULL,원목,NULL
653,767,184589,"가팡 북유럽 빈티지 틈새 옷장 I, 블랙",42350,1821617761,True,0,1.0,1.0,False,가팡,0,1.0,NULL,NULL,NULL,NULL
654,768,184589,"다이 풀커버 옷장 비키니 시스템 행거 커튼 옷수납 정리함 간이 조립식 원룸 가구 작은방, 싱글 옷장 연브라운",19820,4676992503,False,0,,,False,,"2,750",1.0,NULL,NULL,NULL,NULL
655,769,184589,"차임벨/매립형/BS-608, 상세페이지 참조",11490,4703532702,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
656,771,184589,"케이컴퍼니 이음400도어이불장 장롱옷장, 네이비",53000,105162231,False,42,5.0,1.0,False,,착불배송,,NULL,블루,NULL,NULL
657,772,184589,"동서가구/착불 헤센 800 도어 투서랍옷장 DF919471-1, 아카시아",119000,5227726229,False,38,,,False,동서가구,착불배송,,NULL,NULL,NULL,NULL
658,773,184589,"홈던트하우스 드레스룸 행거 1000x600x1800 4단(봉1), 화이트",118100,1880695729,False,0,,,False,,0,,NULL,"화이트,블랙",철제,NULL
