,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,인테리어,바퀴,단
602,732,184614,"노아가구 미니원목 수납장, 빈티지",61500,124645571,True,0,3.5,33.0,False,노아가구,0,11.0,NULL,NULL,NULL,모던/심플,NULL,NULL
603,733,184614,"[두닷모노] 헤이 매거진랙 1단 수납장, 단품",61000,2261270808,False,35,5.0,1.0,False,두닷모노,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
604,734,184614,"데코라인 라떼 옷장세트, 오크아이보리",329000,319779906,False,0,,,False,데코라인,0,,NULL,NULL,NULL,NULL,NULL,NULL
605,735,184614,"데코라인 코넬 본테 낮은 400 피규어 진열장 DHP001C 서랍/수납장>>수납장, 화이트",89000,1144257386,False,44,,,False,데코라인,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
606,737,184614,"마켓비 MESHI 캐비넷 2문 수납장 8001015, 화이트",134000,162482067,False,0,4.0,63.0,False,마켓비,0,2.0,NULL,NULL,NULL,모던/심플,NULL,NULL
607,738,184614,"마켓비 BENTAN 미니수납장 4문 캄포어베니어 NFM4242RT, 혼합색상",54150,4977181962,False,5,,,False,마켓비,0,,NULL,NULL,NULL,NULL,NULL,NULL
608,740,184614,"4도어 철제캐비닛/이케아/ps/수납장/틈새수납장/선반/장식장/책장/수납함, 화이트",119800,112783605,False,0,4.0,6.0,False,비카,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL
609,742,184614,[인디고샵] 모던 레터링 라이팅 박스,9900,176803049,False,0,3.0,1.0,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
610,743,184614,"리바트 로티르 1200 수납장(유리도어형), 단일옵션",470000,126291089,False,0,5.0,1.0,False,리바트,0,,NULL,NULL,NULL,모던/심플,NULL,NULL
611,745,184614,"CD수납장 진열장 보관함 3~7층 DVD10t, 1.수납장16x12x48cm",8500,4536845005,False,0,,,False,,"4,000",,NULL,NULL,NULL,NULL,NULL,NULL
612,746,184614,"루이송 라탄 오동나무 서랍장 2칸 3칸 4칸 장식장 수납장, 3. 라탄 4칸 서랍장",76000,1777471382,False,0,3.5,7.0,False,루이송,0,7.0,NULL,NULL,NULL,NULL,NULL,NULL
613,747,184614,가로 수납장 / 라탄 서랍장 아기옷 침실 가벼운 낮은 드레스룸 4칸 가구 거실 나무 내츄럴 디자인 바구니 선반 속옷 수건 수납 수납함 아이방 정리함 틈새 협탁 홈데코 체스트 보관함,80000,39143912,False,0,,,False,,"5,000",,NULL,NULL,NULL,NULL,NULL,NULL
614,748,184614,"[제이픽스] 아이언 철제 5단 다용도 수납장 600, 색상선택:블랙",76610,5219589988,False,40,,,False,제이픽스,0,,NULL,NULL,NULL,NULL,NULL,NULL
615,749,184614,"동서가구 보니 400 수납장, 오크화이트",85000,1736496836,False,38,5.0,2.0,False,동서가구,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
616,750,184614,"마리메종 로덴 휴지통 수납장 분리수거함 3단, 그레이",98000,5204836101,False,49,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
617,751,184614,"다오름 삼나무 원목 1~4단 LP장식장 LP수납장 레코드판수납장 수납장, 1단-네츄럴",77000,280804604,False,0,4.0,1.0,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
618,752,184614,"거실 책장 수납함 LP정리함 책꽂이 협탁, 원목색",119900,4964329816,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
619,753,184614,"플라스틱 책상 정리함 붙히는 부착형 슬라이딩 서랍 책상 옷장 싱크대 식탁 냉장고 트롤리, 소형",5900,5096153247,False,0,5.0,3.0,False,,"2,500",3.0,NULL,NULL,NULL,NULL,NULL,NULL
620,755,184614,"레이첼 속깊은 600 양문 낮은선반수납장, 민트그레이",61000,1889901266,False,0,3.5,2.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
621,756,184614,"리버퍼니쳐 포니 정수기 받침 틈새 주방수납장 RZ0096, 오크 화이트",60900,4388892741,False,0,5.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL,NULL,NULL
622,757,184614,"코코하임 와이드콘솔드레서 다용도수납장, 스카이블루",259000,53370026,False,0,4.0,14.0,False,,착불배송,4.0,1200x360x800mm,블루,원목,NULL,바퀴없음,NULL
623,758,184614,"사사가구 가비지 다용도 재활용 분리수거함 3P, 그레이",129000,5335602994,False,34,,,False,사사가구,0,,NULL,NULL,NULL,NULL,NULL,NULL
624,759,184614,"리바트 뉴프렌즈 1200 1단 수납장 (그레이 블루), 블루(EJSB162741DBL)",91250,9432333,False,34,5.0,2.0,False,리바트,0,,NULL,블루,합성목재,NULL,바퀴없음,1단
625,760,184614,"마켓비 MKB 캐비넷 모던세로 2문 수납장 6001015, 화이트",129900,3970628,False,0,4.0,106.0,False,마켓비,0,3.0,60 x 40 x 101.5 cm,화이트,철제,NULL,NULL,4단
626,761,184614,"라비쉬홈 [이케아] 502.439.68 HORNAVAN 호르나반 카트 화이트26x48x77 cm, 단품",19000,2348412856,False,4,,,False,라비쉬홈,"4,000",,NULL,NULL,NULL,NULL,NULL,NULL
627,762,184614,"미래퍼니처 미카 300 반문 정수기 수납장 (착불)/, 화이트",34500,176366113,False,42,5.0,1.0,False,미래퍼니처,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
628,764,184614,대나무 원목 LP수납장 LP판 원목 보관함 LP 보관장 레코드판 진열장 카페 바 레스토랑 멜로즈,39500,5171309248,False,0,,,False,,"12,000",,NULL,NULL,NULL,NULL,NULL,NULL
629,766,184614,"[인블룸] 모던 라인 2인 그릇 세트 10P, 상세 설명 참조",41300,4889569317,False,40,,,False,인블룸,0,,NULL,NULL,NULL,NULL,NULL,NULL
630,769,184614,"이케아캐비넷 원형수납장 마켓비 이케아철제서랍장, 2단 회색",31200,1542733852,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
631,770,184614,"[바스온]슬라이드욕실장 욕실장 슬라이드장 욕실장수도권설치 욕실수납장 거울장, A, 1100*600, 아이보리",109000,4753727895,False,0,5.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
632,772,184614,"교회강대상(2.5자 오크 독경대포함), 무늬",370000,2141381384,False,17,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
633,773,184614,"비카 2도어 철제캐비닛/이케아/ps/수납장/틈새수납장/선반/장식장/책장/수납함, 레드",89900,112782979,False,0,3.0,2.0,False,비카,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
634,774,184614,"ST9809 무노 슬림 파티션수납장 DVX, 화이트",50900,1603087226,False,17,3.5,3.0,False,필웰,착불배송,3.0,NULL,NULL,NULL,NULL,NULL,NULL
635,775,184614,한마루 일리안 화이트 거실 수납장,130000,2655334,False,0,4.5,7.0,False,,착불배송,4.0,NULL,화이트,합성목재,NULL,바퀴없음,3단
636,776,184614,"미용실 협탁 수납장 공구장 이발소 전용 공구대 선반 서랍장 작은 헤어 홀더, 원목다리미용실4단(흑백색) + 81x38x30cm",60600,4658272101,False,14,1.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
637,777,184614,"마켓비 POLABO 콘솔수납장 CAM16090, 브라운월넛베니어",307450,335592142,False,4,,,False,마켓비,"52,800",,NULL,NULL,NULL,NULL,NULL,NULL
638,779,184614,"엘린까사 수공예 워터히야신스 수납장, 4단",139000,109024744,False,0,5.0,5.0,False,엘린까사,"15,000",3.0,NULL,NULL,NULL,NULL,NULL,NULL
639,780,184614,"양지가구 공간수납박스1단 수납박스 정리선반 진열장 유아책장 틈새책장 책꽂이 공간정리 파스텔색 소품정리 책정리 동화책, 진달래",17500,26357889,False,7,4.5,10.0,False,양지가구,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
640,781,184614,"스피드랙 베란다 다용도실 펜트리 W600 X D400 무볼트 조립식 철제 앵글선반, 900:5단 화이트",111700,1130580737,False,0,5.0,2.0,False,스피드랙,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
641,782,184614,"힐링타임 DIY 미니수납장 멀티수납함 (토끼거치대 사은품), 일반형(브라운)",11300,1602861263,False,24,4.0,8.0,False,힐링타임,0,8.0,NULL,NULL,NULL,NULL,NULL,NULL
642,783,184614,"초단추장 14/15cm폭 주방 틈새 서랍장 수납장 욕실 화장실 플라스틱 선반, 01 14cm폭[3층]1고2저",79970,5238646250,False,0,,,False,,"8,000",,NULL,NULL,NULL,NULL,NULL,NULL
643,785,184614,"팀버애니스 모닝 1000 LPM 수납장, 화이트",75900,1237015550,False,0,4.0,5.0,False,,착불배송,4.0,NULL,NULL,NULL,NULL,NULL,NULL
644,786,184614,"홈퍼니 거실수납장, 혼합 색상",106600,110847155,True,0,5.0,1.0,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
645,787,184614,"[왕자행거] 왕자 프레시4단행거_라이트그린, 색상:라이트그린(nhc661)",45030,163727941,False,0,5.0,3.0,False,왕자행거,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
646,788,184614,"레이광폭400 거울수납장, 기본",101900,1630489108,False,0,4.0,4.0,False,비바체,착불배송,4.0,NULL,NULL,NULL,NULL,NULL,NULL
647,790,184614,"혼자사는친구 사무실 서랍장 이동식 4+1, 레드",43900,1898301481,False,0,,,False,,"5,000",,NULL,NULL,NULL,NULL,NULL,NULL
648,791,184614,"듀얼슬라이딩박스 주방 보조 수납장, 옵션1:소형",25310,5003460870,False,0,,,False,,0,,NULL,브라운,PP,NULL,바퀴없음,2
649,794,184614,"스토리홈 심플 오픈 수납장 600 주방수납장 주방서랍장 수납선반 수납함 원목수납장, 기본선택, 화이트",35710,4883471544,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
650,795,184614,"[동서가구] 플롬 양문 수납장 DF904673, 화이트오크",56900,25147133,False,32,4.5,5.0,False,동서가구,착불배송,1.0,NULL,NULL,NULL,모던/심플,NULL,NULL
651,797,184614,"알곡 교회강대상(2자 십자가 오크), 오크",220000,1704994605,False,0,4.5,2.0,False,,"15,000",2.0,NULL,NULL,NULL,NULL,NULL,NULL
652,798,184614,"이케아 미니 수납장 철제 캐비넷 다용도 스틸수납장 릭스훌트, 화이트",22900,1589304735,False,0,5.0,1.0,False,,착불배송,,폭: 25 cm 깊이: 25 cm 높이: 25 cm,화이트,철제,NULL,바퀴없음,NULL
653,799,184614,"네이처드림 원목 하트 3칸 서랍장 다용도 수납장 소품 정리함 수납장, 파스텔",39800,125115800,False,0,4.5,11.0,False,네이처드림,0,4.0,NULL,멀티(혼합)컬러,원목,NULL,NULL,NULL
654,800,184614,"마켓비 PIDOR 캐비넷 모던세로 2문 수납장 6001015, 다크그레이",107350,1915686597,False,5,4.5,12.0,False,마켓비,0,11.0,NULL,NULL,NULL,NULL,NULL,NULL
655,802,184614,"이케아 LIXHULT 릭스훌트 수납장 메탈/앤트러싸이트35x60 cm, 블랙",49900,2301064934,False,0,,,False,이케아,0,,NULL,NULL,NULL,NULL,NULL,NULL
656,803,184614,이케아 LOTE 로테 3칸서랍장,26000,1951511579,False,0,,,False,이케아,"20,000",,NULL,NULL,NULL,NULL,NULL,NULL
657,804,184614,"큐빅스 미니 책상정리A + 서랍함, 블랙 + 블랙",38600,188193270,True,0,4.0,2.0,False,큐빅스,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
658,806,184614,"마켓비 BENTAN 3문 수납장 90113 CHM11390, 캄포어베니어 7671.2030",312550,4515068224,False,5,,,False,마켓비,0,,NULL,NULL,NULL,NULL,NULL,NULL
659,808,184614,"코끼리리빙 린넨 2단 서랍장, 브라운",22290,1487845163,True,1,5.0,1.0,False,코끼리리빙,0,1.0,45 x 30 x 51 cm,NULL,NULL,NULL,NULL,NULL
660,809,184614,"엔틱가구 서랍장 원목 빈티지 한약재 보관함 악세사리 소품 칸칸이 병원약국 커피캡슐 주얼리, 16칸 브라운, 상세페이지 참조",64200,4366345725,False,26,4.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
661,812,184614,"원목 우드 멀티 LP 정리함 수납장 수납함 보관함 대나무, Nanzhu LP",69300,4544763715,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
662,813,184614,"한주스토어 Bkini wardrobe 조립식 수납장 90*44*175, 본상품",37310,305294235,False,25,5.0,1.0,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
663,814,184614,"코코하임 베르겐 3문 콘솔장 그릇장 다용도장 수납장, 내추럴",279000,164206155,False,7,4.0,8.0,False,,착불배송,6.0,1170x400x900,브라운,원목,내추럴,NULL,NULL
664,816,184614,"세르네 원목 다용도 서랍 수납장 470, 빈티지",56470,1824139598,True,0,4.5,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
665,818,184614,"팀버애니스 모닝 400 LPM 수납장 대, 화이트",58900,1237015560,False,0,5.0,2.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
666,819,184614,"이케아 삼라 수납함 뚜껑포함 5L, 투명5L",9900,1560134766,False,0,,,False,이케아,0,,28x20x14 cm/5 l,투명,폴리프로필렌 플라스틱,NULL,바퀴없음,NULL
667,820,184614,"알곡 주보장(100세트 오크), 오크",320000,292770641,False,0,5.0,2.0,False,,"30,000",2.0,NULL,NULL,NULL,NULL,NULL,NULL
668,821,184614,"씨앤씨구스 틈새장 디엘르 플리 300 도어 틈새수납장 주방슬림장 수납장, 네이비",93000,285445491,False,0,,,False,,착불배송,,NULL,네이비,NULL,NULL,바퀴없음,5단
669,822,184614,굿트리 투헤븐 원목 이층수납장 수납장,39500,210193307,False,0,,,False,굿트리,0,,NULL,NULL,NULL,NULL,NULL,NULL
670,823,184614,"[동서가구] 라보 시스템 드레스룸 800 1단 행거형 DF642245, 색상:화이트",78020,1650098600,False,50,,,False,동서가구,0,,NULL,NULL,NULL,NULL,NULL,NULL
671,824,184614,핸드메이드 트리 원통 수납함 면 식탁정리함 책장 장난감수납 옷수납장 옷,15100,5149818677,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
672,825,184614,"욕실수납장 17cm틈새수납장 플라스틱 서랍식 화장실 주방 냉장고 사이즈장 쇼파 틈새수납장 슬림 선반, C06-높이 150cm",83300,1440836249,False,0,5.0,1.0,False,,"7,000",1.0,T01-1개,NULL,NULL,NULL,NULL,NULL
673,826,184614,"[룩홈] 해브 서랍셋 1000수납장 수납장, 화이트",89900,295594362,False,0,3.5,3.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
674,827,184614,"아크릴수납함 팝마트 아크릴 전시케이스 MOLLY피큐어 자스민 인형 수납케이스 모형 랜덤박스 수납선반, T03-원목 3단",25400,1931538454,False,0,5.0,2.0,False,,"7,000",2.0,NULL,NULL,NULL,NULL,NULL,NULL
675,828,184614,"보노하우스 레브 선반 수납장 3단 트리플1 A타입, 화이트 프레임_핑크",99800,22173286,False,0,4.5,2.0,False,보노하우스,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
676,829,184614,"바이소 원목 엔틱 금박 나비장 서랍장 장식장 콘솔 원목 3, A",403240,4388360998,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
677,830,184614,"북유럽 원목 인테리어 잡지 LP 레코드판 수납장 꽂이, A",136800,2243253323,False,48,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
678,832,184614,이케아 레카 후가드 커튼봉 세트 화이트 699.292.52,48000,261926109,False,19,,,False,이케아,0,,NULL,NULL,NULL,NULL,NULL,NULL
679,835,184614,"더준 밤부 원목 수납장, 슬림3단",25000,169684009,False,16,,,False,더준,0,,NULL,NULL,원목,NULL,NULL,3개
680,836,184614,"시온몰 봉헌함 기독교백화점, 오크",105000,306135153,False,0,4.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
681,837,184614,"런메이크 반달책꽂이 1단 2단 3단-사무용품에 컬러를 입히다 수납장, 1단 01.그레이",9900,1440246255,False,23,3.0,4.0,False,,"3,000",4.0,NULL,NULL,NULL,NULL,NULL,NULL
682,839,184614,"마켓비 FILMON 수납선반 2단, 미들브라운",125450,1217808111,True,0,5.0,1.0,False,마켓비,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
683,840,184614,"프린트 프린터 선반 데스크 테리어 데스크탑 거치대 소형 컴퓨터 본체 수납장 이동 서랍장, 싱글 추첨밀도보드 컬러 댓글",59400,4673377795,False,28,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
684,841,184614,"크래프트센터 DIY 조립식 큐브 수납장 세트 다용도 정리함 원룸 자취 간이 옷장, 3칸 세트",19900,1566804011,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
685,842,184614,바나나목재 레드파인 유절 솔리드 각재 75X75X2400mm 옹이있음,23800,5319726141,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
686,843,184614,"공간철학 베란다장 아이방 높은 멀티 양문 2단 도어 수납장, 화이트_양문장+하부장800",158000,1946536540,False,19,,,False,,착불배송,,NULL,NULL,NULL,모던/심플,바퀴없음,4단
687,844,184614,"파란들 셀리 1000 5단 빅 수납 서랍장, 오크 화이트",157900,2040153537,False,0,,,False,파란들,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
688,845,184614,"에스지 하이+좁은공간 활용 베이직 수납장 양문형 1200, 올화이트",108450,122882177,False,0,4.0,1.0,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
689,846,184614,이케아 옴소리 구두 구둣주걱 블랙 204.212.31,1900,263740817,False,34,,,False,이케아,"5,000",,NULL,NULL,NULL,NULL,NULL,NULL
690,847,184614,"[동서가구] 모노 1200 도어형 수납장 DF906401, 화이트",84900,25150430,False,30,5.0,17.0,False,동서가구,착불배송,6.0,NULL,NULL,NULL,NULL,NULL,NULL
691,848,184614,"인터폰박스 스테인리스 야외 배전함 안전감시 감시 케이스가정용 계량기박스 전동컨트롤 박스 500400180, 빨간",38200,4598194337,False,0,,,False,,"20,000",,NULL,NULL,NULL,NULL,NULL,NULL
692,849,184614,"데코라인 코넬 본테 낮은 800 피규어 진열장 DHP003C 서랍/수납장>>수납장, 화이트",139000,1144252778,False,41,5.0,1.0,False,데코라인,착불배송,1.0,NULL,NULL,NULL,NULL,NULL,NULL
693,850,184614,"민규네고가구 석가래 2단 TV대, 단품",137020,4394893485,False,3,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
694,851,184614,"두호비 와이엠스토리 슈가 1칸 정수기 다이 선반 휴지통 주방 수납장 두호비, 화이트",41900,5010742035,False,32,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
695,852,184614,"LP 수납장 보관함 꽂이 장식 101661 일본식 간단한 비닐 레코드 보관 캐비닛 LP 스택 캐비닛 조합 캐비닛 비닐 컬렉션 상자 스토리지 랙, 2단 블랙",57500,5203279182,False,6,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
696,853,184614,"에몬스 포니 2단 협탁, 메이플",118000,5203065013,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
697,854,184614,"골드 프레임 테이블 수납장 서랍, 소형3단（골드）",164000,1869332839,False,0,,,False,,0,,NULL,골드,NULL,NULL,NULL,NULL
698,855,184614,이케아 RASSLA 라슬라 5칸수납함 화이트 25x40x98 cm 304.213.39,18050,5235444238,False,0,,,False,이케아,0,,NULL,NULL,NULL,NULL,NULL,NULL
699,856,184614,"[이케아] 904.621.81 ASPEROD 에스페뢰드 보조테이블 블랙/유리 블랙45 cm, 단품",79900,2372964849,False,0,,,False,라비쉬홈,"10,000",,NULL,NULL,NULL,NULL,NULL,NULL
700,857,184614,"다소미얼 Mar.08 229번 가정용 침대밑옷 수납함 납작한 타이어 서랍장 밑 수납함 정리함 침대밑에 신기Z, 블 루 미 디 엄 사이즈 52 * 36 * 17cm",22400,5152876211,False,0,,,False,다소미얼,0,,NULL,NULL,NULL,NULL,NULL,NULL
701,858,184614,"[마켓비] PEMBA 체스트 선반장, 화이트",193800,340028654,False,5,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
702,859,184614,"SF 우주인 달표면 소품수납 키 북유럽 다용도 현관 거실 트레이, 생각하는 우주인-반달 수납 그레이",29400,4776064896,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
703,860,184614,"가팡 가방 패브릭 수납장 걸이 4칸, 아이보리",15050,1762340479,True,0,3.5,5.0,False,가팡,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL
704,861,184614,"엠블럭스페셜 A타입 2층x3칸 6칸형(뒷덮개포함) 모자 진열장 모자보관함 장식장, 검정+크롬:스페셜A타입 앞(정면)덮개6개",59090,345771493,False,5,,,False,엠블럭,0,,NULL,NULL,NULL,NULL,NULL,NULL
705,862,184614,"마켓비 LETANTO 3문 수납장, 캄포어베니어",217550,331044632,False,5,3.0,1.0,False,마켓비,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
706,864,184614,"아리아퍼니쳐 Ellen 6단 와이드 서랍장 아이보리, 본품",239900,4712608576,False,29,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
707,865,184614,"자개장 영국엔틱가구 패밀리룩 카니발 신중국식 가구칠기 거실 페인팅 수납장 장 데스크, 12단",514400,4846218963,False,46,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
708,866,184614,"[천삼백케이] [웨어하우스] 로더 원형 라탄 화분바구니 - 라지, 단품",27200,4385747479,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
709,868,184614,"우리집 정리비법 올리브 거울 틈새수납장 행거 400, 화이트",126000,4781321918,False,16,,,False,즐거운가구,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
710,869,184614,"지후 빅사이즈 앵글선반 6단 400, 이영 블랙",111850,4830947660,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
711,870,184614,"아크릴수납함 종업원 스마트폰 보관함 아크릴 보관 정리함 학급 벽걸이 수납합 투명 잠금장치포함, T06-24체크(럭셔리 블랙)",13500,4652603867,False,0,,,False,,"7,000",,NULL,NULL,NULL,NULL,NULL,NULL
712,871,184614,"거실 엔틱 복도 인테리어 나무 문양 서랍장 수납장, AL -4칸 2단",174600,5111424831,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
713,872,184614,"[삼익가구]메이지 라탄 원목 1000 양문형 수납장, 월넛",264900,4776019186,False,55,,,False,삼익가구,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
714,873,184614,"원목 레코드판 수납장 보관함, 중간 사이즈 + 오동나무색",16800,4785085407,False,34,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
715,874,184614,"120L 정리함 라지 특대 사이즈 치노 이불 160L 옥스포드 철제 4랙 수납장 퀼트 오버사이즈, 72L 3와이어 + 핑크 체리",20900,4806450682,False,41,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
716,875,184614,"마켓비 PIDOR 캐비넷 모던세로 2문 수납장 6001015, 화이트",107350,1929999339,False,5,3.5,3.0,False,마켓비,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL
717,876,184614,"찬장 수납장 디저트 케이스 그릇장 진열장 원목 모던, AA",118100,5181423165,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
718,877,184614,"가구마루 틈새장 거울장 오픈장 서랍장 거실장 작은장 원룸장, 300",60000,2045397614,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
719,878,184614,"[가쯔] 엘버도어형공간박스표정혼합3개, 민트",19900,1224718534,False,0,5.0,4.0,False,가쯔,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL
720,879,184614,"몬스빌리지 CONELL 코넬우드 수납장 시리즈 400, 멀티400수납장-다크엘다",50900,1512262815,False,15,,,False,,착불배송,,NULL,브라운,NULL,모던/심플,NULL,2단
721,880,184614,"라움 세븐트리 3단 5단 와이드 원목서랍장 화장대, 거울추가",45000,4939355876,False,0,,,False,라움,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
722,881,184614,"플라망 쁘띠 800 3단 서랍장 혼합형, 메이플(DDU005MX)",165000,205103188,False,0,,,False,플라망,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
723,884,184614,"다한수제고가구 오동 2단 협탁 가구 인테리어 원목 엔틱가구 엔틱거실장 엔틱장식장 서랍장, 단품",167000,1616133393,False,16,5.0,3.0,False,다한수제고가구,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL
724,886,184614,"마켓비 SILON 수제수납함 26x18x16, 내추럴",30000,1218186090,False,0,,,False,마켓비,0,,NULL,NULL,NULL,NULL,NULL,NULL
725,887,184614,"케터 모비 로우 조립식 플라스틱 캐비닛, 블랙",89000,226268488,False,0,5.0,1.0,False,케터,"8,800",1.0,NULL,NULL,NULL,NULL,NULL,NULL
726,889,184614,"가팡 원목 스토리지 캐비닛 수납장, 화이트",105170,2314734569,True,0,,,False,가팡,0,,NULL,NULL,NULL,NULL,NULL,NULL
727,890,184614,"800 주방하부장 보조조리대 수납장 수납장코너장 원룸 (3일이내 배송일정 전화안내), 화이트우드 (999개)",128700,4693355907,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
728,891,184614,"lp수납장 lp보관함 판꽂이 엘피장 우드 레트로, 한개옵션0",46800,4693931629,False,0,3.0,1.0,False,,"10,000",1.0,NULL,NULL,NULL,NULL,NULL,NULL
729,892,184614,"[착불] 스토리홈 심플 양문 수납장 600 소품 악세서리 생활 옷 장난감, 화이트",57380,4643385113,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
730,893,184614,왕실 은박 2D 나비장 (중),288000,138951457,False,0,3.0,2.0,False,룩스퍼니처,0,,NULL,NULL,NULL,클래식/엔틱,NULL,NULL
731,894,184614,"[이케아] KOLBJORN 콜비에른 수납장 실내외겸용/장식장/진열장/정리, 색상:그린_604.559.07",155230,1258647923,False,6,,,False,이케아,0,,NULL,NULL,NULL,NULL,NULL,NULL
732,895,184614,"이끌림 라키아 스퀘어 저금통, 블랙",22800,1313830002,False,0,,,False,이끌림,0,,NULL,블랙,NULL,NULL,NULL,NULL
733,897,184614,"[동서가구] 플롬 도어오픈 수납장 DF904666, 화이트오크",95900,25146116,False,31,,,False,동서가구,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
734,898,184614,"블리스데코 리아 800 서랍 수납장세트(상하부장) HPF015_C, 화이트",163000,322776291,False,39,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
735,899,184614,"동서가구 유스퍼 300 오픈장 DF918155, 오크",59900,2006166941,False,21,,,False,동서가구,0,,NULL,NULL,NULL,NULL,NULL,NULL
736,901,184614,"노르딕 심플 클래식 엘로 퀼트 면린넨 그테이블 정리 광주리 옷 말린꽃 책 소품수납함 측 아케이스, 프리미엄 엘로 린넨 수납 큰사이즈 라지 THings",31100,5325605268,False,39,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
737,902,184614,"책상위 테이블 미니 우드서랍장 수납장 사무실 a76, 스몰사이즈4단캐비닛두장중구오절+테이블",17600,4859780286,False,57,,,False,,"15,000",,NULL,NULL,NULL,NULL,NULL,NULL
738,903,184614,"우형아빠F 삼나무원목 11단 CD장식장 CD수납장, 네츄럴",142000,1609841818,False,25,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
