,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,형태,인테리어,재질,접이 가능여부
133,176,503219,"접이식 좌식테이블 노트북 침대 테이블 70 서랍형 컵홀더형, 컵홀더70(블랙)",15920,4341731140,False,4,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
134,177,503219,"OnlyOne 수납 서랍 노트북 테이블 T-1000, 블랙",19900,1985302182,True,0,4.0,6.0,False,,0,6.0,NULL,NULL,NULL,NULL,NULL,NULL
135,178,503219,"존굿즈 접이식 배드 트레이 노트북 테이블 침대용 책상, 화이트",13900,4388215709,False,7,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
136,179,503219,"접이식 정통 오동나무 원목 좌식 미니탁자 1인용 사이드테이블 노트북 차 다기상 베드트레이, 정통 50x30x20cm (S)",52400,2373542659,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
137,180,503219,"접이식 높이 각도 조절 노트북 침대 베드 테이블, 00아이보리",25410,4347093560,False,0,4.5,2.0,False,,"2,500",2.0,NULL,NULL,NULL,NULL,NULL,NULL
138,181,503219,"예다움 고무나무 베드 트레이, 브라운",20900,213813,False,0,4.5,259.0,False,예다움,"3,000",1.0,470 x 320 x 210mm,브라운,직사각형,NULL,원목,NULL
139,182,503219,"보네르퍼니처 스프러스 베드트레이, 초코",39500,1019443,False,0,4.0,83.0,False,,0,,52.4 x 32.4 x 23 cm,브라운,NULL,NULL,미송,NULL
140,183,503219,"포메리트 컬러 원목 노트북 트레이, 화이트",23990,7057753,True,39,4.0,30.0,False,포메리트,0,3.0,498 x 310 x 190 mm,화이트,NULL,NULL,원목,접이식가능
141,184,503219,"쥬쥬마켓 접이식 좌식 폴딩 노트북 침대 책상 베드테이블 트레이 앉은뱅이책상 다용도테이블, 우드",11800,209734114,False,0,4.0,8.0,False,,0,1.0,NULL,NULL,NULL,북유럽,NULL,NULL
142,185,503219,"이케아 클립스크 침대트레이 터쿼이즈 56x36x26cm 강화폴리프로필렌, 이미지참조",16970,4849167700,False,20,1.0,1.0,False,이케아,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
143,186,503219,"가팡 휴대용 접이식 책상, 블랙",22470,2117719030,True,0,4.5,2.0,False,,,2.0,NULL,NULL,NULL,NULL,NULL,NULL
144,187,503219,침대책상 베드트레이 이동식베드테이블 접이식 좌식테이블 (높이 각도조절 인체공학 설계),28400,4992495410,False,16,,,False,,0,,NULL,NULL,직사각형,모던/심플,NULL,접이식가능
145,188,503219,"서우홈 폴딩테이블 대, 네츄럴",17100,239269944,True,0,3.5,8.0,False,서우홈,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
146,189,503219,"가구의야망 만능 베드트레이 컵받침있는 테이블 침대 책상 접이식 트레이 다이소 미니 일룸 배드 좌식, 그레이",27000,2236878306,False,22,5.0,1.0,False,,0,1.0,NULL,그레이,직사각형,모던/심플,NULL,접이식가능
147,192,503219,"[초록개구리]독서대 서랍식 수납 인체공학 테이블 베드트레이 E6S, 상세페이지 참조",49830,2360223421,False,23,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
148,193,503219,"접이식 높이 각도 조절 노트북 침대 베드 테이블 킵고, 블랙",28850,2313442409,False,0,,,False,,"2,500",,NULL,NULL,NULL,NULL,NULL,NULL
149,194,503219,"북유럽풍 테이블 플레이팅 데코 매트 원형, 브론즈",1900,1523563729,False,0,,,False,,"2,500",,NULL,NULL,원형,NULL,NULL,NULL
150,195,503219,"[유일아트] 미니테이블 자취식탁 접이식테이블 W형 베드트레이, 색상",9900,5414996746,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
151,196,503219,"플라스틱 베드트레이 접이식 미니테이블 작은찻상 미니찻상 미니탁자 침실테이블, 화이트",18900,1423622230,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
152,197,503219,"노트북 테이블 각도 높이 조절 랩탑 침대 베드 트레이 테이블 책상, 단품",18500,5184646361,False,53,3.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
153,199,503219,원목 접이식 1인용 좌식 앉은뱅이 책상 배드 트레이,20890,5456398078,False,0,,,False,,"3,000",,NULL,NULL,NULL,NULL,NULL,NULL
154,200,503219,"컵홀더형 70 접이식 노트북 테이블 좌식테이블 침대 프리미엄, 프리미엄테이블70(블랙)",16800,5191427491,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
155,201,503219,"금박 13 인치 태양 꽃 크리스탈 접시 유리 도금 과일 접시 유리 쟁반, 은",16200,2252750873,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
156,202,503219,"접이식 폴딩 간이테이블 침대테이블 1인테이블, 그레이",15900,4383272667,False,0,,,False,러브옥스,0,,NULL,NULL,NULL,NULL,NULL,접이식가능
157,203,503219,"침대트레이 낮은책상 디자인 심플 칼라 침대용테이블 스마트폰거치 파스텔 베드트레이, 블랙",10600,5386707633,False,1,,,False,,"2,500",,NULL,NULL,NULL,NULL,NULL,NULL
158,204,503219,"그뤠잇라이프 참나무 접이식 베드트레이 테이블, 화이트",23000,4327984208,True,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
159,205,503219,"쀫뺥뺂 인테리어용품 침대 위에 노트북 접이식 책상, G.[72X50보석]",20800,5226700629,False,53,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
160,206,503219,"이케아 KLIPSK 침대트레이 102.890.86, 그레이_503.305.50",19300,1557259624,False,0,,,False,이케아,0,,NULL,NULL,NULL,NULL,NULL,NULL
161,207,503219,"일상공감접이식테이블 침대상 먹방 접이식 테이블 앉은뱅이책상 이동식 리프팅 침대 옆 홈, I 이코노미 모델 웜 화이트 60x30CM",33300,4855044325,False,23,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
162,208,503219,"컴퓨터책상 좌식테이블 테이블노트북침대서랍베드책상: JVENRG 써밋커머스 빠른배송 +50003254 독서대 베드테이블, l눌러서구매하기ㅣ:서랍장 테이블 블랙",18130,5067160968,False,0,3.0,1.0,False,,"2,500",1.0,NULL,NULL,NULL,NULL,NULL,NULL
163,209,503219,"접이식테이블 이동식 랩탑 노트북 책상 눕눕 좌탁 좌식책상 독서대 베드트레이 침대 소파 밥상 다과 침대책상 베드트레이 다용도 독서테이블 사이드 좌식책상, [카드슬롯+컵 홀더]화이트(60*40*28)",18400,5281108843,False,61,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
164,210,503219,대나무 원목 좌식 테이블 생활방수 접이식 베드 트레이,29500,4912100817,False,6,,,False,마켓비,0,,NULL,NULL,직사각형,내추럴,NULL,접이식가능
165,211,503219,(set)냉장고 시트 10개,17880,307157936,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
166,212,503219,"propark 침대위 폴딩 와이드 작은테이블 기숙사 학습서 심플, 논슬립 미끄럼방지 _호두나무 （무 컵",32100,5468549232,False,31,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
167,214,503219,"프리미엄 접이식 좌식테이블 책상 1인용테이블, LT-1000 월넛",22770,1912141632,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
168,215,503219,"접이식테이블 이동식 랩탑 노트북 책상 눕눕 좌탁 좌식책상 독서대 베드트레이 침대 소파 밥상 다과 침대책상 베드트레이 다용도 독서테이블 사이드 좌식책상, 웜 화이트 70 × 50 × 35 (상위 버전)",27400,5282145922,False,41,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
169,216,503219,"E.T.Shop 베드트레이 침대트레이 테이블 다용도 접이식 원목 우드 침대책상, 원목노트북테이블700",35800,177290543,False,0,4.5,2.0,False,,"2,500",1.0,NULL,NULL,NULL,NULL,NULL,NULL
170,217,503219,[말로몰] 레스고스 이케아 나무 침대트레이 베드트레이 베드테이블 이동식 침대테이블 노트북 맥북 거치,30180,5296379277,False,0,,,False,,"3,000",,NULL,NULL,NULL,NULL,NULL,NULL
171,218,503219,박세리 원룸 자취생 접는상 다이소 베드 침대 테이블 책상,17900,5038276221,False,47,4.0,1.0,False,에이원,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
172,219,503219,지오비즈 원목 접이식 베드테이블,20050,5294503509,True,0,5.0,1.0,False,,0,,500 x 300 x 240 mm,NULL,NULL,NULL,원목,NULL
173,222,503219,"핀란디아 베네 원목 각도조절테이블베드트레이 교자상/다용도상>베드트레이, 오크",29900,152155285,False,33,4.5,3.0,False,핀란디아,0,,590mm x 300mm x 245mm,NULL,NULL,NULL,원목,접이식가능
174,223,503219,히키스 독서대 스마트 테이블 베드트레이(E6 E6S H70 A8),28040,5070096702,False,0,4.0,1.0,False,히키스,"3,000",1.0,NULL,NULL,NULL,NULL,NULL,NULL
175,225,503219,"스탠딩 테이블 접이 미니 원룸 거실 침대 밥상 탁자 노트북 책상, 뉴접이B형 체리색",12800,183345161,False,0,4.5,10.0,False,,"3,000",2.0,60*40Cm,NULL,NULL,NULL,MDF/철제,NULL
176,226,503219,"포메리트 러버 원목 베드트레이, 월넛",24670,2566564,True,25,5.0,4.0,False,포메리트,0,1.0,450 x 300 x 210 mm,브라운,직사각형,NULL,원목,NULL
177,227,503219,"다용도 접이식 침대 테이블 더쎈 노트북 책상 좌식 미니 탁자, 아이보리",16000,4632518591,False,46,3.5,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
178,229,503219,"[어썸프렌즈] 노트북 앉은뱅이 책상 낮은 좌식 식탁, 블랙",55900,4723920619,False,0,5.0,1.0,False,마켓비,0,1.0,NULL,블랙,직사각형,NULL,NULL,NULL
179,230,503219,"오웬 접이식 테이블 LN8042, 화이트 + 그레이",28900,1676669035,True,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
180,231,503219,"프리미엄 접이식 좌식테이블 노트북 침대 테이블 70 컵홀더형, 프리미엄테이블70(핑크)",15920,5136004607,False,4,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
181,233,503219,"캠핑테이블 접이식테이블 접이식 노트북테이블 차박소품 피크닉테이블 베드트레이 휴대용테이블, 그린",17420,5273263133,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
182,234,503219,"21세기트랜드 올인원 베드 테이블, 아이보리",19000,1593603059,False,0,3.5,10.0,False,21세기트랜드,0,9.0,NULL,NULL,NULL,NULL,NULL,NULL
183,235,503219,"프리메이드 파스텔 노트북 테이블, 그린",24900,53096314,False,37,4.0,85.0,False,프리메이드,0,5.0,600 x 340 x 230mm,그린,직사각형,NULL,합성목재,NULL
184,236,503219,이케아 레스고스 접이식 침대 베드 트레이 대나무 좌식 테이블,35900,2235102988,False,0,3.0,1.0,False,이케아,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
185,238,503219,"렌디가구 접이식 스마트폰 노트북 태블릿PC거치 베드 테이블, B타입(홈이 있는 접이식 테이블), 블랙",9000,4577847952,False,0,4.5,11.0,False,이에스,0,11.0,NULL,NULL,NULL,NULL,NULL,NULL
186,239,503219,"[핫트랙스] 히키스 히키스 베드트레이 그레이, 색상",24900,1129175716,False,3,5.0,1.0,False,히키스,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
187,240,503219,"좌식책상 독서대 노트북거치대 접이식 멀티테이블, 블랙",21800,2270666278,False,0,1.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
188,241,503219,"DBOMartㅣ푼토 베드테이블 침대용 접이식 책상 베드테이블 접이식테이블 간이테이블 베드트레이 침대책상|_ac락be베!!a쟈, <|^블랙^|>",28160,5176272477,False,30,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
189,244,503219,"이케아 KLIPSK 클립스크 침대트레이, 화이트 102.890.86",19800,148721141,False,0,4.5,5.0,False,이케아,착불배송,,56x36x26cm,화이트,직사각형,NULL,NULL,접이식가능
190,245,503219,"톰박스 고급형 프리미엄 침대 책상 베드 트레이 노트북 접이식 테이블 배드 고등학생, 서랍장 고급형, 우드 베이지",27900,4705096055,False,0,5.0,1.0,False,,"3,000",1.0,NULL,NULL,NULL,NULL,NULL,NULL
191,246,503219,"다용도 접이식 좌식책상 앉은뱅이 책상 침대 테이블 높이조절, 소형",26200,1630072386,False,0,,,False,,"8,000",,NULL,NULL,NULL,NULL,NULL,NULL
192,247,503219,"인체공학 높낮이 각도조절 침대책상 베드트레이, 상세페이지 참조",15740,5120005722,False,0,,,False,,"3,000",,NULL,NULL,NULL,NULL,NULL,NULL
193,248,503219,"그뤠잇라이프 접이식 다용도 베드트레이, 블랙",14920,201841993,True,0,3.5,6.0,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
194,250,503219,"각도조절 노트북 베드트레이, 아이보리",31400,4854116003,True,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
195,253,503219,"[EDPP] 베드트레이 노트북 높이조절 좌식 책상 테이블 베드테이블 베드트레이 좌식테, ▣화이트 메이플※",26590,5315649993,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
196,255,503219,"탑리빙 USB 노트북테이블 + 선풍기 + 라이트, 호두",16000,5195063218,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
197,256,503219,침대옆테이블 우드확장베드테이블 우드미끄럼방지홀 자작나무 배드트레이 침대책상 노트북거치대 견고한철재사용 초간단설치 매트리스두께호환가능 W,54700,4801282270,False,0,5.0,1.0,False,,"3,000",1.0,NULL,NULL,NULL,NULL,NULL,NULL
198,257,503219,"[개미상회] 베드테이블 침대사이드 수납책상 미니노트북 간이보조, 베드사이드테이블",37080,5293480798,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
199,258,503219,"캠핑테이블/테이블/접이식 노트북테이블/좌식테이블/접이식테이블/피크닉테이블/베드트레이/휴대용테이블, 그린",16800,5282787843,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
200,259,503219,"유키즈테이블 차박테이블 캠핑선반 그레이, 상세 참조",22100,5221253858,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
201,260,503219,"비엠제이 서서공부하는책상 바른자세책상 서서하는책상 서서쓰는책상 침대위 숏 플바인딩 침실 신기 백미러 기숙사 소형 루즈테이블, 강화 판 과수색 （논슬립 미끄럼방지",24500,4852273114,False,36,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
202,261,503219,"다용도 접이식 서랍형 테이블 베드 트레이 태블릿거치대 컵홀더 추가 미니 노트북 테이블, 파스텔핑크",17500,4853703839,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
203,263,503219,"라탄 접이식테이블 등나무 다과 미니 엔틱 좌식 테이블, B타입길이62폭35높이22cm",57400,4862691595,False,50,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
204,265,503219,"FD195 / 인체공학 높낮이 각도조절 침대책상 베드트레이 A6L, 77 본상품선택",28630,2277774568,False,3,,,False,,"2,700",,NULL,NULL,NULL,NULL,NULL,NULL
205,266,503219,"접이식 고급 노트북 테이블 플러스, 핑크",26790,2068802020,True,0,5.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
206,267,503219,"쇼핑두잇 W6F1C65 간이 베드 트레이 침대 책상 접이식 탁자 테이블 블랙 빈티지 다용도 배드 벽 용 미니찻상 소형 액자형 접는 갤러리 노트북 밥상 좌탁 좌식 1인 미니 북유럽 미니멀한디자인 혁신적인 분위기전환용 사용이편리한 실용적 인디자인 깔끔하고편리 안정적인, 본상품선택",23250,5049614068,False,0,,,False,,"2,500",,NULL,NULL,NULL,NULL,NULL,NULL
207,268,503219,"글로벌티엔티 1인용 베드 트레이 미니 테이블, 우드",12500,185835753,False,0,2.5,2.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
208,269,503219,"접이식 높이 각도 조절 노트북 침대 베드 테이블, 블랙",22690,5292067818,False,15,,,False,펀타스틱,"2,500",,NULL,NULL,NULL,NULL,NULL,NULL
209,270,503219,"그뤠잇라이프 다용도 접이식 컵홀더 테이블 베드트레이 60 x 40 cm, 블루",9800,4658315986,False,0,,,False,,"3,500",,NULL,NULL,NULL,NULL,NULL,NULL
210,271,503219,"접이식 좌식테이블 노트북 침대 책상 미니 보조 밥상 미니테이블, 06.프리미엄테이블60(핑크)",13250,4650809839,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
211,272,503219,"더플로우컴퍼니 간편한 접이식 대나무 원목 베드 테이블 대형, 혼합색상",29900,4735757744,True,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
212,273,503219,"침대책상 미니 접이식 좌식 다용도 노트북테이블 테블릿 미니 독서대 트레이 소파 밥상 다과, 우드",13400,5114461436,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
213,275,503219,"[스페인직송] 알레시 AM19VAS - 고기 트레이, 단일옵션",123700,5200956452,False,0,,,False,ALESSI,"13,900",,NULL,NULL,NULL,NULL,NULL,NULL
214,276,503219,"1단 대리석스타일 다용도 규조토 트레이, 1단 다크 그린",19220,5226967210,False,0,,,False,,"3,000",,NULL,NULL,NULL,NULL,NULL,NULL
215,277,503219,"[더블제이] 접이식 테이블 좌식 책상 컵홀더 침대책상 노트북책상, 우드_곡선 1인용 테이블",12900,4571497284,False,35,,,False,,0,,NULL,브라운,굴곡형/3D입체,NULL,NULL,접이식가능
216,278,503219,히키스 내츄럴 리빙 베드트레이 H70,27500,5207988515,False,0,,,False,히키스,"2,500",,700 x 360 x 270 mm,베이지,직사각형,NULL,본상품선택,NULL
217,279,503219,"필웰 무노 베드테이블 좌식 TB9505, 메이플",46550,299296876,False,5,,,False,필웰,0,,NULL,NULL,NULL,NULL,NULL,NULL
218,280,503219,"CareFree 노트북 침대 테이블 NT-001, 그레이",18290,1339521916,True,0,3.5,3.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
219,281,503219,"좌식테이블 베드트레이 재택근무 책상 침대 소파 접이식 사이드테이블 집돌이 집순이 오늘의집, 블랙",10900,5025845142,False,0,,,False,,"2,500",,NULL,NULL,NULL,NULL,NULL,NULL
220,282,503219,"지아 상 홈 접이식 컴퓨터 좌식 책상 침대 학생 노트북 테블릿 거치, 새로운 업그레이드 ☀ 대형 70CM 데스크탑 ☀ 강화 [컵 지원] 블랙 브러쉬 드",13900,1506065644,False,26,,,False,,"15,000",,NULL,NULL,NULL,NULL,NULL,NULL
221,283,503219,"서랍장 달린 다이소 노트북 좌식 접이식 테이블 사이드 티책상 침대 누워서 테블릿 트레이, 다용도테이블블랙",24000,5223092620,False,4,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
222,284,503219,"접이식 노트북 테이블 랩탑 침대 베드 트레이 좌식 책상 각도조절 높이조절, 단품",19770,4890161989,False,0,,,False,,"3,000",,NULL,NULL,NULL,NULL,NULL,NULL
223,285,503219,"쇼핑창 쇼파 침대위 편한 테이블 좌식책상 접이식, 기본형, 아이보리",10820,4997044004,False,0,2.0,1.0,False,,"2,500",1.0,NULL,NULL,NULL,NULL,NULL,NULL
224,286,503219,"보노하우스 모던 폴딩 베드테이블 베드트레이, 화이트",8900,92173073,False,0,3.5,8.0,False,보노하우스,0,2.0,NULL,NULL,NULL,모던/심플,NULL,NULL
225,287,503219,각도조절 베드트레이 혼시티 정품 접이식 테이블,15000,4932811076,False,24,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
226,288,503219,"거실 티테이블 목재 접이식 침상 노트북 좌식책상, A.침대 트레이(B) 71506B",22900,5156810781,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
227,289,503219,"베드 트레이 침대책상 접이식 테이블 휴대용 간이 소파 1인용 노트북책상 식탁, 단품",23480,5210840009,False,0,,,False,,"2,500",,NULL,NULL,NULL,NULL,NULL,NULL
228,290,503219,"거룩한비상 좌식 노트북 테이블 접이식 공부 책상 배드 침대 트레이, 모던형 블루",13000,4827069453,False,0,5.0,1.0,False,,0,1.0,NULL,블루,직사각형,모던/심플,NULL,접이식가능
229,292,503219,"접이식 베드 테이블/트레이/좌식/컵홀더/침대책상, 우드",7830,2143559435,False,0,,,False,,"2,500",,NULL,NULL,NULL,NULL,NULL,NULL
230,293,503219,"가벼운 접이식 좌식책상 테이블 트레이 간식 미니 침실 1인가구 자취생 원룸, 화이트",21200,4378948812,False,0,4.0,1.0,False,,"2,800",1.0,NULL,NULL,NULL,NULL,NULL,NULL
231,294,503219,"좌식책상/접이식 노트북테이블/좌식테이블/캠핑용 접이식테이블/휴대용테이블/베드트레이/차박테이블, 아이보리",15810,4942739122,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
232,295,503219,"조은세상 에디스 고무나무 베드트레이 미니 테이블 밥상, 브라운",15900,306680971,False,0,,,False,조은세상,"2,500",,NULL,NULL,NULL,NULL,NULL,NULL
