,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,인테리어,가로길이,형태
603,805,184674,"리아룸 레일라 550 레터링 테이블, 화이트",12300,146085162,True,0,4.0,15.0,False,,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL
604,806,184674,"도리퍼니처 캐빈4인 고무나무 원목 식탁, 우드",61500,195434056,False,0,4.5,18.0,False,도리퍼니처,0,12.0,115cm x 75cm x 73cm,NULL,원목,NULL,115cm,NULL
605,807,184674,"[데코라인] 오블리 4인 대리석 골드 식탁세트, 색상:화이트골드",329000,4615401044,False,59,4.5,8.0,False,데코라인,착불배송,8.0,NULL,NULL,NULL,NULL,NULL,NULL
606,811,184674,"조은세상 LPM 원형 테이블 R750, 화이트",29900,1715320069,True,0,4.5,35.0,False,조은세상,0,23.0,NULL,NULL,NULL,NULL,NULL,원형
607,812,184674,"민스퍼니처 프리모 접이식 테이블 1000 x 600 mm, 화이트",34300,1744561219,True,0,4.0,42.0,False,,0,42.0,NULL,NULL,NULL,NULL,NULL,NULL
608,813,184674,"이엔케이 270 정수기 받침대 조리대/하부장, 화이트",31900,301562321,False,0,4.5,48.0,False,,"9,000",34.0,270x500x740mm,NULL,NULL,NULL,NULL,NULL
609,814,184674,"원퍼니처 클래스 아이비 식탁렌지대 밥솥/렌지대, 01)클래스1800식탁렌지대(일반)/화이트",109000,123532787,False,0,4.5,148.0,False,,착불배송,30.0,590X400X1800,화이트,"MDF,PB,합판,철레일",NULL,590mm,NULL
610,816,184674,"메이크노마진 액자테이블 특대, 앙리마티스 베일쓴여인",30900,312087116,True,0,5.0,116.0,False,,0,65.0,800*600,화이트,합성목재,NULL,80cm,직사각형
611,817,184674,"민스퍼니처 1200x800 4단높이조절 추석준비상 접이식손님상 교자상 큰상 대형상 6인8인상 집들이상, 폴라마블 1200x800 높이조절",56000,2118109433,False,22,4.5,3.0,False,,0,3.0,NULL,NULL,친환경 E0 LPM18T,모던/심플,1200mm,직사각형
612,819,184674,"오홀리브 접이식 액자 밥상 기본 다리 대 80 x 60 x 27 cm, 드로잉 투페이스",25310,4577458305,True,0,5.0,31.0,False,오홀리브,0,26.0,NULL,NULL,NULL,NULL,NULL,NULL
613,823,184674,"룸앤홈 모먼트 접이식 테이블, 블루",14370,1973056448,True,12,5.0,6.0,False,룸앤홈,0,6.0,NULL,NULL,NULL,NULL,NULL,NULL
614,824,184674,"민스퍼니처 대형 쌍다리 테이블 1200 x 800 mm, 멀바우",49900,2047896715,True,0,4.5,36.0,False,,0,36.0,NULL,NULL,친환경 E0 LPM18T,모던/심플,1200mm,직사각형
615,825,184674,"리센트 더 깔끔한 롱스 광파오븐 완전수납 전자렌지대, 화이트",132050,1185856234,False,16,5.0,39.0,False,리센트,착불배송,36.0,NULL,NULL,NULL,NULL,NULL,NULL
616,828,184674,"홈인홈 the 튼튼한 홈 바 테이블 1000 x 300 mm, 상판 (화이트) + 다리 (화이트)",68250,95535107,True,1,4.0,176.0,False,,0,52.0,NULL,NULL,NULL,모던/심플,NULL,NULL
617,829,184674,"한목가구 다용도 접이식 테이블 태상 860 특대, 엔틱옹이",13900,19859358,True,0,4.5,113.0,False,,0,13.0,NULL,브라운,합성목재,NULL,800mm,직사각형
618,833,184674,"동서가구 퓨어 1200 수납 아일랜드 식탁, 아이보리",131000,5256864901,False,47,4.5,79.0,False,동서가구,착불배송,47.0,NULL,NULL,NULL,NULL,NULL,NULL
619,835,184674,"토비철물 서랍레일, 2단레일(일반형) 450mm (1조)",2500,48260968,False,0,5.0,24.0,False,,0,14.0,NULL,NULL,NULL,NULL,NULL,NULL
620,836,184674,"가구가구또가구 빗각조립발 상다리 가구다리 빗각다리, 백색",1500,2119804,False,0,4.5,103.0,False,,"2,500",28.0,NULL,NULL,NULL,NULL,NULL,NULL
621,837,184674,페인트인포 삼나무 집성목 15T 400 x 600,14800,134189637,True,0,4.0,16.0,False,페인트인포,0,7.0,NULL,NULL,NULL,NULL,NULL,NULL
622,840,184674,철물코리아 서랍레일 볼레일 레일-3단볼레일(광폭) 500,4280,73219065,True,0,4.5,55.0,False,,0,19.0,NULL,NULL,NULL,NULL,NULL,NULL
623,841,184674,"멀티원 1인 접이식 좌식 미니 밥상 다용도 테이블, 오크510*380",16800,1748372652,False,0,5.0,19.0,False,,0,19.0,NULL,NULL,합성목재,NULL,NULL,NULL
624,842,184674,"리모 1200 렌지대 / 주방수납장>>밥솥/렌지대, 화이트",57900,324798798,False,42,5.0,11.0,False,라자가구,착불배송,11.0,NULL,NULL,NULL,NULL,NULL,NULL
625,843,184674,"뉴타임즈9 접이식식탁 식탁 테이블 가정용접이식 식탁은 접을수 있으며 심플한 식탁방 작은 탁자 간이 XT02 A25, 07 옐로우 80*60*75CM",29000,1548717193,False,0,5.0,8.0,False,,0,8.0,NULL,NULL,NULL,북유럽,NULL,일자형
626,844,184674,"마니앤솔 하이그로시 액자 테이블 특대, 블루화병",22860,89790880,True,15,4.5,161.0,False,,0,21.0,80 x 60 x 28 cm,블루,합성목재,NULL,80cm,직사각형
627,845,184674,"홈앤하우스 너도밤나무 프리미엄 베드트레이, 1개",25020,1002526,True,45,4.0,42.0,False,,0,8.0,NULL,브라운,NULL,NULL,590mm,직사각형
628,847,184674,"우드리빙 접이식 테이블 대, 옹이",15030,96828414,True,0,4.5,34.0,False,,0,14.0,NULL,NULL,NULL,NULL,NULL,NULL
629,848,184674,"즐거운집 풍속 직 교자상, 120 x 80 x 32 cm",86000,237879945,True,0,4.0,91.0,False,즐거운집,0,63.0,NULL,NULL,NULL,NULL,NULL,NULL
630,849,184674,"황제경금속 [규촌키친] 인기상품!! 황제 양은 발상 교자상 밥상 42~67cm (원형밥상 식당밥상 레트로밥상 다용도상), 67cm 5인용",27120,248302762,False,0,4.5,191.0,False,,0,123.0,NULL,실버,알루미늄,클래식/엔틱,NULL,원형
631,851,184674,"셀레스타 올인원 접이식 테이블 기획세트 전국무배, 네이비월넛_AAH60A",148900,5125052778,False,56,4.5,7.0,False,,0,7.0,1200 X 800 X 720,NULL,합성목재,NULL,120cm,NULL
632,852,184674,"조은세상 샤벨 중교자상 900 x 750, 진체리",47030,1418113127,True,0,4.0,20.0,False,조은세상,0,6.0,NULL,NULL,NULL,NULL,NULL,NULL
633,854,184674,"나무뜰 올리브 확장형 오픈 수납장 홈바 아일랜드 식탁 MWF141C, 화이트좌측형:멀바우",175000,1277535230,False,46,5.0,8.0,False,나무뜰,착불배송,8.0,NULL,NULL,NULL,NULL,NULL,NULL
634,857,184674,"아이캔컴퍼니 LPM 4단 높이조절 강낭콩테이블 대, 화이트",21450,152167494,True,7,4.5,355.0,False,아이캔컴퍼니,0,184.0,NULL,NULL,NULL,NULL,NULL,NULL
635,858,184674,"퍼니아트 엣지 광파렌지대 홈바 홈바/아일랜드식탁, 오크화이트",195000,19321731,False,0,5.0,49.0,False,퍼니아트,착불배송,33.0,(가로)1200mm x (세로)600mm x (높이)833mm,NULL,합성목재,NULL,120cm,NULL
636,859,184674,"가구가구또가구 씽크발, 150용 4개",2500,6227266,False,0,4.0,30.0,False,,"2,500",9.0,NULL,NULL,NULL,NULL,NULL,NULL
637,863,184674,"인홈즈 기본 아일랜드 홈바 테이블, 멀바우",52900,4834122546,False,22,3.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
638,864,184674,"룸앤홈 헬싱키 등받이바 스툴 패브릭 홈바의자, 브라운",49200,324161707,True,0,4.5,52.0,False,룸앤홈,0,22.0,NULL,NULL,NULL,NULL,NULL,NULL
639,865,184674,"삼익가구 오스카 6인용 세라믹 식탁세트, 그레이",590760,4604371300,True,10,5.0,10.0,False,삼익가구,0,10.0,NULL,NULL,NULL,NULL,NULL,NULL
640,866,184674,"재미월드 접이식 더블 베드트레이, 블랙",43560,2085655069,True,4,5.0,3.0,False,재미월드,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL
641,867,184674,"백수소반 대교자상 1200 x 810 x 320 mm + 부직포 커버, 앤틱(교자상)",76900,4833682012,True,0,3.5,3.0,False,백수소반,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL
642,869,184674,"국산 의자 소파 부직포 천갈이 리폼 밑창지, 부직포(블랙)",2900,2305423129,False,0,5.0,11.0,False,,"3,500",11.0,NULL,NULL,NULL,NULL,NULL,NULL
643,870,184674,"[리코디자인] 셀리나 1600 다용도 입식테이블, 빈티지화이트",104000,26834161,False,0,4.5,146.0,False,,착불배송,10.0,(w)1600×(d)750×(h)730mm,NULL,철제,NULL,160cm,NULL
644,871,184674,"오홀리브 접이식 액자 테이블 중 72 x 48 x 27 cm, 17 분홍선인장",22900,1837432591,True,0,5.0,22.0,False,오홀리브,0,9.0,NULL,NULL,NULL,NULL,NULL,NULL
645,872,184674,"[AAX_4813228] (선택 : 쌍자석밤색6k) 쌍자석빠찌링 옷장문고정용 강도선택 가구캐치 옷자용쌍자석빠찌링 옷장용가구캐치 보수용가구캐치 가구부속품, 쌍자석밤색6k",600,82543501,False,0,5.0,12.0,False,,"2,500",8.0,NULL,NULL,NULL,NULL,NULL,NULL
646,873,184674,"오홀리브 접이식 액자테이블 중 72 x 48 x 27 cm, 앙리마티스 A",20310,4590037928,True,3,5.0,87.0,False,오홀리브,0,43.0,NULL,NULL,NULL,NULL,NULL,NULL
647,874,184674,"슬라이딩 미닫이문바퀴 호차 롤러, 선택7.호차/나일론평/30mm",900,247856993,False,0,4.5,33.0,False,,0,24.0,NULL,NULL,NULL,NULL,NULL,NULL
648,875,184674,"크렌시아 언택트 마레 6인 타원형 테이블, 화이트",159000,1112258829,False,33,4.5,24.0,False,크렌시아,착불배송,22.0,W1600X D900X H750,화이트,NULL,NULL,160cm,NULL
649,877,184674,리폼쟁이 가구고정스토퍼/높이조절발/고정볼트,1500,4658966712,False,0,5.0,5.0,False,,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL
650,878,184674,"도리퍼니처 히어로 발걸이형 바텐 의자, 아이보리",43040,4506497336,True,6,4.5,28.0,False,도리퍼니처,0,11.0,NULL,NULL,NULL,NULL,NULL,NULL
651,879,184674,"퍼니츠 샬레 바체어 바의자 바텐의자 디자인의자 인테리어의자 홈바의자, 카멜",39000,130913914,False,42,4.5,44.0,False,,착불배송,12.0,W380XD455XH920,브라운,철제,NULL,380mm,NULL
652,880,184674,페인트인포 DIY목재재단 02스프러스18T | 400mmx1200mm,22000,71451848,True,0,5.0,4.0,False,페인트인포,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL
653,882,184674,남원공방 CP 칸타타 82-82 91-76 122-82 _국산3중누빔교자상커버,13000,206054444,False,0,5.0,52.0,False,,0,47.0,82-82,NULL,누빔,NULL,82cm,정사각형
654,883,184674,[스텐파트너] 스텐 업소용 작업대 1단 2단 600 900 1200 1500 1800,52000,2020271994,False,0,4.5,9.0,False,,0,8.0,NULL,NULL,NULL,NULL,NULL,NULL
655,884,184674,"두리데코 아름삼나무 렌지대 밥솥 수납장, 우드",124870,11945466,True,0,4.0,37.0,False,,0,16.0,본품선택,베이지,원목,NULL,500mm,NULL
656,885,184674,"[헤이미쉬홈] (착불) 바렌트 고무나무 원목 6인용 식탁 세트 1800 A, 상세 설명 참조",439000,1069253929,False,52,5.0,32.0,False,,착불배송,31.0,NULL,브라운,NULL,NULL,NULL,NULL
657,886,184674,"가구느낌 캔디빠텐 의자 발유, 블랙",38380,4395369346,True,1,4.0,23.0,False,가구느낌,0,2.0,NULL,블랙,NULL,NULL,NULL,NULL
658,887,184674,"위드퍼니처 러블리 2인용 사각 라운드 테이블 700, 화이트",75000,2155144616,True,6,4.5,5.0,False,위드퍼니처,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL
659,888,184674,"엘레아 로이 접이식 식탁 렌지대 밥솥/렌지대, 로이 1200 접이식 식탁 렌지대_화이트",109900,26682787,False,8,4.5,97.0,False,엘레아,착불배송,53.0,가로(W)600x세로(D)400x높이(H)1200(mm),NULL,합성목재,NULL,600mm,NULL
660,889,184674,"성원기업 가구다리 책상다리 쇼파다리 가구발 골발 발통 모음, 4.[가구다리]유광 나팔발 50파이(150mm)",4500,317252871,False,0,4.5,49.0,False,,"2,500",36.0,NULL,실버,NULL,NULL,NULL,NULL
661,891,184674,"룸앤홈 쁘띠 키즈 테이블, 타이거",14520,5019089228,True,8,5.0,6.0,False,룸앤홈,0,6.0,NULL,NULL,NULL,NULL,NULL,NULL
662,892,184674,"오홀리브 액자 테이블 72 x 48 x 27 cm, 동그라미셋",24290,5202471627,True,0,5.0,1.0,False,오홀리브,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
663,894,184674,"서우 마이키 중 60 x 48 x 27.5 cm, 엘로우, 1개",16330,3718048,True,18,4.5,88.0,False,서우,0,18.0,중 (60 x 48 x 27.5 cm),옐로우,합성목재,NULL,60cm,직사각형
664,895,184674,"가구로드 퀸암 아일랜드 식탁의자 바의자 높은의자 홈바의자 가죽쿠션, 시트높이(65cm)-브라운",64200,1748590881,False,27,3.5,26.0,False,,0,26.0,NULL,브라운,철제,내추럴,47cm,NULL
665,896,184674,"린백 LB22K 카페 인테리어 원목 식탁의자, 베이지",43900,4355091667,False,24,4.5,6.0,False,린백,"8,000",5.0,NULL,베이지,원목,모던/심플,410mm,NULL
666,900,184674,남원목기공예 6인 무전 이도 다용도 상,39550,13184244,True,0,3.5,249.0,False,,0,73.0,69 x 51 x 25 cm,브라운,원목,NULL,69cm,직사각형
667,901,184674,"서우 월넛 통판 원형상 대 69, 브라운",36500,237031510,True,0,4.5,46.0,False,,,25.0,NULL,NULL,NULL,NULL,NULL,NULL
668,902,184674,"강화도어손잡이 유리문손잡이(골드외), 01.GS184링블랙센터340x25 2종스텐",16000,1235500160,False,0,,,False,,"3,000",,NULL,NULL,NULL,NULL,NULL,NULL
669,903,184674,"조은세상 LPM 접이식 테이블B 1200 x 600 mm, 블랙",36900,1495941290,True,3,4.5,149.0,False,조은세상,0,20.0,NULL,NULL,NULL,NULL,NULL,NULL
670,904,184674,"스토리퍼니쳐 키높이 액자테이블 드림캐쳐1 스윗드림 대, 화이트",17900,95846912,True,47,4.5,125.0,False,스토리퍼니쳐,0,41.0,780 x 570 x 300 mm,화이트,합성목재,NULL,780mm,직사각형
671,906,184674,"홈바 테이블 아일랜드 식탁 카페 주방, 빈홈바체어_카키 (YWC2087-KA)",29990,5122392036,False,39,4.0,7.0,False,,0,7.0,NULL,NULL,NULL,NULL,NULL,NULL
672,907,184674,"타이니월드 터프트레이 + 스탠드 놀이테이블세트, 블랙",157000,1076470783,True,0,5.0,8.0,False,,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL
673,908,184674,"린이만물상 접이식 밥상 1200X800 6인용상 6인용밥상 5단 높이조절 집들이상 큰상 박세리밥상 마블밥상 대리석 화이트 블랙 제사상 교자상, 마블화이트",58900,2022963246,False,0,5.0,9.0,False,,0,9.0,NULL,NULL,NULL,모던/심플,1200,직사각형
674,909,184674,"리빙코디 신지가토 세이프티 하이그로시 다용도 테이블 대 800 x 600 mm, 베이비캣",65700,22583141,False,0,5.0,166.0,False,리빙코디,0,32.0,800 x 600 mm,핑크,하이그로시 + MDF + STEEL,NULL,800mm,직사각형
675,910,184674,"베스트리빙 [수도권 3일이내 배송]캘빈웬지2인대리석식탁세트 일반식탁/의자세트, 화이트대리석",109000,52689123,False,50,4.0,202.0,False,,"30,000",,NULL,NULL,NULL,NULL,NULL,NULL
676,911,184674,"가구다리 로안골발 / 가구다리 침대다리 높이조절발 가구높이조절, 01. 가구다리 로안골발 60 (1개)",2000,4314325680,False,0,5.0,2.0,False,,"2,500",2.0,NULL,NULL,PVC/알루미늄,NULL,NULL,NULL
677,912,184674,"노아가구 유반 정수기다이 하부장, 올그레이",38960,177776194,True,0,3.5,79.0,False,노아가구,0,28.0,NULL,NULL,NULL,NULL,NULL,NULL
678,913,184674,"리폼쟁이 접이식 상다리 가구다리 좌탁다리 식탁다리 책상다리 테이블다리 다리 브라켓, 03)접이식 철좌탁다리(1개당)",2800,86514861,False,0,4.5,121.0,False,,0,64.0,NULL,NULL,NULL,NULL,NULL,NULL
679,914,184674,"라로퍼니처 킹 4인용 원목 식탁 세트 벤치형B(식탁+의자2+벤치1) 식탁세트, 단품",363000,1241617974,False,48,4.5,19.0,False,,착불배송,19.0,NULL,브라운,NULL,내추럴,NULL,NULL
680,915,184674,"베스트렉 A152 발걸이형 홈바의자 아일랜드 식탁의자 바텐의자, 화이트",29900,4726404,False,0,4.0,20.0,False,베스트렉,0,5.0,NULL,화이트,철제,NULL,NULL,NULL
681,916,184674,"동서가구 이즈 글랜 600 멀티 렌지대, 오크화이트",57900,1825184259,False,27,4.0,32.0,False,,,31.0,NULL,NULL,NULL,NULL,NULL,NULL
682,919,184674,"다니엘우드 삼나무 아카시아 슬림테이블 가족 식탁 주방 테이블 사이드테이블 일자형식탁, 아카시아1200×450",76000,4860720,False,30,4.5,57.0,False,다니엘우드,착불배송,20.0,1200×450×720,NULL,원목,NULL,1200mm,NULL
683,921,184674,"카페 우드암 인테리어 디자인 식탁 의자, 카키",36400,5263482289,True,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
684,922,184674,"리드오프 액자테이블 접이식 밥상 테이블 중, 튤립",17260,100221145,True,33,4.5,372.0,False,리드오프,0,60.0,M(48 x 60 x 28 cm),핑크,합성목재,NULL,60cm,직사각형
685,923,184674,"리폼플러스 YS철제가구다리모음 가구다리 상다리 발통 사선다리, 1. YS철사선다리150용_골드",3500,4583388021,False,0,5.0,7.0,False,,"2,500",7.0,NULL,NULL,NULL,NULL,NULL,NULL
686,924,184674,"리센트 심플이즈 400 렌지대, 옐로우빛 원목 + 화이트",42800,1271845522,True,0,4.0,67.0,False,리센트,0,44.0,NULL,NULL,NULL,NULL,NULL,NULL
687,925,184674,"산들리빙 2인 카페테이블600 식탁 원형 티 홈 미니 빈티지 업소용 식탁테이블, 03_로시원형테이블600x600",45900,1486152633,False,8,4.5,13.0,False,,착불배송,13.0,NULL,브라운,NULL,모던/심플,60cm,원형
688,926,184674,"[쿡앤시스템] 업소용작업대 1단 600 조리대 스텐작업대 주방선반 조리대/하부장(무료배송), 재질 STS 201",48000,24594351,False,0,5.0,32.0,False,,0,12.0,NULL,NULL,스테인리스,NULL,NULL,NULL
689,927,184674,"세이프티 대 헬로키티 꽃다발, 혼합 색상",19800,1646605,True,0,4.5,39.0,False,리빙코디,0,6.0,대 (800 x 600 x 280 mm),NULL,하이그로시,NULL,800mm,NULL
690,928,184674,"원목각재 원목다리 규격모음, 05.스프러스 원목각재90x90x800mm",12100,201881549,False,0,4.5,98.0,False,,0,54.0,NULL,NULL,NULL,NULL,NULL,NULL
691,929,184674,"키모 다용도 테이블 1200, 빈티지",52900,152042485,False,16,4.5,18.0,False,키모,0,13.0,NULL,NULL,NULL,NULL,NULL,NULL
692,930,184674,"테레스 접이식 좌식테이블 좌식밥상 원목 거실테이블 w1400, 화이트",154000,2070437583,True,0,5.0,8.0,False,,0,8.0,NULL,NULL,NULL,NULL,NULL,NULL
693,932,184674,"가구생각 1200 딥 수납장, 화이트",44800,9932425,False,0,4.0,178.0,False,,착불배송,47.0,NULL,NULL,PB + MDF,NULL,600mm,여닫이
694,933,184674,"블루밍홈 프레즈 아일랜드 홈바 가구, 오크 + 화이트 + 화이트프레임",106900,228845354,True,0,3.5,60.0,False,블루밍홈,0,39.0,W 1000mm x D 490mm x H 890mm,화이트,"15T&12T PB,STEEL",NULL,100cm,NULL
695,934,184674,히키스 내츄럴 리빙 베드트레이 H70,23500,62730960,False,0,5.0,796.0,False,히키스,"3,000",185.0,700 x 360 x 270 mm,베이지,본상품선택,NULL,700mm,직사각형
696,935,184674,"위드퍼니처 클래식S 4인 테이블 1200 x 600 mm, 클래식",57000,5312147810,True,0,5.0,29.0,False,위드퍼니처,0,29.0,1200 x 600 x 720 mm,NULL,합성목재,NULL,120cm,NULL
697,936,184674,"서우 네츄럴 다용도상 정 60 x 60 cm, 집성목",14900,108461763,True,0,4.5,36.0,False,서우,0,13.0,NULL,NULL,NULL,NULL,NULL,NULL
698,938,184674,"옛날 접이식 양은밥상 4호, 혼합색상",18500,4873346406,True,0,4.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
699,939,184674,"목다보, 19_12T x 80mm(100개/1세트)",2450,48122299,False,0,4.0,95.0,False,,"3,000",47.0,NULL,NULL,NULL,NULL,NULL,NULL
700,940,184674,"니은자 나무 목재 가구 책상 테이블 높이조절발 가구발 발통 폴딩박스다리 매트리스 의자 받침, 5x5cm, 5cm",4900,4531963246,False,55,5.0,2.0,False,,"10,000",2.0,NULL,NULL,NULL,NULL,NULL,NULL
701,941,184674,"가온 액자 테이블 소, 아몬드꽃",13500,1548596683,True,0,5.0,26.0,False,,0,26.0,NULL,NULL,NULL,NULL,NULL,NULL
702,942,184674,"마니앤솔 해바라기 액자테이블 특대, 혼합색상",27900,4803157523,True,0,4.0,3.0,False,,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL
703,944,184674,"페인트인포 MDF 판재 15T 400 x 600 mm, 혼합색상",9700,1971586514,True,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
704,947,184674,"명화 액자테이블 대, 부캐",29800,1942073966,True,0,4.5,22.0,False,,0,22.0,NULL,NULL,NULL,NULL,NULL,NULL
705,950,184674,"(SAMSUNG IREX) 3단볼레일 광폭 댐핑 밥통레일 서랍장레일, IR1) 3단볼레일(35mm/폭) _ 350mm",4000,64195185,False,0,4.5,78.0,False,,0,41.0,NULL,NULL,NULL,NULL,NULL,NULL
706,951,184674,"마니앤솔 추상액자 테이블 특대, 컬러블럭",23920,1447557760,True,2,4.5,19.0,False,,0,18.0,NULL,NULL,NULL,NULL,NULL,NULL
707,952,184674,"베스트리빙 바닐라 빠 체어 MF15 2p, 와인",52020,46549430,True,10,4.5,91.0,False,베스트리빙,0,35.0,385 x 330 x 800 mm,레드,인조가죽,NULL,385mm,NULL
708,954,184674,"스텐파이프 SUS304 (1M) 구조용 원형 봉파이프, 25.4mm_1.1T",5400,275177537,False,0,5.0,13.0,False,,"3,000",11.0,NULL,NULL,NULL,NULL,NULL,NULL
709,955,184674,"룸앤홈 모노 폴딩 테이블 600, 블랙",13500,219408524,True,23,4.5,42.0,False,룸앤홈,0,19.0,600 x 480 x 310 mm,블랙,NULL,NULL,600mm,NULL
710,956,184674,"캐빈 원목 엔틱 식탁의자 2p, 화이트",99800,1816125916,False,0,4.5,238.0,False,,0,180.0,NULL,NULL,NULL,NULL,NULL,NULL
711,957,184674,"성원기업 가구조절발 가구받침대 모음, A10.삼각 판재 조절발 우드색(20mm용)",1200,199092202,False,0,4.0,31.0,False,,"2,500",10.0,NULL,NULL,NULL,NULL,NULL,NULL
712,959,184674,"가구느낌 모자빠텐 발유 홈바의자, 블랙",30900,1294142331,False,36,4.0,209.0,False,가구느낌,0,32.0,NULL,NULL,NULL,NULL,NULL,NULL
713,961,184674,"퍼스웰 펠로스 미니주방수납장 500 렌지대(HP_137), 화이트",68000,1367599414,False,36,4.5,26.0,False,퍼스웰,착불배송,25.0,NULL,NULL,NULL,NULL,NULL,NULL
714,963,184674,"오트리 원목 회전 홈바의자, 화이트",32120,1422509058,True,7,4.5,27.0,False,,0,27.0,NULL,NULL,NULL,NULL,NULL,NULL
715,965,184674,"라로퍼니처 루아 대리석 2인용 원목 식탁 세트(식탁+의자2) 식탁세트, 단품",211000,1197934085,False,47,5.0,21.0,False,,착불배송,21.0,NULL,NULL,NULL,NULL,NULL,NULL
716,966,184674,한샘 미뉴엣 원목 식탁의자(2개입),119000,4381633816,False,19,5.0,5.0,False,한샘,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL
717,967,184674,"THEJOA 모던테이블 600, 빈티지브라운",31900,4389477128,True,5,4.5,64.0,False,,0,38.0,NULL,NULL,NULL,NULL,NULL,NULL
718,968,184674,"슈와츠코리아 높이조절 다용도 수납 밥솥 전자렌지 선반, 블랙",26900,4695808808,False,0,5.0,5.0,False,슈와츠코리아,"3,000",6.0,NULL,NULL,NULL,NULL,NULL,NULL
719,969,184674,"맥스 800 다용도렌지대 주방수납장, 네이비",119900,1743614663,False,53,5.0,7.0,False,,착불배송,7.0,NULL,NULL,NULL,NULL,NULL,NULL
720,971,184674,"오홀리브 액자 테이블 중 72 x 48 x 27 cm, 해바라기",23650,2069876090,True,0,5.0,13.0,False,오홀리브,0,11.0,NULL,NULL,NULL,NULL,NULL,NULL
721,972,184674,"케렌시아 콘솔 슬림테이블 1200, Q07_마블(FD)",47900,241856592,False,30,4.0,28.0,False,제련공단,0,18.0,NULL,NULL,NULL,모던/심플,NULL,NULL
722,973,184674,"위드퍼니처 멀바우S 700 x 600 사각 2인 디자인 식탁 테이블, 멀바우",45000,2045386089,True,11,4.5,8.0,False,,,8.0,NULL,NULL,NULL,NULL,NULL,NULL
723,975,184674,"THEJOA 상판 티테이블 디자인식탁 빈티지책상 DIY 주문제작 식탁/티테이블/책상/밥상, 1.LPM-원목-600×600상판",19900,2360870629,False,23,4.0,4.0,False,,착불배송,4.0,NULL,NULL,NULL,NULL,NULL,NULL
724,980,184674,"삼익가구 [삼익가구]모어 2인용 마블 수납식탁 식탁/테이블>>식탁, 라이트그레이",93900,255558190,False,44,4.5,38.0,False,삼익가구,착불배송,26.0,NULL,NULL,NULL,모던/심플,NULL,NULL
725,982,184674,"THEJOA 30각 LPM 600 티 테이블, 클래식(상판), 블랙(다리)",37520,130339472,True,3,4.0,31.0,False,,0,15.0,600 x 600 x 720 mm,NULL,합성목재,NULL,60cm,정사각형
726,983,184674,"트리팜 LPM 높이조절 접이식 테이블 특대 800, 화이트",22610,187613578,True,5,4.5,37.0,False,,0,10.0,NULL,NULL,NULL,NULL,NULL,NULL
727,984,184674,"[한샘] 시오 체어 1+1 (4종/택1), 시오 체어_화이트_2P 세트(A)",57900,4695922972,False,30,4.5,2.0,False,한샘,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
728,987,184674,"동서가구 LV모던 하이그로시 2인용 내추럴식탁 DF632635, 1세트",119000,5934381,False,0,4.5,25.0,False,동서가구,착불배송,8.0,NULL,NULL,원목,NULL,NULL,NULL
729,989,184674,리바트 뉴시나몬 2인 원목 식탁세트(원목의자2개),211980,7302725,False,39,4.5,23.0,False,리바트,0,9.0,NULL,브라운,원목,NULL,NULL,직사각형
730,991,184674,"오홀리브 액자테이블 중 72 x 48 x 27 cm 기본다리, 레드링고",20310,4590038153,True,9,4.5,15.0,False,오홀리브,0,14.0,NULL,NULL,NULL,NULL,NULL,NULL
731,992,184674,"이케아 MUDDUS 무두스 접이식테이블, 화이트 801.607.92",73900,165833792,False,0,4.5,5.0,False,이케아,착불배송,1.0,NULL,화이트,NULL,모던/심플,NULL,NULL
732,993,184674,"21세기트랜드 각도조절 베드 테이블, 혼합색상",22400,1593602996,True,0,4.5,5.0,False,21세기트랜드,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL
733,994,184674,"가구가구또가구 화일 조절발 상다리 높이조절발, 진회색",650,5132147,False,0,4.5,108.0,False,,"2,500",55.0,69mmX55mm,NULL,플라스틱,NULL,NULL,NULL
734,995,184674,"하이앤드리 두아 800 주방수납장 상부장 하부장 상부장세트 높은 키큰 주방그릇장 부엌장 전자렌지수납장 밥솥렌지대, 화이트",129000,1436267310,False,38,4.0,11.0,False,,착불배송,11.0,NULL,NULL,NULL,모던/심플,NULL,NULL
