,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,인테리어,행거 종류,행거 타입,거울
264,311,184600,"까사마루 미엘레 1단 선반 행거, 화이트",29900,284843167,True,9,5.0,56.0,False,까사마루,0,12.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
265,313,184600,"루미 2단 트리플행거 스탠드 행거 옷걸이, 루미2단트리플행거_화이트",21900,321987637,False,0,4.0,115.0,False,루미,0,66.0,NULL,화이트,철제,NULL,스탠드/이동식,NULL,NULL
266,314,184600,"[왕자행거] 왕자 대형트윈커텐 행거-32mm[인터넷], 색상:없음 / 무늬:없음",83510,103166531,False,4,4.5,90.0,False,,0,37.0,NULL,NULL,NULL,모던/심플,설치형,NULL,NULL
267,316,184600,"가쯔 프리미엄 이동식 더블 스탠드행거, 화이트",18510,31749115,True,1,4.0,29.0,False,가쯔,0,16.0,92.2*182.8cm,화이트,철제,NULL,NULL,NULL,NULL
268,318,184600,"에스파스 스텐드형 옷걸이 골프 91, 화이트",19220,159015012,True,51,4.5,128.0,False,에스파스,0,65.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
269,319,184600,"모노플랫 와이드 선반 A자 스탠드행거, 화이트 + 우드",34780,1658929218,True,17,3.5,18.0,False,모노플랫,0,18.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
270,320,184600,"프라임 골드 드레스룸 3p, 크림화이트",82370,1315671180,True,11,4.5,65.0,False,,0,64.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
271,321,184600,"리베 스마트 폴딩 드레스룸 행거1+1 접이식 이동식, 아이보리 1+1",129000,2299827917,False,0,4.5,23.0,False,,0,23.0,NULL,NULL,NULL,모던/심플,NULL,NULL,NULL
272,322,184600,"301 선반 3단 튼튼행거, 블랙",26020,4758982657,True,16,4.5,7.0,False,,0,7.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
273,323,184600,"이케아 RIGGA 옷걸이행거, 화이트",35210,15244121,False,0,4.5,574.0,False,,착불배송,29.0,NULL,화이트,NULL,NULL,NULL,NULL,NULL
274,324,184600,"가팡 원목 이동식 이동 옷걸이 행거 100, 월넛",62900,1727935348,True,0,2.5,28.0,False,가팡,0,28.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
275,325,184600,"브리즈 이동접이식 2단 행거 BR702, 블랙",39090,646965,True,1,4.0,416.0,False,씨에스리빙,0,48.0,71 ~ 120.5 x 53.5 x 134.5 cm,블랙,철제,NULL,NULL,NULL,NULL
276,326,184600,"[국내배송] 간이탈의실 피팅룸 이동식 탈의실 조립식 스탠드형 원형, 무광딥그린",79900,4378921358,False,0,3.5,4.0,False,,"10,000",4.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
277,327,184600,"스피드랙 더 행거 1200 x 400 x 2100 3단, 블랙",73800,6388944,False,0,4.0,646.0,False,스피드랙,0,135.0,NULL,블랙,철제,NULL,NULL,NULL,NULL
278,328,184600,"시스맥스 마이룸 월후크 5구 67505, 그레이",6840,119825741,True,0,4.5,161.0,False,시스맥스,0,104.0,본품선택,그레이,NULL,모던/심플,NULL,NULL,NULL
279,329,184600,"스텐레스 이동식 행거 NT-2001, 화이트",24900,4758982822,True,0,4.5,5.0,False,,0,5.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
280,330,184600,"정리인홈 골퍼911 스탠드 행거 화이트, 단품",24900,5275121554,False,0,4.0,4.0,False,정리인홈,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
281,332,184600,"베스트리빙 2X2 수납형 더블행거, 화이트",53490,30252456,True,3,4.0,183.0,False,베스트리빙,0,34.0,가로 850 mm x 세로 1290~1640 mm x 폭 450 mm,화이트,플라스틱,NULL,NULL,NULL,NULL
282,333,184600,"소프시스 튜브 이동식 행거, 티크판넬 + 화이트프레임",47220,26591139,True,0,4.5,445.0,False,소프시스,0,64.0,803 x 480 x 1710 mm,화이트,PB + 철제,NULL,NULL,NULL,NULL
283,334,184600,"왕자행거 점보 코너 4단 조절행거, 아이보리실버",73530,113856237,False,5,4.5,140.0,False,왕자행거,0,47.0,NULL,NULL,NULL,모던/심플,설치형,NULL,NULL
284,335,184600,"리우리빙 3단 튼튼한 행거 + 집게 세트, 블랙앤화이트",49900,4735793598,True,0,5.0,6.0,False,리우리빙,0,6.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
285,336,184600,"보네르퍼니처 곰돌이 오픈 행거, 네츄럴",42590,2152655,True,13,4.0,105.0,False,,0,17.0,74.5 x 22 x 101 cm,브라운,원목,NULL,NULL,NULL,NULL
286,338,184600,"트레벨 그란데 수납선반 스탠드행거, 블랙",23660,290948878,True,3,4.0,247.0,False,트레벨,0,95.0,90 x 43.3 x 140 cm,블랙,철제,NULL,NULL,NULL,NULL
287,339,184600,"하우스데이 나사방식 폭조절 김치냉장고 2단선반, 혼합 색상",41270,24012332,True,20,4.5,181.0,False,,0,35.0,1200 x 400 x 2600 mm,화이트,철제,NULL,NULL,NULL,NULL
288,340,184600,"가화행거 2단 옷걸이 팔행거, 아이보리 + 검정",19080,143070559,True,2,4.0,336.0,False,,0,152.0,NULL,화이트,NULL,모던/심플,NULL,NULL,거울 없음
289,341,184600,"가격표 집게, 화이트, 1개",1200,124856071,False,0,5.0,3.0,False,,"2,500",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
290,343,184600,"키친아트 도어후크2단 문걸이도어훅 방문옷걸이 도어훅옷걸이 국내산도어훅, 본상품선택",12900,159308683,False,0,4.5,51.0,False,키친아트,0,15.0,본상품선택,NULL,NULL,NULL,NULL,NULL,NULL
291,344,184600,"홈앤하우스 옷장안 대3단 행거, 아이보리",14900,235337,True,37,4.0,225.0,False,홈앤하우스,0,28.0,30 x 30 x 116 cm,화이트,PP,NULL,NULL,NULL,NULL
292,345,184600,"왕자행거 점보 일자4단조절행거, 아이보리 + 실버",64500,113856265,False,0,5.0,31.0,False,왕자행거,0,11.0,NULL,NULL,NULL,모던/심플,설치형,NULL,NULL
293,348,184600,"리우리빙 5단 튼튼한 행거 + 집게 세트, 블랙",67360,4735793835,True,4,3.0,4.0,False,리우리빙,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
294,349,184600,"가화홈시스 6단 옷걸이 트리플 커튼형 행거 LB4600STC, 기둥(아이보리) + 부품(검정) + 커튼(브라운)",85500,205424069,True,0,4.0,81.0,False,가화홈시스,0,23.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
295,350,184600,"제이에스리빙 철제 1단 2단 행거 시스템 드레스룸 스탠드 옷걸이 수납형 고정식 엔틱 대형 조립식 서랍형 오픈 정리함 고급형 미니 비키니 수납 옷장 이동식 헹거 옷 옷걸이행거 정리, 86*174*44 폴인 가방걸이 행거",29300,1556755135,False,10,3.5,13.0,False,,0,13.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
296,351,184600,"이소품 도트리프 철제 스탠드행거 소, 화이트",28900,154222085,True,17,4.0,28.0,False,이소품,0,21.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
297,352,184600,"에보니아 708 2단 와이드 메탈 행거, 블랙",19200,1925618321,True,11,4.5,8.0,False,에보니아,0,8.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
298,353,184600,"분홍맘 이동식 원목 스탠드 옷걸이 나무 일자 행거, 원목 스탠드 옷걸이-화이트",25900,1567650935,False,0,4.5,9.0,False,,0,9.0,가로360mmx세로1750mmx옷걸이봉102mm,화이트,원목,모던/심플,NULL,NULL,NULL
299,354,184600,"트레벨 와이드 메이플 더블 행거, 화이트",30290,205065877,True,4,4.0,60.0,False,트레벨,0,25.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
300,356,184600,리빙해피 슬라이드 세탁기 선반 2단 폭조절,31990,2011367005,True,2,3.5,7.0,False,리빙해피,0,7.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
301,357,184600,"키모 스틸 수납 행거 1600, KM-T6430",48900,66699702,False,12,4.0,218.0,False,키모,0,76.0,NULL,NULL,NULL,모던/심플,스탠드/이동식,NULL,NULL
302,358,184600,"제이픽스 아이언 원목 철제 선반 6단, 화이트",57100,113862100,True,42,4.5,18.0,False,제이픽스,0,14.0,400x350x1625,화이트,원목+철제,NULL,NULL,NULL,NULL
303,359,184600,"리우리빙 2단 조절 행거 + 집게 세트, 블랙",27900,2315507109,True,0,3.0,4.0,False,리우리빙,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
304,360,184600,"로얄 스탠드옷걸이 철제행거 행거옷걸이, 01_로얄 스탠드 옷걸이:화이트",29900,146264746,False,0,4.5,18.0,False,,"4,000",14.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
305,361,184600,정리인홈 WELL 810 이동식 행거,30720,2076157960,False,4,4.5,54.0,False,정리인홈,0,54.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
306,362,184600,"엠에프매직하우스 무볼트 드레스룸 코너행거, 화이트",27900,5416441185,False,0,4.5,4.0,False,엠에프매직하우스,0,4.0,50 x 50 x 193 cm,화이트,플라스틱,NULL,NULL,NULL,NULL
307,363,184600,"리우리빙 3단 조절 행거 + 집게 세트, 블랙",40900,4735793715,True,0,4.0,4.0,False,리우리빙,0,4.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
308,364,184600,"가화홈시스 바구니형 2단 이동행거 WMH2001, 우드",38570,50737951,True,0,4.5,78.0,False,,0,12.0,행거,NULL,철제,NULL,NULL,NULL,거울 없음
309,365,184600,리벤스 드레스룸 행거 선반 3단 화이트,34270,82250509,True,37,4.0,560.0,False,리벤스,0,86.0,60 x 35 x 180cm,화이트,NULL,NULL,NULL,NULL,NULL
310,366,184600,"멀티행거 아기옷장 베이비장 키즈행거 아기수납장, 단품",53800,304295922,False,0,4.0,8.0,False,라이크하우스,0,8.0,NULL,NULL,NULL,모던/심플,스탠드/이동식,NULL,NULL
311,367,184600,"라이프인컴퍼니 모던 이동식 행거, 샌드그레이 + 아이보리",10360,95826096,True,0,3.5,322.0,False,,0,27.0,75 x 80~145 x 43 cm,화이트,NULL,NULL,NULL,NULL,NULL
312,368,184600,"엠에프매직하우스 윈도우 커버형 2단 싱글 행거, 라이트그레이",30940,1758119053,True,0,4.5,38.0,False,엠에프매직하우스,0,23.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
313,370,184600,"숲속애 삼각다리 스탠드 옷걸이, 원목",21820,318923381,True,4,4.5,25.0,False,숲속애,0,6.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,371,184600,정리인홈 솔리드 1200 이동식 2단 행거,39790,1396227924,True,3,4.0,11.0,False,정리인홈,0,11.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
315,373,184600,"은스홈 드레스룸 1단 행거 500, 화이트",18800,1319908823,True,0,5.0,5.0,False,,0,6.0,570 x 900~1650 mm,NULL,스테인레스/철파이프/ABS/PVC/PP,모던/심플,NULL,NULL,NULL
316,374,184600,"우리행거 클래식 고정식 2단 행거 WCL 3202 32mm, 아이보리",20490,1727156326,True,6,4.5,25.0,False,,0,24.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
317,375,184600,"코끼리리빙 1단 행거, 블랙",14900,260412996,True,0,5.0,7.0,False,코끼리리빙,0,7.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
318,376,184600,"베스트리빙 원목 1단 행거, 내츄럴",30900,37852155,True,0,3.5,128.0,False,베스트리빙,0,13.0,1205 x 600 x 340 mm,브라운,원목,NULL,NULL,NULL,NULL
319,377,184600,"룸앤홈 노르딕 스탠드행거, 화이트",46500,25379410,False,0,4.5,905.0,False,룸앤홈,0,117.0,400 x 410 x 1400 mm,화이트,철제,NULL,NULL,NULL,NULL
320,378,184600,"트레벨 그란데 스탠드 2단 옷걸이행거, 블랙",23840,232878653,True,0,3.5,310.0,False,트레벨,0,109.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
321,379,184600,"가화홈시스 4단 옷걸이 더블커튼 행거 LB3400SDC, 기둥(아이보리) + 부품(검정) + 커튼(브라운)",53940,205424026,True,4,4.0,61.0,False,가화홈시스,0,16.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
322,380,184600,"양다리행거 벽걸이 행거 벽옷걸이 선반 벽행거 빨래건조대 창문, 2. 양다리행거(중)",11800,1392432404,False,0,4.5,19.0,False,,"3,000",16.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
323,381,184600,"하우스플랜 2단 행거, 그레이",29000,1597386179,False,0,5.0,11.0,False,유아이티,0,11.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
324,382,184600,"왕자 네오스페이스 베이직4단-선택형, 1.화이트(799)",40400,214551638,False,0,4.5,11.0,False,,0,4.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
325,383,184600,"심플룸 집모양 아기 유아 키즈 행거 어린이, 행거단품",23000,5470283744,False,8,5.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
326,384,184600,"왕자 세탁기2단선반, 없음",31830,1187174404,False,4,4.5,8.0,False,,0,7.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
327,385,184600,가화행거 바구니2단 선반 행거,26100,20055668,True,1,4.0,42.0,False,,0,14.0,너비 85cm,화이트,철제,NULL,NULL,NULL,거울 없음
328,386,184600,"코끼리 일자 철제 조립형 디귿자 발판 스탠드 행거, 블랙",29380,4866957208,True,0,4.5,3.0,False,마다메이드,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
329,387,184600,"데코즈인 프리미엄 이동식 행거 2001, 화이트",21010,11121687,True,7,4.0,640.0,False,,0,73.0,1380 x 1650 mm,화이트,철제,NULL,NULL,NULL,NULL
330,388,184600,"하우스데이 폴행거, 아이보리함마톤",14880,206003181,True,31,4.5,64.0,False,,0,38.0,NULL,NULL,NULL,NULL,폴/기둥식,NULL,NULL
331,389,184600,"신촌가구 뷰티 원목 스탠드옷걸이, 1개",39900,2069372,False,0,4.5,199.0,False,신촌가구,0,29.0,NULL,브라운,원목,내추럴,NULL,NULL,NULL
332,391,184600,"제이에스리빙 철제 행거 옷걸이 이동식 스탠드 드레스룸 엔틱 시스템 오픈 대형 조립식 고급형 수납 옷장 헹거 튼튼한 옷 정리 옷걸이행거, 86*45*170 레이 커튼 행거",39800,1885692920,False,33,3.0,5.0,False,,0,5.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
333,392,184600,"가화홈시스 실속 기본형 4단 옷걸이 행거 NLB3400, 기둥(아이보리) + 부품(검정)",27600,205424234,True,0,4.5,10.0,False,가화홈시스,0,8.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
334,394,184600,"이지온 드레스룸 고정 행거 EO-202SD, 화이트",35960,2234215091,True,2,5.0,6.0,False,이지온,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
335,395,184600,"가쯔 메탈 선반수납장 3단 750, 화이트",22470,18667191,True,1,4.5,128.0,False,가쯔,0,32.0,본품선택,화이트,NULL,NULL,NULL,NULL,NULL
336,396,184600,"트레벨 시스템랙 수납옷걸이 행거 1800-3단, 화이트",88700,1744874495,True,0,3.5,29.0,False,트레벨,0,30.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
337,397,184600,"[K쇼핑][조립NO] 모션봉 2개! 홈트리 폴딩 드레스룸 행거 1+1세트 (아이보리or브라운), 브라운",129270,5140760827,False,7,5.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,398,184600,"데코 행거 2단, 블랙",19280,3680777,False,11,4.0,1820.0,False,데코,0,157.0,폭 115cm x 높이 260cm,화이트,철제,NULL,NULL,NULL,NULL
339,399,184600,"좁은 공간 좁은방 높이조절 높은 행거 헹거 멀티 원룸, 행거 1005호",43900,1305262372,False,0,5.0,6.0,False,,"2,500",6.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
340,400,184600,"아이리스 접이식 파티션행거 PI-O150, 블랙",49900,1271064915,True,0,4.5,34.0,False,아이리스,0,27.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
341,401,184600,"하이목스 [무료배송]고급원목양면행거(하이 로우) 스탠드행거 옷걸이 행거, 03내츄럴(하이)",45000,184752801,False,0,5.0,17.0,False,,0,15.0,외경(765*330*1040m/m),내츄럴,고무나무 원목,NULL,NULL,NULL,NULL
342,402,184600,"브리즈 이동 접이식 3단행거, 화이트",45800,400692,True,8,4.0,376.0,False,씨에스리빙,0,61.0,85~153 x 145~190 cm,화이트,스테인리스,NULL,NULL,NULL,NULL
343,403,184600,"키모 르네 행거 일반형, 블랙",41900,266789721,False,6,4.5,40.0,False,키모,0,39.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
344,404,184600,"더준 사다리 소나무 원목 행거스탠드 옷걸이 행거, 4단",29800,1886716930,False,3,4.0,9.0,False,더준,0,9.0,NULL,NULL,원목,NULL,NULL,NULL,NULL
345,405,184600,"가화홈시스 우드 5단 바구니수납 드레스룸 트리플커튼 행거 WSLB4502STC, 기둥(우드) + 부품(검정) + 커튼(브라운)",100160,205424212,True,0,4.5,25.0,False,가화홈시스,0,12.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
346,407,184600,"쉘빙스토리 철제 2단 행거 1400mm MS-3 + 고무망치, 블랙프레임",61640,1900339646,True,8,5.0,39.0,False,,0,39.0,1440 x 400 x 2020 mm,NULL,철제,NULL,스탠드/이동식,NULL,NULL
347,411,184600,"라이팜 스탠드 옷걸이 912, 블랙",23010,38095025,True,4,4.0,132.0,False,,0,15.0,(받침대)480×(높이)1650mm,블랙,철제,모던/심플,NULL,NULL,NULL
348,412,184600,"우리행거 클래식 4단 고정 행거 32mm WCL3204, 아이보리 함마톤 분체도장",29310,1730978329,True,10,4.0,18.0,False,,0,15.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
349,413,184600,"오에이데스크 원목 스탠드 옷걸이 타입 B, WOOD",15900,51410097,True,46,3.5,109.0,False,,0,48.0,50 x 175 cm,베이지,원목,NULL,NULL,NULL,NULL
350,414,184600,"스피드랙 더 행거 3단 행거봉 2개 800 x 400 x 2100 mm, 화이트",56900,9138951,False,0,4.5,234.0,False,스피드랙,0,60.0,3단(800 x 400 x 2100mm),화이트,철제,NULL,NULL,NULL,NULL
351,415,184600,"수납공간 완벽 한손행거, 화이트",22400,1658311977,True,0,4.0,55.0,False,,0,55.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
352,416,184600,"왕자행거 네오스페이스 어바웃드레스룸 4P 커튼형행거, 어반그레이",143780,113855150,False,6,4.5,202.0,False,왕자행거,0,37.0,2.어반그레이(754-CG),NULL,NULL,모던/심플,설치형,NULL,NULL
353,417,184600,"[왕자행거] 왕자 네오스페이스 미니3단행거_화이트_827, 상세 설명 참조",27360,114232011,False,0,4.5,27.0,False,왕자행거,0,12.0,NULL,NULL,NULL,모던/심플,설치형,NULL,NULL
354,418,184600,"리우리빙 4단 스크류 행거 드레스룸 헹거 M사이즈, 01. 스크류 행거 4단(블랙) M",54900,246769827,False,0,4.5,61.0,False,리우리빙,0,21.0,NULL,NULL,NULL,모던/심플,설치형,NULL,NULL
355,419,184600,"하우스레시피 듀코 스탠다드 행거, 블랙",12900,9851196,True,34,3.5,64.0,False,하우스레시피,0,26.0,NULL,블랙,철제/스틸,NULL,NULL,NULL,NULL
356,421,184600,"모던 철재 옷걸이 행거, 블랙",20830,210788150,True,10,3.5,25.0,False,,0,22.0,NULL,블랙,NULL,NULL,스탠드/이동식,NULL,NULL
357,422,184600,"마켓비 KURUM 스탠드 행거 81130, 화이트",34900,1675345927,True,0,4.0,12.0,False,마켓비,0,12.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
358,423,184600,"스피드랙 V2 행거 3단 + 봉 2p 1100 x 400 x 2100 mm, 화이트(앵글)",77000,4691364681,True,0,4.5,2.0,False,스피드랙,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
359,424,184600,"세우는옷걸이 업그레이드 드레스룸 2단_9121, 기본",52580,6012603,True,20,4.5,143.0,False,,0,19.0,2500 x 1000mm,베이지,철제,NULL,NULL,NULL,NULL
360,425,184600,"이소품 메이플 철제 사다리 행거, 화이트",33840,154222095,True,0,4.0,40.0,False,이소품,0,10.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
361,426,184600,"마켓비 SOPHIE 2단 선반행거, 라이트브라운",113520,1267231271,False,0,5.0,74.0,False,마켓비,0,71.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
362,427,184600,"코코디피 옷가게 의류매장용 이동식행거 옷걸이 용접 헹거 행거, 검정색",34900,24926581,False,0,5.0,35.0,False,,"10,000",15.0,NULL,블랙,철제,모던/심플,NULL,NULL,NULL
363,428,184600,"다용도 모던 행거, 베이직 행거 화이트",12000,5417308987,False,7,,,False,,"2,800",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
364,430,184600,"미니 2단 스탠드 헹거 철제 파이프 튼튼 선반 매장 원룸 옷가게 옷걸이 행거, 블랙대형",41400,4698581920,False,30,4.0,5.0,False,,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
365,431,184600,"가쯔 네이쳐 스탠드 별 옷걸이, 별블랙",8270,2587277,True,7,4.0,752.0,False,가쯔,0,147.0,NULL,블랙,스테인리스,NULL,NULL,NULL,NULL
366,432,184600,"P00000GU 스탠다드 슬림 철재 이동식일자행거(가로50cm), 철제+화이트",36000,165620789,False,0,4.0,3.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
367,433,184600,"러블리 드레스형 2단 행거 38mm 베이직, 블랙 + 화이트",26000,112588381,True,15,4.0,37.0,False,러블리,0,11.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
368,434,184600,"먼데이하우스 순수원목, A행거 1단 (우드)",26900,128854280,False,0,4.0,142.0,False,먼데이하우스,0,46.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
369,435,184600,"가화홈시스 알루미늄 대용량 3단 다용도 선반행거 LBAL2030, 기둥(실버) + 부품(검정)",47420,205424048,True,0,4.5,34.0,False,가화홈시스,0,21.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
370,436,184600,"엠에프매직하우스 윈도우 커버형 190 더블 행거, 라이트그레이",35620,1758118992,True,0,4.5,28.0,False,엠에프매직하우스,0,26.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
371,438,184600,[가화행거]폭조절4단수납선반행거(LB2040),38530,90169676,False,14,4.5,96.0,False,,0,33.0,NULL,NULL,철제,NULL,NULL,NULL,NULL
372,439,184600,"위즈홈 논슬립 바지걸이 행거 20P, 화이트",29900,150513568,False,0,4.5,16.0,False,위즈홈,0,5.0,NULL,NULL,NULL,모던/심플,NULL,NULL,NULL
373,440,184600,"프리메이드 프라임 2단 행거 와이드, 오크",65000,270118599,False,0,4.0,19.0,False,프리메이드,0,15.0,NULL,NULL,NULL,NULL,NULL,NULL,거울 없음
374,441,184600,"논슬립 바지걸이 이동식 행거 2단 40P, 화이트",53260,5468849202,False,2,,,False,,0,,NULL,화이트,NULL,NULL,NULL,NULL,NULL
375,442,184600,"[왕자행거] 왕자 네오스페이스(오크콤비 미니)-색상선택형, 색상:1.우드화이트(769)",33900,113854967,False,0,4.5,38.0,False,왕자행거,0,28.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
376,443,184600,"왕자 네오스페이스 베이직 코너4단-선택형, 1.화이트(824)",46100,214551414,False,0,5.0,8.0,False,,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
377,444,184600,가쯔 프리미엄이동식더블행거,15490,4790212,True,6,4.0,144.0,False,가쯔,0,32.0,79.7 x 32.8 x 98.8~182.8 cm,블랙,철제,NULL,NULL,NULL,NULL
378,445,184600,"아이리스 모던 선반행거 PI-B4, 블랙",54900,108626545,True,0,4.0,217.0,False,아이리스,0,114.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
379,446,184600,가화행거 우드 3단 선반형 드레스룸 행거 B-오렌지,80750,71602734,True,0,4.0,30.0,False,,0,17.0,너비 150~180cm,우드,철제,NULL,NULL,NULL,NULL
380,447,184600,"리베 스마트 폴딩 드레스룸 행거 접이식 이동식, 아이보리",65900,2299365576,False,33,4.0,4.0,False,,0,4.0,NULL,NULL,NULL,모던/심플,NULL,NULL,NULL
381,449,184600,"엠에프매직하우스 윈도우 커버형 2단 트리플 행거, 그레이",47780,1758118951,True,0,5.0,45.0,False,엠에프매직하우스,0,45.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
382,450,184600,"에스파스 이동식 옷걸이행거 815, 혼합 색상",17950,233397028,True,40,3.5,18.0,False,에스파스,0,10.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
383,451,184600,"제이에스리빙 원목 1단 2단 행거 시스템 드레스룸 스탠드 옷걸이 고정식 엔틱 대형 조립식 오픈 정리함 고급형 미니 비키니 수납 튼튼한 옷장, 브라운",25800,1894236690,False,41,4.0,10.0,False,,0,10.0,33*25*162,브라운,대나무 원목,내추럴,NULL,NULL,NULL
384,453,184600,"마켓비 BRUG 양복걸이행거 KS1003/LDR, 화이트",33250,1669566,False,5,4.5,186.0,False,마켓비,0,7.0,43 x 46 x 145cm,화이트,철제,NULL,NULL,NULL,NULL
385,454,184600,"[천삼백케이] [왕자행거_홈앤하우스] 왕자 프리미엄 우드2단행거, 단품",37700,4536245710,False,0,4.5,25.0,False,,0,17.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
386,455,184600,"홈앤하우스 레인지 프라임 이동식 행거, 블랙",16160,80234066,True,37,4.0,320.0,False,홈앤하우스,0,71.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
387,456,184600,"제이에스리빙 철제 1단 2단 행거 시스템 드레스룸 스탠드 옷걸이 수납형 고정식 엔틱 대형 조립식 서랍형 오픈 정리함 고급형 미니 비키니 수납 옷장, 아스타 윙 행거-기본",17900,1785641123,False,30,4.0,3.0,False,,0,2.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
388,458,184600,"심플 이동식 높이조절 스텐 행거 1단 가로 80cm, 혼합색상",10800,4890822330,True,0,4.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
389,459,184600,"아이템톡 논슬립 바지걸이 카트형 행거 + 옷걸이 20p 세트, 블랙",29900,5222211308,True,0,3.0,1.0,False,,0,1.0,"행거(945 x 385 x 800 mm), 옷걸이(325mm)",NULL,NULL,NULL,NULL,NULL,NULL
390,461,184600,"키친아트 도어후크2단 문걸이도어훅 방문옷걸이 도어훅옷걸이 국내산도어훅, 본상품선택",12900,13122371,False,0,4.5,73.0,False,키친아트,0,12.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
391,462,184600,"네이쳐리빙 논슬립 2단 바지걸이 카트형 행거, 혼합색상",28900,2304021289,True,17,5.0,2.0,False,네이쳐리빙,0,2.0,76 x 36 x 79 cm,그레이,스틸 + PVC + PP,NULL,NULL,NULL,NULL
392,463,184600,"썬데코 우드레핑 4단 행거, 오크우드/우드",41880,2790881,True,0,4.0,670.0,False,썬데코,0,213.0,2600 x 2650 mm,브라운,철제,NULL,NULL,NULL,NULL
393,464,184600,"우리행거 알루미늄 행거 2단 38mm WPR AL3802, 은색 메탈릭",30600,4738863897,True,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
