,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,형태,바퀴
289,394,184625,"미곳간 철제2단협탁 다용도테이블 사이드협탁 거실 협탁, 소노클린(PB)",40000,107009764,False,20,4.5,34.0,False,,"5,000",9.0,400*300*350,멀티(혼합)컬러,합성목재,NULL,NULL
290,395,184625,"침대옆 선반 협탁 온수매트 미니 좁은 낮은 우드 서랍장 침대 수납장, 화이트",16700,2349113056,False,0,4.5,3.0,False,,"10,000",3.0,NULL,NULL,NULL,NULL,NULL
291,396,184625,"아이엘컴퍼니 고무나무 원목 사이드 테이블, 내추럴",40000,201027744,True,18,4.5,82.0,False,,0,44.0,NULL,NULL,NULL,NULL,NULL
292,397,184625,"OMT 접이식 거실 소파 테이블 좌식겸용 높이각도조절 ONA-S1, 블랙",27900,1236963640,False,0,4.0,28.0,False,,"2,500",26.0,NULL,NULL,NULL,NULL,NULL
293,400,184625,"Dec.18 136번 침대 책상 컴퓨터 책상 심플 홈룸 숙소 게으른 사람 침대 탁자로 책상 이동Z, 그래 픽 100 * 40 * 80 주문 색상",49300,4633687899,False,0,4.5,5.0,False,다소미얼,0,5.0,NULL,NULL,NULL,NULL,NULL
294,401,184625,"사이드테이블 원목 이동식 쇼파 간이 보조 협탁 좌식 소파 원형 슬림 미니 스툴 보조책상, 커피",48000,2197146628,False,39,5.0,11.0,False,,0,11.0,NULL,브라운,원목,타원형,바퀴없음
295,402,184625,"마켓비 NETUD 원목수납테이블 98 x 50 cm, 아카시아",99120,1910469334,True,7,4.5,22.0,False,마켓비,0,13.0,NULL,NULL,NULL,NULL,NULL
296,403,184625,"인디우드 모던 800 리프트 테이블, 블랙",92000,4774769669,True,0,1.0,3.0,False,인디우드,0,3.0,NULL,NULL,NULL,NULL,NULL
297,404,184625,"다니엘우드 침대사이드테이블 원목 틈새선반 다용도 장식장 진열대 사이드테이블, 다용도 틈새선반(1개)",34900,1214210147,False,30,4.0,30.0,False,다니엘우드,착불배송,25.0,NULL,NULL,NULL,직사각형,바퀴없음
298,405,184625,"OA데스크 접이식 원형테이블-소 티테이블 보조 간이 사이드테이블, 우드[OT023]",25900,31750072,False,0,4.5,93.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL
299,406,184625,"메종드꼼마 라운드 접이식 테이블 3colors 2size, L 화이트",32900,1478934419,False,15,5.0,10.0,False,,"5,000",7.0,NULL,NULL,NULL,NULL,NULL
300,408,184625,"라탄협탁 침대옆선반 원목 침대 협탁, 브라운",23500,1328182352,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL
301,409,184625,"룸앤홈 지노 위빙 사각 테이블 M, 내추럴화이트",19000,219407935,True,0,4.0,64.0,False,룸앤홈,0,25.0,NULL,NULL,NULL,NULL,NULL
302,410,184625,홈페리 아트 원목 테이블 2,48400,1744870892,True,0,5.0,4.0,False,홈페리,0,2.0,NULL,NULL,NULL,NULL,NULL
303,412,184625,"우진보드 이동식 소파 침대 사이드테이블, PVC, 기본",26900,4549008662,False,0,5.0,5.0,False,,0,5.0,NULL,NULL,NULL,NULL,NULL
304,413,184625,"디홀릭 멀바우 2인 카페테이블, 내츄럴 + 블랙",53800,39501376,True,0,4.0,41.0,False,디홀릭,0,4.0,60 x 60 x 70 cm,브라운,합성목재,정사각형,NULL
305,415,184625,"앳홈 스퀘어 협탁 중형, 블랙",32900,1287649158,True,5,4.0,21.0,False,Athome,0,16.0,NULL,NULL,NULL,NULL,NULL
306,416,184625,"룸앤홈 라인 수납 테이블 M, 블랙",27290,19417851,True,17,4.5,126.0,False,룸앤홈,0,13.0,M,블랙,프레임 철제 + 상판 소나무,원통형,NULL
307,418,184625,"하이퍼 이동식 사이드 테이블 60 x 40 cm, A Type",17900,4918416134,False,0,5.0,1.0,False,,"2,500",1.0,NULL,NULL,NULL,NULL,NULL
308,420,184625,"청사초롱 원형 거실 쇼파 티 테이블 4color, 워시그레이",168000,1407274093,False,0,4.5,12.0,False,,착불배송,12.0,NULL,그레이,NULL,원형,NULL
309,421,184625,"지엠퍼니처 플로윙 화이트 원형 식탁 테이블 600 800 (2인용/4인용), 플로윙 600 화이트+화이트",53900,124781675,False,45,4.0,14.0,False,지엠퍼니처,착불배송,6.0,600xH730,화이트,합성목재,원형,NULL
310,422,184625,"그라지에가구 벨라 협탁, 도어형, 네이비",55900,2111576684,False,23,4.5,21.0,False,,착불배송,21.0,NULL,NULL,NULL,NULL,NULL
311,423,184625,"조은세상 편백나무 원목 강철 테이블 600 x 450 mm, 내추럴",50320,1592405125,True,0,4.0,8.0,False,조은세상,0,6.0,NULL,NULL,NULL,NULL,NULL
312,424,184625,"이케아 VITTSJO 빗셰 노트북스탠드 35x65 cm 책상, 화이트 703.034.47",32900,1104837891,False,34,5.0,13.0,False,이케아,0,9.0,NULL,NULL,NULL,NULL,NULL
313,425,184625,"하늘창 로잔체어 골드 카페 화장대 식탁의자 패브릭 디자인 인테리어, 로잔체어-핑크",64800,167808027,False,17,4.5,31.0,False,하늘창가구,0,24.0,NULL,NULL,NULL,NULL,NULL
314,426,184625,"퍼니우드 E0등급 프리미엄보드 접이식테이블 좌식 테이블, 라운드 대(500X800) 핑크",32900,1606780101,False,0,4.5,22.0,False,,0,22.0,대,NULL,합성목재,NULL,NULL
315,427,184625,"오동나무 원목 미니술상 벤치 술잔 찻잔 선반 다기상, 티테이블",25660,5027735762,False,0,4.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL
316,429,184625,"아이리스코리아 1인 가구 포미시리즈 사이드테이블 협탁 WST-300, 오프화이트",27720,4745177655,True,30,5.0,2.0,False,아이리스,0,2.0,NULL,NULL,NULL,NULL,NULL
317,431,184625,"침대용 테이블 폴딩형 테이블 서랍형, 랜덤",10900,4708819643,False,31,5.0,7.0,False,,"3,000",7.0,NULL,NULL,NULL,NULL,NULL
318,432,184625,제이에스리빙 침대 협탁 침대옆 원목 우드 엔틱 사이드 테이블 간이 보조 서랍장 수납장 미니 선반 거실 침실 원룸 정리함 다용도 열쇠 2단 3단 W887 36x30x48,29700,1888353823,False,23,2.5,5.0,False,,0,5.0,36*30*48,우드,MDF,NULL,NULL
319,433,184625,"대형 도베르만 조각상 골드 선반 조형물 인테리어 장식품 북유럽 소품, 블랙",100490,4317080463,False,2,5.0,4.0,False,,0,4.0,NULL,NULL,NULL,NULL,NULL
320,434,184625,"핸즈퍼니쳐 리치 높은 2단 협탁, 화이트",20800,9646668,True,0,4.0,144.0,False,,0,45.0,400 x 400 x 340 mm,화이트,합성목재,NULL,NULL
321,435,184625,"예다움 뮌헨 소파 침대 사이드 테이블 협탁 600x400 사이드테이블, 뮌헨 소파 사이드 테이블 600x400-블랙 (C0423)",49900,169375142,False,0,5.0,37.0,False,예다움,"6,000",20.0,NULL,NULL,NULL,NULL,NULL
322,436,184625,"룸앤홈 지노 위빙 사각 테이블 S, 그레이",13360,226170335,True,41,4.5,82.0,False,룸앤홈,0,36.0,NULL,NULL,NULL,NULL,NULL
323,437,184625,"우드 데코 선반, 화이트",20900,343167317,True,8,4.5,73.0,False,,0,53.0,NULL,NULL,NULL,NULL,NULL
324,438,184625,"리프트테이블 1200 바퀴형, 블랙",125520,14553253,True,1,4.0,72.0,False,,0,12.0,NULL,블랙,합성목재,NULL,NULL
325,439,184625,"생활살림 모던 심플 철제 테이블, 블랙",25900,4797953500,True,0,4.5,2.0,False,생활살림,0,2.0,NULL,NULL,NULL,NULL,NULL
326,440,184625,"LPM 쌍다리형 접이식 테이블 900 x 600 mm, 마블 블랙",27620,2311884380,True,1,5.0,18.0,False,,0,18.0,NULL,NULL,NULL,NULL,NULL
327,441,184625,"100SU 사이드 이동식 테이블 대형, 브라운",93900,4829553937,True,0,5.0,4.0,False,,0,4.0,대형(870 x 400 x 600 m),NULL,NULL,NULL,바퀴없음
328,442,184625,[80조한정] 마블 1200 라운드 소파테이블 거실 좌식 BK,85000,1386861006,False,39,4.0,72.0,False,소담갤러리,0,41.0,NULL,화이트,철제,직사각형,NULL
329,443,184625,"코끼리리빙 다용도 사이드 원형 분리 카페 티테이블 KCT-4252, 화이트",17380,2011164868,True,1,5.0,1.0,False,코끼리리빙,0,1.0,NULL,NULL,NULL,NULL,NULL
330,444,184625,"삼익가구 노스 침대전용 원목 협탁, 그레이",73900,127375650,False,61,5.0,4.0,False,삼익가구,0,3.0,500x400x470,그레이,원목,NULL,NULL
331,445,184625,"원형 2단 다용도 테이블, 화이트 + 라이트베이지",33960,5268932074,True,0,4.0,44.0,False,21세기트랜드,0,44.0,NULL,NULL,NULL,원형,NULL
332,446,184625,"가구가구또가구 U자밴딩다리 식탁다리 책상다리 상다리 가구다리, U자밴딩다리(백색)",17500,5356074,False,0,4.0,46.0,False,,"3,000",13.0,NULL,블랙,NULL,직사각형,NULL
333,447,184625,"제이에스리빙 사무용책상 높은 원목 미니 노트북 이동식 책상 협탁 접이식 티 식탁 베드 트레이 좌식 간이 보조 높이 각도 조절 거실 튼튼한 사이드 테이블 R598-201, DT-300 베이직 하이 테이블",23800,2093600902,False,40,4.0,11.0,False,,0,1.0,가로48cm*폭37cm*높이60~94cm,"베이지,화이트","LPM가공 파티클보드, 스틸, 강화플라스틱",NULL,바퀴있음
334,448,184625,"마켓비 BAMTA 트레이 테이블 6043H72 대나무, 내추럴",45020,1552514445,True,0,4.5,10.0,False,마켓비,0,10.0,NULL,NULL,NULL,NULL,NULL
335,449,184625,"[무료배송]오픈기념 1800x600로아공방 접이식 테이블 대형 테이블 손님상 좌식탁 좌식상 집들이상, 원형길이조절 화이트, 화이트",106000,4679516824,False,47,5.0,15.0,False,,0,15.0,NULL,NULL,NULL,직사각형,NULL
336,450,184625,"플러스리빙 사이드 테이블 메이트, 화이트",18410,21552225,True,7,3.5,95.0,False,,0,15.0,53 x 45 x 52 cm,화이트,PP,직사각형,NULL
337,452,184625,"제이에스리빙 침대 협탁 원목 사이드 테이블 침대옆 엔틱 간이 보조 침실 거실 선반 서랍장 수납장 베드 쇼파 다용도 2단 3단 사각 L9855 46x30x36, 빈티지블루",23700,1950298104,False,52,3.5,9.0,False,,0,9.0,NULL,NULL,NULL,NULL,NULL
338,454,184625,"마티노가구 클리어 원목 2단 협탁, 그레이",38000,1654002480,False,45,4.0,27.0,False,마티노가구,착불배송,27.0,NULL,그레이,NULL,NULL,NULL
339,456,184625,"브런트 스틸 2단 소파 테이블, 체리브라운 + 블랙프레임",91000,64290272,False,0,4.0,346.0,False,,0,88.0,1200 x 600 x 420mm,브라운,NULL,직사각형,NULL
340,457,184625,"마켓비 GOSI 접이식테이블 60 SM-614, 래치드블랙",53300,8458162,False,0,4.0,163.0,False,마켓비,0,31.0,60 x 60 x 73 cm,블랙,합성목재,정사각형,NULL
341,458,184625,"케렌시아 소파테이블 티비다이 1200 좌탁/티테이블, Q05_아카시아(FD)",45900,4353365867,False,30,5.0,8.0,False,제련공단,0,5.0,NULL,NULL,NULL,NULL,NULL
342,460,184625,"리프트테이블 라운드형, 화이트 + 네츄럴 + 골드",169320,4876247916,True,1,3.0,6.0,False,,0,6.0,1000 x 560 x 362 cm,NULL,NULL,NULL,NULL
343,463,184625,"블루밍홈 좌식 쇼파테이블 1150, 블랙",35000,183870818,True,12,4.0,57.0,False,블루밍홈,0,35.0,NULL,NULL,NULL,NULL,NULL
344,465,184625,"마켓비 NETUD 원목수납테이블 50x50 아카시아, 단품",61000,1315175370,False,0,5.0,3.0,False,마켓비,"6,000",3.0,NULL,NULL,NULL,NULL,NULL
345,466,184625,"[일룸] 타우 사이드테이블(전면형), 아이보리(IVIIV)",79000,1060975229,False,0,4.5,6.0,False,일룸,0,5.0,NULL,NULL,NULL,NULL,NULL
346,467,184625,"룸앤홈 하겐 사각 테이블, 블랙",35110,140341103,True,41,2.5,57.0,False,룸앤홈,0,9.0,1000 x 500 x 350 mm,블랙,NULL,직사각형,NULL
347,468,184625,"아트랙 댄디 1000_1200 거실테이블/소파테이블, 블랙",94500,27004865,False,10,4.5,108.0,False,아트랙,착불배송,24.0,NULL,NULL,NULL,NULL,NULL
348,470,184625,"제이에스리빙 침대 침실 거실 침대옆 소파 2단 원목 우드 미니 바퀴 노트북 책상 협탁 식탁 좌식 간이 이동식 보조 거실 사이드 테이블 다용도 진열대 엔틱 30x60x60, 테디 바퀴 협탁",34700,1981709565,False,30,4.5,4.0,False,,0,4.0,NULL,NULL,NULL,NULL,NULL
349,471,184625,"블루밍홈 피티 좌식 이동식 테이블, 오크 + 화이트",18900,313343999,True,12,4.0,10.0,False,블루밍홈,0,7.0,NULL,NULL,NULL,NULL,NULL
350,472,184625,"아이린 침대틈새 사이드테이블 틈새수납, 틈새수납-A[기본형]-화이트",53500,1268514725,False,0,4.5,31.0,False,아이린,0,29.0,NULL,NULL,NULL,일자형,바퀴없음
351,473,184625,"리빙힙 앵귤러 테이블 XL, 베이지",69660,180956880,True,29,5.0,269.0,False,,0,86.0,110 x 55 x 32.5 cm,베이지,원목,직사각형,NULL
352,476,184625,벽 선반 테이블 좁고 긴 폭이 얇은 테이블 2 폭 좁은 주방 식탁 카페 창가 사이드 선반 침대 틈새,26700,1727591769,False,50,4.0,3.0,False,,"25,000",3.0,NULL,NULL,NULL,NULL,NULL
353,479,184625,홈페리 아카시아 원목테이블 대,57730,209423738,True,42,4.0,39.0,False,홈페리,0,16.0,NULL,NULL,NULL,NULL,NULL
354,480,184625,"블랙 철제 다리 접이식 테이블 1000 x 600 mm, 마블링",77000,2138761548,True,0,5.0,18.0,False,,0,14.0,NULL,NULL,NULL,NULL,NULL
355,483,184625,"북유럽 소형 쇼파 침대 탁자 원목 철제 티 사이드 테이블, 블랙+블랙프레임",25000,5305623606,False,0,5.0,1.0,False,,"10,000",1.0,NULL,NULL,NULL,NULL,NULL
356,484,184625,"제이앤제이 모던 리프트 소파 테이블 800, 화이트",92000,139025221,True,0,3.5,30.0,False,제이앤제이,0,11.0,W800*D600*H380(mm),NULL,합성목재,NULL,NULL
357,488,184625,"리빙위드유 1인용 접이식 테이블 보조 책상, 아이보리",23700,294822440,False,21,4.0,7.0,False,,0,3.0,60 x 40 x 70,NULL,MDF,NULL,바퀴없음
358,489,184625,"조은세상 딜리스 좌식 테이블 1200 x 480 mm, 화이트",37500,4751205959,True,0,4.5,3.0,False,조은세상,0,3.0,NULL,NULL,NULL,NULL,NULL
359,490,184625,"IKEA 이케아 GLADOM 글라돔 트레이 테이블, 화이트 503.378.20",16800,226335144,False,0,4.5,15.0,False,,착불배송,7.0,53X45 cm,화이트,철제,원형,NULL
360,492,184625,"티에스퍼니처 신형 슬림 테이블 800 기본형, 프레임(화이트), 상판(아카시아)",65900,1679824635,True,0,4.5,5.0,False,티에스퍼니처,0,5.0,NULL,NULL,NULL,NULL,NULL
361,493,184625,"다세코 원목 테이블 접이식 피크닉 테이블 캠핑 미니 좌식 노트북 테이블, 단품",14900,4784202228,False,0,4.0,4.0,False,,0,4.0,NULL,NULL,원목,NULL,NULL
362,496,184625,"바네스데코 원목 각도조절 사이드테이블, 다크브라운",34900,5205986577,True,2,4.0,6.0,False,바네스데코,0,6.0,60 x 40 x 65 cm,NULL,원목,NULL,바퀴없음
363,499,184625,"우드레이 HPM 원목 사이드협탁 4번, 오크",80260,1801459535,True,8,4.5,3.0,False,우드레이,0,3.0,NULL,NULL,NULL,NULL,NULL
364,500,184625,"숲속애 아카시아 원목사이드테이블 800, 원목 + 블랙",42900,232850597,True,0,4.0,65.0,False,숲속애,0,44.0,NULL,NULL,NULL,NULL,NULL
365,501,184625,"라로퍼니처 와사비 접이식 거실 테이블 1200 내추럴 좌탁/티테이블, 단품",51900,241824245,False,48,4.5,19.0,False,,"6,000",18.0,NULL,NULL,NULL,NULL,NULL
366,502,184625,"마켓비 CESBON 수납테이블 라탄 우븐형 60 x 43 x 56 cm, 혼합색상",154000,1930040108,True,0,4.5,10.0,False,마켓비,0,10.0,NULL,NULL,NULL,NULL,NULL
367,503,184625,"마켓비 HOMATO 접이식테이블 60 SM-659NPL, 빈티지화이트",36960,1557606819,False,0,4.5,14.0,False,마켓비,"10,000",13.0,NULL,NULL,NULL,NULL,NULL
368,504,184625,"[리앳홈] 미우새 가정용 접이식 고기 불판 좌식테이블 1200 4~6인용 김건모 테이블, 우드슬랩",159000,1957391164,False,20,4.5,3.0,False,,0,3.0,NULL,베이지,NULL,직사각형,NULL
369,506,184625,"리빙힙 피넛 테이블 L, WHITE",49200,215500676,True,0,4.5,69.0,False,리빙힙,0,30.0,NULL,NULL,NULL,NULL,NULL
370,507,184625,"[이케아] NESNA 네스나 협탁, 색상:비카 NESNA 네스나 협탁",22080,326112707,False,46,4.0,106.0,False,이케아,0,22.0,NULL,NULL,NULL,NULL,NULL
371,508,184625,"한샘 한샘몰x홈앤하우스 브레드 접이식 원목 테이블, 없음",47900,1809155499,False,0,5.0,2.0,False,한샘,0,2.0,NULL,NULL,NULL,NULL,NULL
372,509,184625,"지후 이지심플 보조 테이블, 화이트",43900,61157724,False,0,4.5,34.0,False,,0,15.0,NULL,NULL,NULL,NULL,NULL
373,510,184625,"인테리어 사이드테이블 커피테이블, 화이트",16150,168943877,False,5,4.5,38.0,False,마켓비,0,2.0,NULL,NULL,NULL,NULL,NULL
374,511,184625,"트랜드가구 제우스 DIY 600 무빙거실장, 매플화이트",28600,8923346,True,0,4.5,45.0,False,,0,20.0,W600 x D400 x H355 mm,화이트,MDF,오픈형,NULL
375,512,184625,"욜업 대리석 무늬 거실 인테리어 사이드테이블 미니 협탁, 블랙 골드",18100,2129626026,False,0,3.5,7.0,False,욜업,0,7.0,NULL,골드,NULL,원형,바퀴없음
376,513,184625,"북유럽 마블 미니 골드 대리석 협탁 쇼파보조테이블 사이드테이블, 화이트",53290,341646056,False,34,3.5,22.0,False,,0,22.0,NULL,NULL,NULL,NULL,NULL
377,514,184625,"제이에스리빙 침대 침대옆 사이드 테이블 다용도 진열대 진열장 보조 수납장 간이 서랍장 미니 선반 베드 쇼파 거실 원룸 원목 우드 엔틱 공간 활용 Q1477 60x43x27, 코코 선반 협탁(우드)",29500,1950009394,False,40,3.0,8.0,False,,0,8.0,NULL,우드,NULL,NULL,NULL
378,515,184625,"조은세상 편백나무 원목 강철 테이블 1200 x 600 mm, 내추럴",97320,1601782041,True,0,4.5,6.0,False,조은세상,0,6.0,NULL,NULL,NULL,NULL,NULL
379,517,184625,"L22BOM 골드라인 사각 2단 협탁 2타입 2컬러 골드협탁 예쁜협탁 북유럽협탁 화이트협탁 침실협탁 침대협탁, 블랙B타입",87800,283363480,False,0,4.5,9.0,False,,0,8.0,NULL,NULL,NULL,NULL,NULL
380,518,184625,"이케아 VITTSJO 커피테이블, 블랙브라운_002.133.13",87600,4383572,False,0,4.5,8.0,False,이케아,착불배송,2.0,NULL,블랙,철제,원형,NULL
381,519,184625,"후리몰 +배송비 무료+ 거실테이블 사이드테이블 협탁 트레이테이블 티테이블 철제거실테이블 쇼파테이블 원형테이블 철제협탁, 블랙",22500,2349882923,False,0,5.0,4.0,False,이케아,0,4.0,NULL,NULL,NULL,NULL,NULL
382,520,184625,"마켓비 TETOS 소파테이블 550646, 블랙",34200,14380038,False,5,4.0,168.0,False,마켓비,0,58.0,55 x 35 x 64.6 cm,블랙,합성목재,직사각형,NULL
383,521,184625,이케아 홀 원목 보조테이블 다용도 수납테이블 거실 침실 서재 간이 협탁 베란다,59800,2269382766,False,0,5.0,6.0,False,,착불배송,6.0,NULL,NULL,NULL,NULL,NULL
384,524,184625,"프리메이드 보니 스틸 사이드테이블 중형, 워시옹이",23900,3787730,False,46,4.5,340.0,False,프리메이드,0,19.0,NULL,화이트,PB,NULL,바퀴없음
385,527,184625,"마켓비 POLABO 협탁 4762 CAM6247, 캄포어베니어",93830,1937344821,True,1,4.5,4.0,False,마켓비,0,4.0,NULL,NULL,NULL,NULL,NULL
386,528,184625,"베스트리빙 다용도 러브 테이블 세트/부부테이블/야외티테이블, 엔틱",119900,63603312,False,24,4.0,20.0,False,베스트리빙,0,,NULL,NULL,NULL,NULL,NULL
387,529,184625,"국내제작 포코 투서랍형 3단 협탁 침대 협탁 사이드 테이블, 화이트",55000,5320548023,False,26,4.5,3.0,False,비에스디자인,착불배송,3.0,NULL,NULL,NULL,NULL,NULL
388,531,184625,"인디우드 루나 골드 거실 침대 옆 미니 틈새 협탁, 네이비",79900,4609810380,False,19,5.0,3.0,False,인디우드,0,3.0,NULL,네이비,NULL,NULL,NULL
389,532,184625,"[고목향] 공장직영 솔마루 통판좌탁 1500 거실테이블, 솔마루 통판좌탁 1500*700*300",350000,8524779,False,0,4.5,75.0,False,,착불배송,22.0,1500*700*300,브라운,원목,NULL,NULL
390,533,184625,"마켓비 TOSAR 협탁 TBM7046, 캄포어베니어",64600,1255765319,False,5,5.0,18.0,False,마켓비,0,18.0,NULL,NULL,NULL,NULL,NULL
391,534,184625,"노아가구 단단협탁 북유럽협탁 침대옆협탁, 단단3단화이트",28900,281601092,False,0,4.5,3.0,False,노아가구,착불배송,3.0,40,NULL,합성목재,NULL,NULL
392,536,184625,"101탄 이동식 사이드 컴퓨터 게이밍 테이블 높이조절 책상 간이 슬림 보조 침대 스탠딩 거실협탁, 쿠키",29800,4541396541,False,0,5.0,12.0,False,,0,12.0,NULL,NULL,NULL,NULL,NULL
393,538,184625,"도베르만 트레이 사이드 테이블 침대 거실 소파 와인 위스키 테이블, QM-042 블랙[미디움] 5.25kg",48300,4931081254,False,0,5.0,1.0,False,,"39,900",1.0,NULL,NULL,NULL,NULL,NULL
394,539,184625,"이케아 트레이 테이블 GLADOM 글라돔 45x53cm, 블루",17350,1607431718,False,0,4.5,7.0,False,이케아,착불배송,7.0,NULL,NULL,NULL,NULL,NULL
395,540,184625,"앳홈 내츄럴 라운드 테이블 800, 오크",33670,4736529689,True,3,5.0,2.0,False,Athome,0,2.0,800 x 400 x 670 mm,NULL,NULL,NULL,바퀴있음
396,541,184625,"제우스가구 심플 DIY 입식 멀티테이블, 내츄럴",39800,17078923,True,0,4.0,576.0,False,,0,86.0,900 x 400 x 725 mm,브라운,합성목재,직사각형,NULL
397,542,184625,"소담갤러리 오브제 소파테이블 세트 좌탁 사이드, 아카시아",105000,1577298336,False,41,4.5,20.0,False,소담갤러리,0,20.0,NULL,NULL,NULL,NULL,NULL
398,543,184625,"감성히어로 북유럽풍 원목3단 미니티테이블 29 x 42 cm, 화이트",19800,245330747,True,0,3.5,22.0,False,,0,15.0,NULL,NULL,NULL,NULL,NULL
399,544,184625,소담갤러리 메이 월넛 소파테이블 세트 좌탁,95000,275133942,False,36,3.5,7.0,False,소담갤러리,0,7.0,NULL,NULL,NULL,NULL,NULL
400,546,184625,"디닷컴퍼니 이동식 사이드 테이블, B5-이동식사이드테이블 우드",26900,5010511316,False,40,4.0,8.0,False,,"5,000",8.0,NULL,NULL,NULL,NULL,NULL
401,548,184625,"라이톰 메탈 라운드 사이드테이블, 사각화이트골드",32000,1597552705,False,0,3.0,8.0,False,,0,8.0,NULL,NULL,NULL,NULL,NULL
402,551,184625,"델리아리빙 2단 라온 모던 소파 테이블, 블랙",59000,343979138,False,0,4.0,45.0,False,델리아리빙,"6,000",26.0,NULL,NULL,NULL,직사각형,NULL
403,553,184625,"예다움 뮌헨 소파 사이드 테이블 보조 책상 협탁 침대 사이드테이블, 2.뮌헨 사이드 테이블 500x350:블랙 (C0419)",41900,1278259777,False,0,5.0,43.0,False,예다움,"6,000",23.0,NULL,NULL,NULL,NULL,NULL
404,554,184625,"리빙힙 번트엄버테이블 XL, 월넛",65900,215500890,True,0,4.5,30.0,False,리빙힙,0,19.0,NULL,NULL,NULL,NULL,NULL
405,555,184625,"마스코타 접이식 멀티 수납 미니 테이블, black",15120,1629843775,True,0,4.0,54.0,False,마스코타,0,42.0,NULL,NULL,NULL,NULL,NULL
406,556,184625,"서서일하는책상 초등학교 높낮이조절책상 키높이 재택근무 높이조절 소파 침대 사이드테이블, 침대용 테이블(아이보리)",22200,5025845313,False,0,4.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL
407,557,184625,"토브리빙 해바라기셋트 식탁세트 부부테이블 티테이블 카페테이블 테라스 2인용티테이블세트, 블랙스틸 투명 앤틱세트",126000,193367441,False,14,4.0,23.0,False,,"25,000",12.0,600*600*720,백색 /월넛/블랙,철제 +유리/나무,NULL,NULL
408,559,184625,"플레르가구 로띠끄 홈데코 대리석 마블 실버 소파 테이블, 비앙코_엑스_실버다리 (화이트)",158000,340827667,False,64,4.0,7.0,False,플레르가구,착불배송,7.0,1200x600x370,화이트,대리석,직사각형,NULL
409,560,184625,"가구느낌 간이테이블 침대 소파 사이드테이블, 간이테이블-화이트화이트#",18900,1660783169,False,32,4.5,7.0,False,가구느낌,0,7.0,NULL,NULL,NULL,NULL,NULL
410,562,184625,"트랜드가구 심플 DIY 좌식 멀티테이블 1200 x 400 x 375 mm, 블랙",35400,17553918,True,0,4.0,166.0,False,,0,31.0,1200*400*375(mm),블랙,MDF 멤브레인,직사각형,NULL
411,563,184625,"앳홈 유리형 미니 협탁, 블랙(AT-10012)",28400,216202097,False,36,4.0,11.0,False,앳홈,0,8.0,NULL,NULL,NULL,NULL,NULL
412,564,184625,"룸앤홈 라인 수납 테이블 L 협탁, 화이트",31740,19918896,True,26,4.5,103.0,False,룸앤홈,0,27.0,L,화이트,철제,NULL,NULL
413,565,184625,"케렌시아 소파테이블 티비다이 800, Q04_아카시아(FD)",34900,4353365869,False,32,5.0,8.0,False,케렌시아,0,7.0,NULL,NULL,NULL,NULL,NULL
414,566,184625,"블루밍홈 모티 센터 테이블, 티크",46900,29824384,False,21,4.5,559.0,False,블루밍홈,"5,000",31.0,900 x 400 x 415 mm,블랙,원목,직사각형,NULL
415,567,184625,"스마트제이 라탄 티테이블, 브라운",59500,4690402662,True,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL
416,568,184625,"모던 접이식 원목 대나무 사각 테이블 대 87.3 x 87.5 x 71.8 cm, 혼합색상",69540,1853789314,True,30,3.5,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL
417,569,184625,"에몬스홈 로코 원목도장 평상형 협탁, 크림화이트",129000,207569049,True,0,5.0,12.0,False,에몬스홈,0,10.0,NULL,NULL,NULL,NULL,NULL
418,570,184625,"룸앤홈 노르딕 육각 사이드 테이블, 마블 + 화이트",21900,26448067,False,0,4.0,929.0,False,룸앤홈,0,86.0,370 x 370 x 450 mm,화이트,철제,다각형,NULL
419,571,184625,"블리스데코 엘린 대리석 직사각 거실테이블 NDD024_C, 골드",243000,238555744,False,37,5.0,28.0,False,,착불배송,18.0,NULL,NULL,NULL,NULL,NULL
420,572,184625,"베스트리빙 모던 클래식 협탁, 엔틱브라운",118000,4757268680,True,0,,,False,베스트리빙,0,,NULL,NULL,NULL,NULL,NULL
421,573,184625,"더조아 사이드 테이블 500, 까르니코블랙",31530,5347615518,False,6,,,False,,착불배송,,500 x 300 x 580 mm,NULL,철제,직사각형,바퀴없음
422,574,184625,"잉카 솔향 소나무 원목 테이블 1200, 브라운",93000,127609333,False,15,,,False,,0,,1200x600x320mm,브라운,원목,직사각형,NULL
423,575,184625,"포스트모던 본 2단 원목 침대 협탁 수납장, 내추럴",29900,5057599631,False,25,5.0,1.0,False,포스트모던,0,1.0,NULL,NULL,NULL,NULL,NULL
424,576,184625,"올데이즈 철제 협탁 거실 사이드 테이블, 블랙",22900,5499949692,False,23,,,False,,0,1.0,NULL,NULL,NULL,원형,바퀴없음
