,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,색상,재질,인테리어
0,1,184670,"테이블 아크릴 칸막이( 600x450 두께 3T ) 미끄럼방지 발판 빠른배송 투명 아크릴 가림막, 투명 미끄럼방지 실리콘 발판",14200,5024367285,False,52,5.0,105.0,False,,0,105.0,NULL,아크릴,모던/심플
1,2,184670,"까사마루 다용도 매직파티션 + 악세서리 7종 세트, 화이트",51980,151028945,True,10,4.5,1204.0,False,까사마루,0,406.0,화이트,철제,NULL
2,3,184670,"영오 개인위생 다용도 가림판 대형, 투명, 10개",23250,1609457084,True,0,4.5,196.0,False,,0,196.0,투명,NULL,NULL
3,4,184670,"[높이700*600두께 3T] 대형 테이블 아크릴 칸막이 탈부착이 자유로운 특허출원 가림막, 높이70cm두께3mm, 십자발판",26400,5170976583,False,47,4.5,29.0,False,,0,29.0,NULL,NULL,NULL
4,5,184670,[600 X 450 3T] 투명 아크릴 칸막이 가림막 식당 업소용 회의실 학교 일자형 비말차단,14200,5413348864,False,64,5.0,6.0,False,,0,6.0,NULL,NULL,NULL
5,6,184670,"영오 개인위생 다용도 가림판 소형, 투명, 10개",18160,1629936043,True,10,4.5,40.0,False,,0,40.0,투명,NULL,NULL
6,7,184670,"에코팩토리 인테리어 파티션 핸드메이드 라탄 칸막이 공간분리 가벽, [B-중형]120x150cm라탄올:화이트",54900,1274762940,False,28,4.5,260.0,False,에코팩토리,0,224.0,NULL,라탄,모던/심플
7,8,184670,"베스트리빙 격자원목 4단 파티션, 블랙",178000,29716987,False,0,4.5,188.0,False,베스트리빙,0,33.0,블랙,원목,NULL
8,9,184670,"까사마루 다용도 매직 파티션, 블랙",39800,47423608,True,43,4.5,779.0,False,까사마루,0,218.0,블랙,철제,NULL
9,10,184670,투명방탄아크릴 PC 칸막이 가림막 식당 병원 학교 파티션,15400,5244759013,False,0,5.0,12.0,False,,0,12.0,NULL,NULL,NULL
10,12,184670,"아크릴가림막 가림판 가림막 파티션 칸막이 (창구형 일반형), 창구형",11900,4759501259,False,0,5.0,66.0,False,,0,66.0,NULL,NULL,NULL
11,14,184670,"리빙엔터 인테리어파티션 라탄파티션 칸막이 가리개 가림막 병풍 공간분리 자바라칸막이, 2단(중형)80×150cm:브라운",28500,176849962,False,0,4.0,209.0,False,,0,113.0,NULL,특수목공예용지,NULL
12,15,184670,책상 가림막 가림막 식당 칸막이 독서실칸막이 테이블가림막 칸막이 책상 칸막이,18900,2256210148,False,10,4.5,96.0,False,,"3,500",96.0,NULL,NULL,NULL
13,16,184670,"테이블 크기별 가능한 식당가림막 구내식당 가림막 식당칸막이 비말 칸막이 코로나칸막이 음식점 전용 칸막이 상품, 수저통 개방 칸막이",27000,4511439789,False,18,4.5,37.0,False,,"3,500",37.0,NULL,NULL,NULL
14,17,184670,"까사마루 매직파티션 세트 대형, 화이트",69000,1702713767,True,1,5.0,75.0,False,까사마루,0,76.0,NULL,NULL,NULL
15,19,184670,"해피데이 4단 필라 중 파티션, 커피",38300,580091,False,0,4.0,200.0,False,해피데이,착불배송,45.0,브라운,원목,NULL
16,22,184670,"요고바라 라탄 4단 대형 파티션 원형, 커피",60720,2091482960,True,0,5.0,3.0,False,,0,3.0,NULL,NULL,NULL
17,23,184670,"제사용 6폭 병풍 반야 의제산수화 + 커버 랜덤발송, 1세트",103050,1312264235,True,3,4.5,45.0,False,,0,38.0,NULL,NULL,NULL
18,24,184670,"베스트리빙 클라우드 대나무 3단 파티션 XGB-1891-1, 내츄럴",125260,1609282698,True,1,4.5,16.0,False,베스트리빙,0,16.0,NULL,NULL,NULL
19,25,184670,"까사마루 매직파티션 세트 소형, 화이트",44900,1702713788,True,6,4.5,32.0,False,까사마루,0,32.0,NULL,NULL,NULL
20,26,184670,"더준 클래식 인테리어 원목 파티션 병풍 1칸, 40X180 1개",26000,1690310320,False,0,4.5,11.0,False,더준,0,11.0,원목,원목,클래식/엔틱
21,27,184670,"남원공방 6폭 추사 산수화 병풍 + 커버 랜덤발송 + 바닦 고정고무, 1세트",101370,2039517661,True,6,4.5,9.0,False,남원은행공방,0,8.0,NULL,NULL,NULL
22,28,184670,[600 X 450 3T] 반투명 아크릴 칸막이 가림막 식당 업소용 회의실 학교 일자형,14200,5503724310,False,76,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
23,29,184670,"즐거운집 고급 양면 6폭 병풍 추사 + 사군자 세트, 1세트",119000,1397036481,True,0,4.5,12.0,False,즐거운집,0,12.0,NULL,NULL,NULL
24,30,184670,[700 X 600 3T] 반투명 아크릴 칸막이 가림막 식당 업소용 회의실 학교 일자형,26400,5503706308,False,56,5.0,5.0,False,,0,5.0,NULL,NULL,NULL
25,31,184670,"더준 수능칸막이 수능가림막 식당칸막이 책상가림막, 중형(40x30)",4800,2322914609,False,4,4.0,24.0,False,더준,"3,000",24.0,투명,철제,모던/심플
26,32,184670,"공간 분리 파티션 이동식 인테리어 낮은 칸막이 원룸, 공간파티션_2단(WWH3019)",34400,5360085288,False,0,1.0,1.0,False,,0,1.0,블랙,NULL,모던/심플
27,33,184670,"베스트리빙 대청원목 4단 파티션, 내츄럴",77360,29716979,True,3,4.5,81.0,False,베스트리빙,0,25.0,베이지,원목,NULL
28,34,184670,"가구야히메 원목 갤러리 패널파티션 파티션, 갤러리패널2단-화이트",77000,102260245,False,12,4.5,80.0,False,가구야히메,0,48.0,화이트,원목,NULL
29,35,184670,"남원목기 옥비단 산수화 반야심경 6폭 병풍, 1세트",126900,6419556,True,36,4.5,54.0,False,,0,14.0,NULL,비단(실크),NULL
30,38,184670,"[전국무료배송+수도권 5일 로켓배송] 포더홈 레인 인테리어 공간분리 가벽 파티션 셀프인테리어 인테리어가벽 원목파티션 줄무늬 이케아st, 화이트",69900,4854857540,False,67,5.0,21.0,False,포더홈,0,21.0,화이트,합성목재,모던/심플
31,39,184670,"데코지엔 공간분리 칸막이 미니 파티션, 미니4단파티션 화이트",137000,1229174271,False,0,4.5,57.0,False,,착불배송,33.0,NULL,NULL,NULL
32,40,184670,"홀딩도어 자바라 A타입, 01.홀딩 A-홀겹 화이트, 개폐방식-4.양중개",950,9517331,False,0,4.5,51.0,False,리빙텍스,0,19.0,NULL,PVC플라스틱,NULL
33,41,184670,"블라인드할인몰 칼라홀딩도어 14칼라, 02그레이, 배송요구사항에 기재(가로x세로 작동방식 나사)",600,8408900,False,25,4.5,245.0,False,,0,43.0,NULL,PVC,모던/심플
34,42,184670,"베스트리빙 애슐리 3단 파티션, 화이트크림",168000,29716992,False,0,3.5,93.0,False,,,40.0,NULL,NULL,NULL
35,43,184670,"[600*450 두께 3T] 투명아크릴가림막 식당용칸막이 실리콘패드미끄럼방지발판, 십자발판(실리콘발판), 600*450",14200,5444250255,False,52,5.0,45.0,False,,0,46.0,NULL,NULL,NULL
36,44,184670,"마켓리더 가벽 인테리어 스트라이프 파티션 310, 오크",59900,1598453932,False,14,4.5,33.0,False,,착불배송,33.0,NULL,NULL,NULL
37,45,184670,"국산 식당용칸막이 거리두기 음식점칸막이 투명 아크릴판 1인용, 1인용 창구형",16500,4758840507,False,44,5.0,3.0,False,,"5,000",3.0,NULL,NULL,NULL
38,46,184670,"아이베란다 원목 라티스(래티스)격자창 파티션 내외부용 (오크), 오크색 외부용파티션_대(900x1800)(지지대별도)",37000,34820708,False,0,4.5,57.0,False,,"6,000",18.0,NULL,NULL,내추럴
39,47,184670,"아이베란다 삼나무 원목파티션, 300x900mm(지지대별도)",13500,100492739,False,0,4.5,76.0,False,,"6,000",34.0,NULL,NULL,내추럴
40,48,184670,"요고바라 라탄 4단 대형 파티션 사각, 갈색",60720,2091482562,False,12,4.0,6.0,False,,0,6.0,NULL,NULL,NULL
41,52,184670,"마루칸 시슬리 파티션, 시슬리 1200 2단",39000,1244283410,False,0,4.0,64.0,False,마루칸,"6,000",52.0,NULL,NULL,NULL
42,53,184670,"우브 접이식 파티션 가벽 40종 모음전(양면), Y-11",159000,1929804496,False,17,4.5,15.0,False,우브,"19,000",15.0,NULL,NULL,NULL
43,56,184670,천장형 아크릴 가림막 / 아크릴 칸막이 / 아크릴 파티션,16300,4970985906,False,0,5.0,4.0,False,,0,4.0,NULL,NULL,NULL
44,57,184670,"테이블간 차단 가림막 칸막이 다목적 위생 투명 은행 학교 파티션 아크릴 회사 식당 스탠드, 흰색",33000,4944753685,False,0,5.0,4.0,False,,0,4.0,NULL,NULL,NULL
45,58,184670,쿨웨이 *국내 생산* 아크릴 칸막이 가림막 비말 식당 업소용 회의실 학교 일자형,15400,5300936189,False,0,5.0,1.0,False,,"5,000",1.0,NULL,NULL,NULL
46,59,184670,"스파이더락 스페이스플러스 철제 파티션 행거, 블랙",46000,4671649183,True,0,5.0,6.0,False,,0,6.0,NULL,NULL,NULL
47,60,184670,투명방탄아크릴 PC 칸막이 가림막 식당 병원 학교 파티션 500 x 330,15000,5244840070,False,0,4.5,5.0,False,,0,5.0,NULL,NULL,NULL
48,61,184670,오피스존 투명 가림막 대형 가림판 칸막이 파티션 학교 수업 구내식당 유치원용,1900,1707382134,False,0,4.0,8.0,False,오피스존,0,8.0,NULL,NULL,NULL
49,62,184670,"즐거운집 고급 양면 6폭 병풍 반야심경 + 사군자 세트, 1세트",119000,1397036458,True,0,4.5,15.0,False,즐거운집,0,14.0,NULL,NULL,NULL
50,63,184670,"베스트리빙 격자원목 3단 파티션, 내츄럴",60820,29716982,True,0,4.0,178.0,False,베스트리빙,0,43.0,베이지,원목,NULL
51,64,184670,호컴퍼니 비말차단 코로나 아크릴 가림막 식당용 카페용 독서실용 수험용,18000,4524062897,False,18,3.5,3.0,False,,0,3.0,NULL,NULL,NULL
52,66,184670,"우드레이 스트라이프 인테리어 가벽 파티션 칸막이, 화이트/블랙/메이플_420mm",99900,242423932,False,0,5.0,183.0,False,우드레이,0,105.0,NULL,합성목재,내추럴
53,69,184670,쿨웨이 *국내 생산* 사이즈 별 투명 가림막 아크릴 칸막이 식당 회의실 학원 관공서 학교 일자형 테이블 칸막이,9000,5346577526,False,0,,,False,,"5,000",,NULL,NULL,NULL
54,70,184670,"카미코코 1500 1단 2단 3단 우드파티션 칸막이 가리개, 1500 올화이트 3단 (420)",71900,1173062234,False,0,4.0,6.0,False,,착불배송,5.0,NULL,NULL,NULL
55,71,184670,철제 비말차단 식당 아크릴 칸막이 스탠드형 가림판 거리두기 가림막 투명 파티션 6T,95800,5115669522,False,0,5.0,3.0,False,,0,3.0,투명,철제,모던/심플
56,79,184670,"가구야히메 원목 인테리어 패브릭 파티션 가림막 가리개, 패브릭 패널 미니 3단 화이트",76000,1758692483,False,22,5.0,15.0,False,가구야히메,"6,600",15.0,화이트,패브릭,모던/심플
57,80,184670,"카미코코 1500 1단 2단 3단 우드파티션 칸막이 가리개, 지지대(1쌍)",10000,1173062279,False,0,3.5,11.0,False,,착불배송,8.0,NULL,NULL,NULL
58,81,184670,"해피데이 우드 286 파티션, 원색, 1개",36200,1910258,False,0,4.0,120.0,False,해피데이,착불배송,28.0,베이지,원목,NULL
59,83,184670,"우드레이 셀프 가벽 타공판 파티션 인테리어 원목 파티션 주방 사무실 침실 거실 원룸 현관 공간분리 나무 우드 가림막 칸막이 가벽 만들기, 수납아이템, 후크(8개입), 메이플",3400,5491061664,False,50,5.0,12.0,False,우드레이,0,12.0,NULL,NULL,NULL
60,84,184670,"제사용 6폭 병풍 죽절 금장 반야 산수화 + 커버 랜덤발송, 1세트",112380,1312264224,True,11,4.5,23.0,False,,0,20.0,NULL,NULL,NULL
61,85,184670,"남원목기 옥비단 산수화 추사한시 6폭 병풍, 1개",129000,6419555,True,38,4.5,63.0,False,남원목기,0,25.0,NULL,NULL,NULL
62,87,184670,"에코팩토리 파티션 칸막이 한폭50cm특대형 인테리어파티션, A-대형 라탄 화이트[높이150넓이200]",60900,142502951,False,25,4.5,122.0,False,에코팩토리,0,35.0,NULL,NULL,내추럴
63,88,184670,"남도공예 전통배접표구 제사용병풍 6폭 8폭 병풍, 1개, 01_6폭 추사 - 의제산수화",119000,10600816,False,0,4.5,204.0,False,,0,52.0,옐로우,전통배접표구,NULL
64,89,184670,"춘향골목기 병풍 돗자리카바-, 1개",12000,1499094195,False,0,5.0,3.0,False,,"3,000",3.0,NULL,NULL,NULL
65,90,184670,"베스트리빙 파인 3단 파티션, 블랙",87650,69694838,True,5,4.5,16.0,False,베스트리빙,0,3.0,NULL,NULL,NULL
66,91,184670,"아이리스코리아 우드 행거 선반 파티션 가로 + 선반 2p WLR-T66, 블랙",89900,150858667,True,0,4.5,72.0,False,아이리스,0,31.0,NULL,NULL,NULL
67,92,184670,"테이블 아크릴 칸막이( 600x450 두께 3T ) 미끄럼방지 발판 빠른배송 투명 아크릴 가림막, 실리콘발판형",14200,5427773703,False,64,5.0,15.0,False,,0,15.0,NULL,NULL,NULL
68,93,184670,"아이리스 우드 행거 파티션 66cm WLR-66, 화이트",76840,150544034,True,9,4.0,73.0,False,아이리스,0,29.0,NULL,NULL,NULL
69,95,184670,"21세기트랜드 공간 아크릴 파티션, 대:불투명",19500,1739267120,False,0,4.0,9.0,False,21세기트랜드,0,9.0,NULL,NULL,NULL
70,99,184670,"[까사라움] 갤러리 원목 2단 접이식 인테리어 낮은 파티션 2color, 전체색:화이트",74000,1523898962,False,0,5.0,5.0,False,,0,5.0,NULL,NULL,NULL
71,100,184670,"카미코코 1200 1단 2단 3단 우드파티션 칸막이 가리개, 1200 올화이트 1단 (620)",23900,1173062266,False,0,5.0,3.0,False,,착불배송,3.0,NULL,NULL,NULL
72,102,184670,"베스트리빙 클라우드 대나무 4단 파티션 XGB-1891-2, 내츄럴",162810,1609282626,True,2,3.5,3.0,False,베스트리빙,0,3.0,NULL,NULL,NULL
73,103,184670,"해피데이 3단 철제 파티션, 검정, 1개",47200,580102,False,0,3.5,123.0,False,해피데이,착불배송,12.0,블랙,철제,NULL
74,105,184670,투명방탄아크릴 PC 칸막이 가림막 식당 병원 학교 파티션 받침 브라켓,1800,5244784324,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
75,106,184670,"디모토 빈티지 잎새 미니 3단 파티션 칸막이 (화이트), 화이트",89000,235717694,False,0,4.0,15.0,False,,"10,000",8.0,NULL,NULL,빈티지
76,108,184670,"철제 스탠드형 가림막 가리개 커튼봉 인테리어 파티션 공간분리 가벽 예쁜 원룸 침실 파티션, H200 x W80cm",92000,4808319201,False,2,5.0,2.0,False,,"35,000",2.0,NULL,NULL,NULL
77,109,184670,"비대면 칸막이 아크릴 가림막 일자형 학교 학원 식당 사무실 주문제작, 2mm",14900,5196917224,False,40,4.5,2.0,False,,"3,000",2.0,투명,아크릴,NULL
78,110,184670,"베스트리빙 매화 4단 파티션, 블랙",103580,29716981,True,7,4.5,124.0,False,베스트리빙,0,37.0,블랙,원목,NULL
79,111,184670,"까사라움 신개념 무빙 스트라이프 공간분리 인테리어 가벽 파티션, 무빙스트라이프(화이트)",125400,5398504119,False,5,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
80,112,184670,"[해피데이]우드 88 파티션, 88A-원색",82400,1910210,False,0,4.0,21.0,False,해피데이,착불배송,9.0,NULL,NULL,내추럴
81,113,184670,"가구야히메 원목 갤러리 패널 파티션 4단, 화이트",157000,46204970,False,16,4.5,38.0,False,가구야히메,0,10.0,화이트,원목,NULL
82,114,184670,"즐거운집 고급 양면 6폭 병풍 추사 + 산수화 세트, 1세트",119000,1397036463,True,0,4.5,11.0,False,즐거운집,0,11.0,NULL,NULL,NULL
83,115,184670,"해피데이 4단 필라 저 파티션, 커피, 1개",31800,580095,False,0,4.0,136.0,False,해피데이,착불배송,27.0,브라운,원목,NULL
84,116,184670,"레트로하우스 플럼 원목 3단파티션, 민트",159000,1837392611,False,33,4.0,5.0,False,레트로하우스,착불배송,5.0,NULL,NULL,NULL
85,117,184670,"아이베란다 타공판 파티션 2단일체형, ㅛ자 지지대(2개 1세트)_소",9000,22252604,False,0,4.5,58.0,False,,"6,000",13.0,NULL,NULL,NULL
86,119,184670,"아이리스 우드 행거 파티션 66cm WLR-T66 + 선반 2p, 화이트",89900,150544053,True,3,4.0,48.0,False,아이리스,0,11.0,NULL,NULL,NULL
87,120,184670,"베스트리빙 플랜트 4단 파티션, 내츄럴",61100,222074517,True,4,4.5,10.0,True,베스트리빙,,7.0,NULL,NULL,NULL
88,121,184670,"리빙텍스 홀딩도어 자바라 D타입, 02.홀딩 D-홀겹 투명, 개폐방식-1.편개",850,9550366,False,0,4.5,70.0,False,리빙텍스,0,17.0,NULL,PVC플라스틱,모던/심플
89,122,184670,"늘해랑 일반재질 CP 고급형 병풍커버, 1개",9880,1657862132,True,0,5.0,4.0,False,,0,4.0,NULL,NULL,NULL
90,123,184670,"FS 식당칸막이 600-600비말방지칸막이다용도가림막, 식당칸막이600-600",24220,5195444025,False,0,5.0,1.0,False,,"4,000",1.0,NULL,NULL,NULL
91,125,184670,"투명 책상 가림막 식당 칸막이 가림판 PP 비말 차단 테이블 학교 학원 유치원 10개, 투명 소형 10개입",21000,2322923938,False,0,4.5,3.0,False,,0,3.0,NULL,NULL,NULL
92,127,184670,"남원목기 비단 사군자 반야심경 6폭 병풍, 1개",119900,6419560,True,36,4.5,72.0,False,남원목기,0,18.0,NULL,NULL,NULL
93,128,184670,리모컨 정리함,20000,100794415,False,0,4.5,30.0,False,,"3,000",8.0,NULL,NULL,NULL
94,129,184670,"제사용 8폭 병풍 산수화 추사 + 커버 랜덤발송, 1세트",136710,1312264293,True,0,4.5,25.0,False,,0,7.0,NULL,NULL,NULL
95,131,184670,"가구야히메 스윙 원목 가벽 파티션 간편설치 인테리어 공간분리 칸막이 가림막 가리개, 2단",114000,1660610964,False,13,5.0,10.0,False,가구야히메,착불배송,11.0,NULL,NULL,NULL
96,133,184670,"7단 인테리어 파티션, 아이보리",142720,4650331990,True,3,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
97,135,184670,"즐거운집 고급 양면 6폭 병풍 추사 + 산수화 세트, 1세트",119000,1397036459,True,0,4.5,3.0,False,즐거운집,0,3.0,NULL,NULL,NULL
98,136,184670,"우드레이 셀프 가벽 인테리어 스트라이프 파티션 원목 파티션 주방 사무실 침실 거실 원룸 현관 공간분리 나무 우드 가림막 칸막이 가벽 만들기, 넓은간격, 메이플",88900,5492796484,False,63,5.0,3.0,False,우드레이,0,3.0,NULL,NULL,NULL
99,137,184670,"공간분리 엘리아 3단 파티션, 인디핑크",95000,1566958621,False,0,5.0,3.0,False,투플레이스,"10,000",3.0,NULL,NULL,NULL
100,138,184670,"가벽닷컴 가벽 파티션 칸막이 높이2000 X 너비1200 / 1800 / 2400 / 3000 / 3600 / 4200 / 4800 mm 국내생산 파티션형 가벽, 1200, 콘크리트, 천장고2700mm미만",189000,4678249896,False,13,5.0,11.0,False,,"29,000",11.0,NULL,NULL,NULL
101,139,184670,"디모토 빈티지 잎새 미니 2단 원목 파티션 칸막이 (화이트), 화이트",69000,307157854,False,0,4.0,7.0,False,,"10,000",7.0,NULL,NULL,NULL
102,140,184670,페이퍼팝 공부집중 칸막이,9400,41788304,False,0,4.5,20.0,False,페이퍼팝,"2,500",11.0,황토색,골판지,NULL
103,141,184670,투명 가림막 일자형,30500,1432446169,True,0,4.5,13.0,False,,0,12.0,NULL,Ecozen,코로나예방
104,144,184670,"타공판 인테리어 철제파티션 60cm 결합형 110cm + 120cm, 블랙",155100,1434611053,True,0,4.5,6.0,False,,0,6.0,NULL,NULL,NULL
105,145,184670,"늘해랑 고급형 누빔 병풍커버 10폭용, 누빔 600 * 10폭, 없음",22880,3663483,False,12,4.5,101.0,False,,0,25.0,NULL,NULL,NULL
106,146,184670,"45T용 안전각 (PVC안전각 철안전각) 파티션 받침대, 사출안전각",4900,5335778139,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
107,147,184670,[700 X 600 3T] 테이블 아크릴 칸막이 가림막 식당 업소용 회의실 학교 일자형,26400,5503700528,False,56,4.0,1.0,False,,0,1.0,NULL,NULL,NULL
108,149,184670,"[높이 60cm 두께 3mm 미끄럼 방지발판 투명 아크릴 가림막] 아크릴가림막 실리콘패드 장착 밀림없는 안정 식당용 가림막, 십자발판(실리콘패드 부착)",14200,5301072412,False,29,4.5,2.0,False,,0,2.0,NULL,NULL,NULL
109,151,184670,"카미코코 1500 1단 2단 3단 우드파티션 칸막이 가리개, 1500 올화이트 2단 (620)",59900,1173062314,False,0,5.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL
110,152,184670,"웨인스 미니 2단 원목 파티션 칸막이 까페 파티션, 미니2단(화이트)",75000,4361848807,False,0,5.0,1.0,False,,"10,000",1.0,NULL,NULL,NULL
111,158,184670,"안심가림막 칸막이 비말차단 아크릴칸막이(창구형) 600/450, 450창구형(450x450x3)",19700,4352569480,False,0,5.0,3.0,False,아트사인,"2,500",3.0,NULL,NULL,NULL
112,159,184670,"DIY아크릴 투명 아크릴 가림막 가림판 식당 도서관 칸막이 은행 약국 호텔 병원 안내 데스크, 일반형",8800,5186129117,False,0,5.0,1.0,False,,"3,000",1.0,NULL,NULL,NULL
113,161,184670,"카미코코 1200 1단 2단 3단 우드파티션 칸막이 가리개, 지지대(1쌍)",10000,1173062246,False,0,3.5,8.0,False,,착불배송,7.0,NULL,NULL,NULL
114,164,184670,"[디모토] 프렌치하임 빈티지 원목 3단 파티션 칸막이 (스카이그레이), 스카이그레이",135000,116885633,False,0,4.5,6.0,False,,"10,000",3.0,그레이,원목,NULL
115,165,184670,"데코지엔 인테리어 공간분리 패브릭 파티션, 갤러리3단파티션(화이트)",95000,189248104,False,0,5.0,11.0,False,,착불배송,6.0,NULL,NULL,내추럴
116,166,184670,영남베드앤메디칼 병원용 파티션 이동형 칸막이 YB-S102 알루미늄 2단,121700,4343831027,False,0,5.0,3.0,False,,0,1.0,NULL,NULL,NULL
117,167,184670,노란가지나무 2단 3단 원목 파티션 가림막 칸막이 인테리어,79000,1986819598,False,0,4.0,4.0,False,,"10,000",4.0,NULL,원목,모던/심플
118,169,184670,하우스데이 이동식 파티션 1단 750B-브라운선염체크,61750,70906920,False,5,4.5,6.0,False,,0,2.0,NULL,면지,NULL
119,171,184670,"남원공방 6폭 죽절 추사 산수화 병풍 + 커버 랜덤발송 + 바닦 고정고무, 1세트",125580,2039519829,True,0,5.0,3.0,False,남원은행공방,0,3.0,NULL,NULL,NULL
120,172,184670,"남원목기공예사 미니멀 추사 사군자 비단 병풍, 1세트",140000,1703892776,True,26,4.0,7.0,False,남원목기,0,7.0,NULL,NULL,NULL
121,173,184670,"틴우드 가벽 스트라이프 철제 파티션, 스트라이프 W600 블랙:H2200",94900,4315778082,False,36,5.0,7.0,False,레트로하우스,"10,000",7.0,NULL,NULL,NULL
122,174,184670,"레트로하우스 틴우드 아쿠아유리 철제파티션 800 (하프), 블랙",64000,1383309507,False,60,4.5,3.0,False,레트로하우스,착불배송,3.0,NULL,NULL,NULL
123,176,184670,"He 스크린병원용 방염 일반 9종 파티션 요양병원 환자 보건실 학교 진찰 의자 가림막 칸막이 커튼 커텐 이동식, 스카이블루(140cm)일반커튼 1단",109390,229538005,False,0,5.0,1.0,False,,0,,NULL,NULL,NULL
124,177,184670,"가구야히메 공간분리 소나무 원목 갤러리 파티션 가림막 가리개, 내추럴 2단",72000,1183014188,False,18,4.5,9.0,False,가구야히메,"6,600",6.0,베이지,원목,내추럴
125,180,184670,"[까사라움] 갤러리 원목 2단 접이식 인테리어 낮은 파티션 내추럴, 상세 설명 참조",70300,1523896027,False,5,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
126,181,184670,"배너핏 아크릴 가림막 보드판 대형 받침대 - D타입, D (5T) 대형받침대",3000,4940475363,False,40,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
127,182,184670,"[엘린까사] 미들 철재/철제 파티션 3color (1200X1200), 타공_블랙",85000,2019764608,False,44,3.5,3.0,False,엘린까사,착불배송,3.0,NULL,NULL,NULL
128,183,184670,"베스트리빙 NA 파인 4단 파티션 NY-10115-4, 내츄럴",103910,1609282760,True,0,4.5,3.0,False,베스트리빙,0,2.0,NULL,NULL,NULL
129,185,184670,"틴우드 가벽 타공판 철제 파티션, H2400, 타공판 W400 블랙",81900,4847495878,False,45,4.0,6.0,False,레트로하우스,"10,000",7.0,NULL,NULL,NULL
130,186,184670,"모디디 갤러리 3단 파티션 NY-1016-3BK, 블랙",124230,116199287,True,0,3.5,7.0,False,,0,1.0,NULL,NULL,NULL
131,188,184670,"플럼 원목 가벽 파티션, 패브릭형",78000,5196833418,False,30,4.5,8.0,False,레트로하우스,"10,000",8.0,NULL,NULL,NULL
132,189,184670,"베스트리빙 클로이 4단 파티션 NY10511-4, 화이트",169000,1609282871,True,0,3.0,3.0,False,베스트리빙,0,3.0,NULL,NULL,NULL
133,194,184670,"데코지엔 패턴그리다 공간분리 인테리어 파티션, 패턴2단파티션",85000,307074489,False,0,4.0,8.0,False,,착불배송,3.0,NULL,NULL,NULL
134,195,184670,하우스데이 이동식 파티션 1단 750W-세인트그레이,65550,218279897,False,5,,,False,,0,,NULL,면지,NULL
135,196,184670,"동양파티션 원목파티션 구형 방용 보급형파티션 (RS1- H RS1 - W), 방용보급형 월넛(RS1- W)",89000,4848835859,False,1,5.0,1.0,False,,"11,000",1.0,NULL,NULL,NULL
136,198,184670,"패널 갤러리 이동형 2단 원목 파티션 칸막이 인테리어 까페 파티션, 스카이그레이",138000,1916161944,False,0,5.0,1.0,False,,"10,000",1.0,그레이,NULL,북유럽
137,199,184670,"마루칸 투톤 파티션, 투톤1400 4단",92000,289816713,False,0,4.0,9.0,False,마루칸,"6,000",8.0,우드,필름랩핑,NULL
138,200,184670,"남원공방 제사용 8폭 병풍 묵화 추사 CP, 단품, 단품",169000,3636880,False,0,4.5,6.0,False,,0,1.0,옐로우,비단(실크),NULL
139,201,184670,"좋아요몰 코로나가림막 테이블가림막 개인방역 독서실 식당테이블 음식점 칸막이 파티션, 가판 (350X450)",14500,4829835379,False,0,5.0,1.0,False,,"4,400",1.0,NULL,NULL,NULL
140,202,184670,"선반형 인테리어 가벽 공간분리 칸막이 선반 안방 침실 거실 현관 우드 원목 셀프 파티션, 80x30x180 블랙 블랙, 1-1.2 미터",80110,5033602547,False,0,,,False,,"70,000",,NULL,NULL,NULL
141,203,184670,"그루브 F 파티션 2단 일반천, 블루하트/하단부(이동식)",112000,172771583,False,16,5.0,4.0,False,그루브,0,3.0,블루하트,알루미늄,NULL
142,205,184670,"베스트리빙 애슐리 원목 파티션/칸막이/3단파티션/4단파티션, 3단",119000,4543338979,False,0,5.0,1.0,False,베스트리빙,0,1.0,NULL,NULL,NULL
143,206,184670,"틴우드 가벽 아쿠아유리 철제 파티션, 아쿠아유리 W400 화이트:H2200",126000,4315777603,False,33,3.5,9.0,False,레트로하우스,착불배송,9.0,NULL,NULL,NULL
144,207,184670,투명방탄아크릴 PC 칸막이 가림막 식당 병원 학교 파티션,24000,5306950567,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
145,208,184670,"이동식 다용도 철제 타공판 파티션 매장 원룸 가벽, 블랙",20000,4395295920,False,0,5.0,1.0,False,,"25,000",1.0,NULL,NULL,NULL
146,209,184670,미니 핸드메이드 파티션,46000,4355732743,True,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
147,210,184670,아크릴 가림막 식당 학교 관공서 칸막이 800x600 3T,27500,5189998281,False,0,5.0,2.0,False,,"4,000",2.0,NULL,NULL,NULL
148,211,184670,"가구야히메 원목 블라인드 고급3단파티션(지지대포함), 내추럴",138000,1536373,False,4,4.0,21.0,False,가구야히메,0,8.0,베이지,원목,NULL
