,rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list,count
903,904,184577,자미스 접이식 매트리스 3단 그레이 소(180 x 70 x 5 cm),48500,5348195223,https://www.coupang.com/vp/products/5348195223?itemId=7859055160&vendorItemId=75148703089&sourceType=CATEGORY&categoryId=184477,True,0,,,False,자미스,0,"['두께: 5cm', '사이즈: 소(180 x 70 x 5 cm)', '매트/토퍼 구성: 일체형 토퍼', '접이 가능여부: 접이식가능', '쿠팡상품번호: 5348195223 - 7859055160']",[],
904,905,184577,리빙알파카 고급 독립스프링 + 필로우탑 매트리스 30cm,169000,5418334284,https://www.coupang.com/vp/products/5418334284?itemId=8174407055&vendorItemId=75462548216&sourceType=CATEGORY&categoryId=184477,False,19,5.0,1.0,False,,0,"['매트/토퍼 구성: 일체형 토퍼', '색상계열: 화이트,네이비', '발통 포함여부: 발통미포함', '두께: 30cm', '경도: 소프트', '쿠팡상품번호: 5418334284 - 8174407055']",[],1.0
905,906,184577,"블레딕홈 나노 마이크로 화이버 알러지케어 토퍼, 그레이",46430,20114185,https://www.coupang.com/vp/products/20114185?itemId=79933709&vendorItemId=3135567970&sourceType=CATEGORY&categoryId=184477,True,6,4.0,273.0,False,블레딕홈,0,"['색상계열: 그레이계열', '패턴/프린트: 단색(무지)', '사이즈: 슈퍼싱글', '겉감재질: 극세사', '특수기능: 알러지/진드기방지+항균', '쿠팡상품번호: 20114185 - 79933709']",[],13.0
906,907,184577,"마약매트리스 돌침대 토퍼 천연라텍스 싱글 슈퍼싱글 퀸사이즈, 모던화이트-10cm",85100,5341281014,https://www.coupang.com/vp/products/5341281014?itemId=7829826114&vendorItemId=75119661824&sourceType=CATEGORY&categoryId=184477,False,87,,,False,,0,['쿠팡상품번호: 5341281014 - 7829826114'],[],
907,908,184577,"[삼익가구]코랄 무중력 모션베드(메모리폼 매트리스-슈퍼싱글), 그레이",1069000,230839971,https://www.coupang.com/vp/products/230839971?itemId=732059485&vendorItemId=4850723383&sourceType=CATEGORY&categoryId=184477,False,53,,,False,삼익가구,착불배송,['쿠팡상품번호: 230839971 - 732059485'],[],
908,909,184577,"리브맘 3단 접이식 무중력 메모리폼 롤팩 삼중직 매트리스 15cm, 그레이",251160,4522179015,https://www.coupang.com/vp/products/4522179015?itemId=5453400988&vendorItemId=72753226301&sourceType=CATEGORY&categoryId=184477,True,2,5.0,3.0,False,리브맘,0,"['두께: 15cm', '접이 가능여부: 접이식가능', '매트/토퍼 구성: 일체형 토퍼', '쿠팡상품번호: 4522179015 - 5453400988']",[],3.0
911,912,184577,10존 마약 매트리스 바닥 토퍼형 10cm,46250,5381078827,https://www.coupang.com/vp/products/5381078827?itemId=7992647792&vendorItemId=75281507725&sourceType=CATEGORY&categoryId=184477,True,0,4.0,19.0,False,,0,['쿠팡상품번호: 5381078827 - 7992647792'],[],14.0
912,913,184577,"다소미얼/ 다다미 침대 학생 기숙사 패드 2인용 쿠션 매트리스 접이가능 D5-284 C11, 화이트",30000,4369165418,https://www.coupang.com/vp/products/4369165418?itemId=5147641381&vendorItemId=72456968427&sourceType=CATEGORY&categoryId=184477,False,0,3.0,2.0,False,다소미얼,0,['쿠팡상품번호: 4369165418 - 5147641381'],[],2.0
913,914,184577,"라뽐므 노르빅 토퍼 + 베이직 베개솜, 애쉬그레이",52300,4667106357,https://www.coupang.com/vp/products/4667106357?itemId=5830802608&vendorItemId=73567557774&sourceType=CATEGORY&categoryId=184477,True,0,4.0,1.0,False,라뽐므,0,"['사용계절: 사계절용', '세탁방법: 세탁기사용가능', '두께: 토퍼-7cm', '충전재: 폴리에스테르', '겉감재질: 폴리에스테르', '쿠팡상품번호: 4667106357 - 5830802608']",[],1.0
914,915,184577,"뜨란채 3단접이식 메모리폼 매트리스 토퍼, 누빔 바이오워싱 블루",139000,108918477,https://www.coupang.com/vp/products/108918477?itemId=329505005&vendorItemId=3808169056&sourceType=CATEGORY&categoryId=184477,False,0,4.5,12.0,False,뜨란채,0,"['사이즈: 퀸', '패턴/프린트: 단색(무지)', '색상계열: 그레이계열', '겉감재질: 순면', '충전재: 메모리폼', '쿠팡상품번호: 108918477 - 329505005']",[],4.0
916,917,184577,10존 마약 매트리스 침대 토퍼형 7cm,45900,5381078698,https://www.coupang.com/vp/products/5381078698?itemId=7992646888&vendorItemId=75281506810&sourceType=CATEGORY&categoryId=184477,True,0,5.0,3.0,False,까밀라,0,['쿠팡상품번호: 5381078698 - 7992646888'],[],3.0
917,918,184577,지누스 그린티 메모리폼 토퍼 10cm/킹,161100,5364751049,https://www.coupang.com/vp/products/5364751049?itemId=7923543637&vendorItemId=75212779928&sourceType=CATEGORY&categoryId=184477,False,10,5.0,1.0,False,,0,['쿠팡상품번호: 5364751049 - 7923543637'],[],1.0
918,919,184577,"[하비] 말레이시아 푹신한 천연라텍스 매트리스 토퍼 매트리스 싱글/슈퍼싱글/퀸/킹 + 순면 겉커버 포함증정, 노르딕핑크, 5cm",142000,19248586,https://www.coupang.com/vp/products/19248586?itemId=69455710&vendorItemId=3112221017&sourceType=CATEGORY&categoryId=184477,False,47,4.0,47.0,False,,0,"['사이즈: 110cm × 200cm', '사이즈: 슈퍼싱글', '색상계열: 블루계열', '커버/덮개: 커버/덮개 포함', '쿠팡상품번호: 19248586 - 69455710']",[],3.0
920,921,184577,"그레이체크 풍기인견 토퍼 K, 그레이",39000,5398394650,https://www.coupang.com/vp/products/5398394650?itemId=8070025465&vendorItemId=75358475748&sourceType=CATEGORY&categoryId=184477,False,0,5.0,1.0,False,몽쉐어,0,"['특수기능: 알러지/진드기방지', '쿠팡상품번호: 5398394650 - 8070025465']",[],1.0
922,923,184577,"라인하우스 3D메쉬 돌침대 흙침대 매트 토퍼 매트리스 1.5cm, 화이트",64000,168550148,https://www.coupang.com/vp/products/168550148?itemId=482548675&vendorItemId=4213772297&sourceType=CATEGORY&categoryId=184477,True,0,3.0,3.0,False,라인하우스,0,['쿠팡상품번호: 168550148 - 482548675'],[],2.0
924,925,184577,[잉글랜더] 패밀리형 DH7존 독립스프링 매트리스(라지킹),204250,5239639631,https://www.coupang.com/vp/products/5239639631?itemId=7396983801&vendorItemId=74688060563&sourceType=CATEGORY&categoryId=184477,False,0,,,False,잉글랜더,0,['쿠팡상품번호: 5239639631 - 7396983801'],[],
925,926,184577,"잠온 순면커버 3단 접이식 토퍼 매트리스 10cm 퀸, 애쉬가든",98800,4393441192,https://www.coupang.com/vp/products/4393441192?itemId=5209330119&vendorItemId=72518465637&sourceType=CATEGORY&categoryId=184477,False,26,4.5,5.0,False,하비,0,['쿠팡상품번호: 4393441192 - 5209330119'],[],5.0
926,927,184577,"[모던하우스] WOW 스웰 알러지케어 싱글토퍼 그레이 110X200, 상세설명 참조",36310,5089753059,https://www.coupang.com/vp/products/5089753059?itemId=6920250856&vendorItemId=74212770974&sourceType=CATEGORY&categoryId=184477,False,8,,,False,모던하우스,0,['쿠팡상품번호: 5089753059 - 6920250856'],[],
