,rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list,count
850,851,184674,"셀레스타 올인원 접이식 테이블 기획세트 전국무배, 네이비월넛_AAH60A",148900,5125052778,https://www.coupang.com/vp/products/5125052778?itemId=7009472355&vendorItemId=70531637516&sourceType=CATEGORY&categoryId=184574,False,56,4.5,7.0,False,,0,"['재질: 합성목재', '사이즈: 1200 X 800 X 720', '가로길이: 120cm', '상판확장가능 여부: 상판접이식', '식탁유리 유무: 유리 없음', '쿠팡상품번호: 5125052778 - 7009472355']",[],7.0
851,852,184674,"조은세상 샤벨 중교자상 900 x 750, 진체리",47030,1418113127,https://www.coupang.com/vp/products/1418113127?itemId=2455451834&vendorItemId=70449013749&sourceType=CATEGORY&categoryId=184574,True,0,4.0,20.0,False,조은세상,0,['쿠팡상품번호: 1418113127 - 2455451834'],[],6.0
853,854,184674,"나무뜰 올리브 확장형 오픈 수납장 홈바 아일랜드 식탁 MWF141C, 화이트좌측형:멀바우",175000,1277535230,https://www.coupang.com/vp/products/1277535230?itemId=2284495948&vendorItemId=70281593192&sourceType=CATEGORY&categoryId=184574,False,46,5.0,8.0,False,나무뜰,착불배송,['쿠팡상품번호: 1277535230 - 2284495948'],[],8.0
856,857,184674,"아이캔컴퍼니 LPM 4단 높이조절 강낭콩테이블 대, 화이트",21450,152167494,https://www.coupang.com/vp/products/152167494?itemId=439325148&vendorItemId=4086784507&sourceType=CATEGORY&categoryId=184574,True,7,4.5,355.0,False,아이캔컴퍼니,0,['쿠팡상품번호: 152167494 - 439325148'],[],184.0
857,858,184674,"퍼니아트 엣지 광파렌지대 홈바 홈바/아일랜드식탁, 오크화이트",195000,19321731,https://www.coupang.com/vp/products/19321731?itemId=77519970&vendorItemId=3130766625&sourceType=CATEGORY&categoryId=184574,False,0,5.0,49.0,False,퍼니아트,착불배송,"['재질: 합성목재', '사이즈: (가로)1200mm x (세로)600mm x (높이)833mm', '가로길이: 120cm', '상판확장가능 여부: 확장불가', '바퀴 유무: 바퀴없음', '쿠팡상품번호: 19321731 - 77519970']",[],33.0
858,859,184674,"가구가구또가구 씽크발, 150용 4개",2500,6227266,https://www.coupang.com/vp/products/6227266?itemId=27833392&vendorItemId=3041429692&sourceType=CATEGORY&categoryId=184574,False,0,4.0,30.0,False,,"2,500",['쿠팡상품번호: 6227266 - 27833392'],[],9.0
862,863,184674,"인홈즈 기본 아일랜드 홈바 테이블, 멀바우",52900,4834122546,https://www.coupang.com/vp/products/4834122546?itemId=6241639631&vendorItemId=72056502805&sourceType=CATEGORY&categoryId=184574,False,22,3.0,1.0,False,,0,['쿠팡상품번호: 4834122546 - 6241639631'],[],1.0
863,864,184674,"룸앤홈 헬싱키 등받이바 스툴 패브릭 홈바의자, 브라운",49200,324161707,https://www.coupang.com/vp/products/324161707?itemId=1037954870&vendorItemId=5493070518&sourceType=CATEGORY&categoryId=184574,True,0,4.5,52.0,False,룸앤홈,0,['쿠팡상품번호: 324161707 - 1037954870'],[],22.0
864,865,184674,"삼익가구 오스카 6인용 세라믹 식탁세트, 그레이",590760,4604371300,https://www.coupang.com/vp/products/4604371300?itemId=5682966838&vendorItemId=72981844597&sourceType=CATEGORY&categoryId=184574,True,10,5.0,10.0,False,삼익가구,0,"['등받이 유무: 등받이있음', '의자접이식여부: 비접이식', '주방의자종류: 식탁의자', '소파/의자 소재: 인조/천연가죽', '설치지원방식: 방문설치', '쿠팡상품번호: 4604371300 - 5682966838']",[],10.0
865,866,184674,"재미월드 접이식 더블 베드트레이, 블랙",43560,2085655069,https://www.coupang.com/vp/products/2085655069?itemId=3542645563&vendorItemId=71528616660&sourceType=CATEGORY&categoryId=184574,True,4,5.0,3.0,False,재미월드,0,['쿠팡상품번호: 2085655069 - 3542645563'],[],3.0
866,867,184674,"백수소반 대교자상 1200 x 810 x 320 mm + 부직포 커버, 앤틱(교자상)",76900,4833682012,https://www.coupang.com/vp/products/4833682012?itemId=6240543753&vendorItemId=73536310792&sourceType=CATEGORY&categoryId=184574,True,0,3.5,3.0,False,백수소반,0,['쿠팡상품번호: 4833682012 - 6240543753'],[],3.0
868,869,184674,"국산 의자 소파 부직포 천갈이 리폼 밑창지, 부직포(블랙)",2900,2305423129,https://www.coupang.com/vp/products/2305423129?itemId=3973648887&vendorItemId=71453591648&sourceType=CATEGORY&categoryId=184574,False,0,5.0,11.0,False,,"3,500",['쿠팡상품번호: 2305423129 - 3973648887'],[],11.0
869,870,184674,"[리코디자인] 셀리나 1600 다용도 입식테이블, 빈티지화이트",104000,26834161,https://www.coupang.com/vp/products/26834161?itemId=103794353&vendorItemId=3197861167&sourceType=CATEGORY&categoryId=184574,False,0,4.5,146.0,False,,착불배송,"['재질: 철제', '사이즈: (w)1600×(d)750×(h)730mm', '가로길이: 160cm', '상판확장가능 여부: 확장불가', '식탁유리 유무: 유리 없음', '쿠팡상품번호: 26834161 - 103794353']",[],10.0
